lon1,lat1,lon2,lat2,distance_m,second_prev,second_now,time,speed_ms,speed_kmhr
100.4926285,13.6492175,100.4926285,13.64921733,0.02,41.72,41.86,12:41.9,0.142857143,0.514285714
100.4926285,13.64921767,100.4926285,13.6492175,0.02,41.86,42,17:12:42,0.142857143,0.514285714
100.4926287,13.64921767,100.4926285,13.64921767,0.02,42,42.15,12:42.2,0.133333333,0.48
100.4926287,13.649218,100.4926287,13.64921767,0.04,42.15,42.29,12:42.3,0.285714286,1.028571429
100.4926288,13.64921817,100.4926287,13.649218,0.03,42.29,42.43,12:42.4,0.214285714,0.771428571
100.4926287,13.6492185,100.4926288,13.64921817,0.04,42.43,42.57,12:42.6,0.285714286,1.028571429
100.4926282,13.64921883,100.4926287,13.6492185,0.07,42.57,42.72,12:42.7,0.466666667,1.68
100.4926275,13.64921933,100.4926282,13.64921883,0.09,42.72,42.86,12:42.9,0.642857143,2.314285714
100.4926268,13.64922,100.4926275,13.64921933,0.1,42.86,43,17:12:43,0.714285714,2.571428571
100.492626,13.64922083,100.4926268,13.64922,0.13,43,43.15,12:43.2,0.866666667,3.12
100.4926248,13.64922167,100.492626,13.64922083,0.16,43.15,43.29,12:43.3,1.142857143,4.114285714
100.4926237,13.64922233,100.4926248,13.64922167,0.15,43.29,43.43,12:43.4,1.071428571,3.857142857
100.4926225,13.64922333,100.4926237,13.64922233,0.17,43.43,43.58,12:43.6,1.133333333,4.08
100.4926213,13.64922433,100.4926225,13.64922333,0.17,43.58,43.72,12:43.7,1.214285714,4.371428571
100.49262,13.64922533,100.4926213,13.64922433,0.18,43.72,43.86,12:43.9,1.285714286,4.628571429
100.4926187,13.64922617,100.49262,13.64922533,0.17,43.86,44,17:12:44,1.214285714,4.371428571
100.4926172,13.649227,100.4926187,13.64922617,0.19,44,44.15,12:44.2,1.266666667,4.56
100.4926158,13.64922817,100.4926172,13.649227,0.19,44.15,44.29,12:44.3,1.357142857,4.885714286
100.4926143,13.64922917,100.4926158,13.64922817,0.2,44.29,44.43,12:44.4,1.428571429,5.142857143
100.4926128,13.64923033,100.4926143,13.64922917,0.21,44.43,44.58,12:44.6,1.4,5.04
100.4926113,13.6492315,100.4926128,13.64923033,0.21,44.58,44.72,12:44.7,1.5,5.4
100.4926098,13.64923267,100.4926113,13.6492315,0.21,44.72,44.86,12:44.9,1.5,5.4
100.4926083,13.64923383,100.4926098,13.64923267,0.21,44.86,45.01,12:45.0,1.4,5.04
100.4926067,13.649235,100.4926083,13.64923383,0.22,45.01,45.15,12:45.1,1.571428571,5.657142857
100.492605,13.64923633,100.4926067,13.649235,0.23,45.15,45.29,12:45.3,1.642857143,5.914285714
100.4926032,13.64923733,100.492605,13.64923633,0.23,45.29,45.43,12:45.4,1.642857143,5.914285714
100.4926015,13.6492385,100.4926032,13.64923733,0.22,45.43,45.58,12:45.6,1.466666667,5.28
100.4925998,13.64923983,100.4926015,13.6492385,0.23,45.58,45.72,12:45.7,1.642857143,5.914285714
100.4925982,13.649241,100.4925998,13.64923983,0.22,45.72,45.86,12:45.9,1.571428571,5.657142857
100.4925963,13.64924233,100.4925982,13.649241,0.25,45.86,46.01,12:46.0,1.666666667,6
100.4925945,13.64924367,100.4925963,13.64924233,0.25,46.01,46.15,12:46.2,1.785714286,6.428571429
100.4925927,13.649245,100.4925945,13.64924367,0.25,46.15,46.29,12:46.3,1.785714286,6.428571429
100.4925908,13.64924617,100.4925927,13.649245,0.24,46.29,46.44,12:46.4,1.6,5.76
