lon1,lat1,lon2,lat2,distance_m,second_prev,second_now,time,speed_ms,speed_kmhr
100.492323,13.64927967,100.492323,13.6492795,0.02,8.28,8.42,51:08.4,0.142857143,0.514285714
100.4923227,13.64927967,100.492323,13.64927967,0.04,8.42,8.57,51:08.6,0.266666667,0.96
100.4923225,13.64927983,100.4923227,13.64927967,0.03,8.57,8.71,51:08.7,0.214285714,0.771428571
100.4923222,13.64928,100.4923225,13.64927983,0.04,8.71,8.85,51:08.9,0.285714286,1.028571429
100.492322,13.64928033,100.4923222,13.64928,0.04,8.85,9,16:51:09,0.266666667,0.96
100.4923217,13.6492805,100.492322,13.64928033,0.04,9,9.14,51:09.1,0.285714286,1.028571429
100.4923213,13.6492805,100.4923217,13.6492805,0.04,9.14,9.28,51:09.3,0.285714286,1.028571429
100.492321,13.64928067,100.4923213,13.6492805,0.04,9.28,9.42,51:09.4,0.285714286,1.028571429
100.4923205,13.649281,100.492321,13.64928067,0.07,9.42,9.57,51:09.6,0.466666667,1.68
100.4923202,13.64928133,100.4923205,13.649281,0.05,9.57,9.71,51:09.7,0.357142857,1.285714286
100.4923197,13.64928183,100.4923202,13.64928133,0.08,9.71,9.85,51:09.9,0.571428571,2.057142857
100.492319,13.64928217,100.4923197,13.64928183,0.08,9.85,10,16:51:10,0.533333333,1.92
100.4923187,13.6492825,100.492319,13.64928217,0.05,10,10.14,51:10.1,0.357142857,1.285714286
100.4923182,13.64928283,100.4923187,13.6492825,0.07,10.14,10.28,51:10.3,0.5,1.8
100.4923177,13.64928333,100.4923182,13.64928283,0.08,10.28,10.43,51:10.4,0.533333333,1.92
100.492317,13.64928367,100.4923177,13.64928333,0.08,10.43,10.57,51:10.6,0.571428571,2.057142857
100.4923163,13.64928417,100.492317,13.64928367,0.09,10.57,10.71,51:10.7,0.642857143,2.314285714
100.4923158,13.64928467,100.4923163,13.64928417,0.08,10.71,10.85,51:10.9,0.571428571,2.057142857
100.4923153,13.64928517,100.4923158,13.64928467,0.08,10.85,11,16:51:11,0.533333333,1.92
100.4923147,13.6492855,100.4923153,13.64928517,0.08,11,11.14,51:11.1,0.571428571,2.057142857
100.492314,13.649286,100.4923147,13.6492855,0.09,11.14,11.28,51:11.3,0.642857143,2.314285714
100.4923133,13.6492865,100.492314,13.649286,0.09,11.28,11.43,51:11.4,0.6,2.16
100.4923127,13.64928717,100.4923133,13.6492865,0.1,11.43,11.57,51:11.6,0.714285714,2.571428571
100.492312,13.6492875,100.4923127,13.64928717,0.08,11.57,11.71,51:11.7,0.571428571,2.057142857
100.4923113,13.649288,100.492312,13.6492875,0.09,11.71,11.86,51:11.9,0.6,2.16
100.4923107,13.6492885,100.4923113,13.649288,0.09,11.86,12,16:51:12,0.642857143,2.314285714
100.49231,13.649289,100.4923107,13.6492885,0.09,12,12.14,51:12.1,0.642857143,2.314285714
100.4923092,13.6492895,100.49231,13.649289,0.11,12.14,12.28,51:12.3,0.785714286,2.828571429
100.4923085,13.64929,100.4923092,13.6492895,0.09,12.28,12.43,51:12.4,0.6,2.16
100.4923078,13.64929067,100.4923085,13.64929,0.1,12.43,12.57,51:12.6,0.714285714,2.571428571
100.4923072,13.64929133,100.4923078,13.64929067,0.1,12.57,12.71,51:12.7,0.714285714,2.571428571
100.4923065,13.64929167,100.4923072,13.64929133,0.08,12.71,12.86,51:12.9,0.533333333,1.92
100.4923057,13.64929217,100.4923065,13.64929167,0.11,12.86,13,16:51:13,0.785714286,2.828571429
100.492305,13.64929267,100.4923057,13.64929217,0.09,13,13.14,51:13.1,0.642857143,2.314285714
100.4923043,13.64929333,100.492305,13.64929267,0.1,13.14,13.29,51:13.3,0.666666667,2.4
100.4923033,13.64929367,100.4923043,13.64929333,0.11,13.29,13.43,51:13.4,0.785714286,2.828571429
100.4923028,13.64929433,100.4923033,13.64929367,0.09,13.43,13.57,51:13.6,0.642857143,2.314285714
100.4923022,13.64929483,100.4923028,13.64929433,0.09,13.57,13.71,51:13.7,0.642857143,2.314285714
100.4923013,13.6492955,100.4923022,13.64929483,0.12,13.71,13.86,51:13.9,0.8,2.88
100.4923005,13.64929583,100.4923013,13.6492955,0.1,13.86,14,16:51:14,0.714285714,2.571428571
100.4922997,13.64929633,100.4923005,13.64929583,0.11,14,14.14,51:14.1,0.785714286,2.828571429
100.492299,13.649297,100.4922997,13.64929633,0.1,14.14,14.29,51:14.3,0.666666667,2.4
100.4922982,13.64929767,100.492299,13.649297,0.12,14.29,14.43,51:14.4,0.857142857,3.085714286
100.4922973,13.64929817,100.4922982,13.64929767,0.11,14.43,14.57,51:14.6,0.785714286,2.828571429
100.4922967,13.64929883,100.4922973,13.64929817,0.1,14.57,14.72,51:14.7,0.666666667,2.4
100.4922958,13.64929933,100.4922967,13.64929883,0.11,14.72,14.86,51:14.9,0.785714286,2.828571429
100.4922952,13.6493,100.4922958,13.64929933,0.1,14.86,15,16:51:15,0.714285714,2.571428571
100.4922945,13.6493005,100.4922952,13.6493,0.09,15,15.14,51:15.1,0.642857143,2.314285714
100.4922937,13.649301,100.4922945,13.6493005,0.11,15.14,15.29,51:15.3,0.733333333,2.64
100.492293,13.6493015,100.4922937,13.649301,0.09,15.29,15.43,51:15.4,0.642857143,2.314285714
100.4922923,13.649302,100.492293,13.6493015,0.09,15.43,15.57,51:15.6,0.642857143,2.314285714
100.4922915,13.6493025,100.4922923,13.649302,0.11,15.57,15.72,51:15.7,0.733333333,2.64
100.4922908,13.649303,100.4922915,13.6493025,0.09,15.72,15.86,51:15.9,0.642857143,2.314285714
100.4922902,13.6493035,100.4922908,13.649303,0.09,15.86,16,16:51:16,0.642857143,2.314285714
100.4922895,13.649304,100.4922902,13.6493035,0.09,16,16.15,51:16.2,0.6,2.16
100.4922883,13.64930417,100.4922895,13.649304,0.13,16.15,16.29,51:16.3,0.928571429,3.342857143
100.4922873,13.64930467,100.4922883,13.64930417,0.12,16.29,16.43,51:16.4,0.857142857,3.085714286
100.4922865,13.64930517,100.4922873,13.64930467,0.11,16.43,16.57,51:16.6,0.785714286,2.828571429
100.4922857,13.64930567,100.4922865,13.64930517,0.11,16.57,16.72,51:16.7,0.733333333,2.64
100.492285,13.64930633,100.4922857,13.64930567,0.1,16.72,16.86,51:16.9,0.714285714,2.571428571
100.4922845,13.64930717,100.492285,13.64930633,0.11,16.86,17,16:51:17,0.785714286,2.828571429
100.492284,13.64930783,100.4922845,13.64930717,0.09,17,17.15,51:17.1,0.6,2.16
100.4922832,13.6493085,100.492284,13.64930783,0.12,17.15,17.29,51:17.3,0.857142857,3.085714286
100.4922827,13.64930917,100.4922832,13.6493085,0.09,17.29,17.43,51:17.4,0.642857143,2.314285714
100.492282,13.64930983,100.4922827,13.64930917,0.1,17.43,17.58,51:17.6,0.666666667,2.4
100.4922813,13.64931033,100.492282,13.64930983,0.09,17.58,17.72,51:17.7,0.642857143,2.314285714
100.4922808,13.64931083,100.4922813,13.64931033,0.08,17.72,17.86,51:17.9,0.571428571,2.057142857
100.4922798,13.64931133,100.4922808,13.64931083,0.12,17.86,18,16:51:18,0.857142857,3.085714286
100.4922795,13.64931217,100.4922798,13.64931133,0.1,18,18.15,51:18.1,0.666666667,2.4
100.4922787,13.64931267,100.4922795,13.64931217,0.11,18.15,18.29,51:18.3,0.785714286,2.828571429
100.492278,13.64931317,100.4922787,13.64931267,0.09,18.29,18.43,51:18.4,0.642857143,2.314285714
100.4922772,13.64931367,100.492278,13.64931317,0.11,18.43,18.58,51:18.6,0.733333333,2.64
100.4922765,13.64931417,100.4922772,13.64931367,0.09,18.58,18.72,51:18.7,0.642857143,2.314285714
100.4922755,13.6493145,100.4922765,13.64931417,0.11,18.72,18.86,51:18.9,0.785714286,2.828571429
100.4922747,13.649315,100.4922755,13.6493145,0.11,18.86,19.01,51:19.0,0.733333333,2.64
