time_operate,raw_speed,filter_speed
0.16,0.41,1.47
0.32,0.0,1.28
0.48,0.0,1.11
0.64,0.0,0.93
0.8,0.0,0.77
0.96,0.0,0.64
1.12,0.42,0.5
1.28,0.0,0.38
1.44,0.0,0.28
1.6,0.0,0.2
1.76,0.0,0.12
1.92,0.41,0.06
2.08,0.0,0.02
2.24,0.0,0.0
2.4,0.0,0.02
2.56,0.0,0.02
2.72,0.0,0.02
2.88,0.0,0.02
3.04,0.58,0.02
3.2,0.58,0.05
3.36,1.74,0.12
3.52,2.91,0.26
3.68,3.2,0.42
3.84,3.9,0.61
4.0,3.8,0.8
4.16,3.8,0.99
4.32,4.07,1.21
4.48,4.38,1.43
4.64,4.07,1.63
4.8,4.38,1.85
4.96,4.38,2.07
5.12,4.38,2.3
5.28,4.07,2.51
5.44,4.38,2.73
5.6,4.38,2.94
5.76,4.65,3.18
5.92,4.38,3.4
6.08,4.38,3.61
6.24,4.38,3.8
6.4,4.38,3.99
6.56,4.38,4.13
6.72,4.96,4.23
6.88,4.38,4.29
7.04,4.65,4.33
7.2,4.13,4.34
7.36,4.07,4.36
7.52,4.38,4.37
7.68,4.38,4.37
7.84,4.07,4.37
8.0,4.13,4.36
8.16,4.07,4.34
8.32,4.38,4.34
8.48,4.38,4.36
8.64,3.8,4.33
8.8,4.38,4.33
8.96,4.13,4.3
9.12,4.38,4.3
9.28,4.07,4.29
9.44,4.65,4.3
9.6,4.07,4.29
9.76,3.8,4.26
9.92,4.07,4.21
10.08,4.38,4.21
10.24,3.8,4.17
10.4,4.07,4.17
10.56,4.13,4.17
10.72,3.8,4.14
10.88,4.13,4.13
11.04,4.07,4.13
11.2,4.13,4.13
11.36,4.13,4.13
11.52,4.13,4.12
11.68,4.47,4.12
11.84,4.38,4.15
12.0,4.13,4.14
12.16,4.47,4.15
12.32,4.13,4.14
12.48,4.47,4.16
12.64,4.47,4.15
12.8,4.38,4.17
12.96,4.47,4.2
13.12,4.13,4.2
13.28,4.13,4.19
13.44,4.38,4.22
13.6,4.47,4.24
13.76,4.13,4.24
13.92,4.13,4.26
14.08,4.26,4.26
14.24,4.47,4.29
14.4,4.13,4.29
14.56,4.26,4.29
14.72,4.47,4.31
14.88,4.13,4.29
15.04,4.26,4.29
15.2,4.26,4.29
15.36,4.47,4.29
15.52,4.26,4.3
15.68,4.26,4.29
15.84,4.26,4.28
16.0,4.26,4.27
16.16,4.64,4.28
16.32,4.47,4.3
16.48,4.26,4.3
16.64,4.47,4.31
16.8,4.64,4.32
16.96,4.47,4.34
17.12,4.26,4.34
17.28,4.64,4.36
17.44,4.47,4.36
17.6,4.64,4.39
17.92,4.36,2.31
18.08,4.26,4.6
18.24,4.47,4.62
18.4,4.64,4.64
18.56,4.47,4.65
18.72,4.26,4.64
18.88,4.47,4.65
19.04,4.26,4.65
19.2,4.47,4.66
19.36,3.9,4.64
19.52,4.83,4.65
19.68,4.13,4.63
19.84,4.26,4.63
20.0,4.13,4.61
20.16,4.47,4.61
20.32,3.9,4.58
20.48,4.47,4.59
20.64,4.13,4.56
20.8,4.47,4.56
20.96,4.13,4.54
21.12,3.9,4.3
21.28,4.13,4.29
21.44,4.47,4.29
21.6,4.26,4.27
21.76,3.9,4.24
21.92,4.47,4.25
22.08,4.26,4.24
22.24,4.26,4.24
22.4,3.71,4.2
22.56,4.47,4.23
22.72,4.09,4.19
22.88,4.47,4.21
23.04,4.47,4.21
23.2,4.34,4.22
23.36,4.09,4.2
23.52,3.84,4.19
23.68,4.34,4.18
23.84,4.25,4.18
24.0,4.25,4.17
24.16,5.15,4.22
24.32,5.07,4.27
24.48,5.07,4.32
24.64,4.6,4.33
24.8,4.6,4.34
24.96,4.6,4.37
25.12,4.6,4.39
25.28,3.84,4.37
25.44,4.6,4.39
25.6,4.19,4.42
25.76,4.19,4.41
25.92,4.19,4.42
26.08,4.6,4.42
26.24,4.17,4.41
