time_operate,raw_speed,filter_speed
0.16,0.0,0.0
0.32,0.0,0.02
0.48,0.0,0.0
0.64,0.0,0.02
0.8,0.0,0.0
0.96,0.0,0.0
1.12,0.0,0.0
1.28,0.42,0.02
1.44,0.42,0.0
1.6,0.0,0.0
1.76,0.0,0.0
1.92,0.0,0.0
2.08,0.0,0.0
2.24,0.0,0.0
2.4,0.41,0.02
2.56,0.0,0.02
2.72,0.41,0.0
2.88,0.58,0.03
3.04,1.25,0.09
3.2,1.67,0.17
3.36,2.5,0.29
3.52,2.95,0.44
3.68,2.92,0.58
3.84,3.34,0.75
4.0,3.34,0.92
4.16,3.34,1.08
4.32,3.34,1.25
4.48,3.77,1.46
4.64,3.34,1.61
4.8,3.34,1.77
4.96,3.75,1.96
5.12,3.75,2.15
5.28,3.34,2.31
5.44,3.77,2.5
5.6,3.34,2.67
5.76,3.77,2.86
5.92,3.34,3.02
6.08,3.77,3.19
6.24,3.75,3.32
6.4,3.36,3.4
6.56,3.75,3.46
6.72,3.36,3.48
6.88,3.77,3.52
7.04,3.34,3.52
7.2,3.36,3.53
7.36,3.34,3.53
7.52,3.34,3.53
7.68,3.75,3.52
7.84,2.92,3.5
8.0,3.75,3.52
8.16,3.34,3.5
8.32,3.34,3.48
8.48,3.75,3.5
8.64,3.36,3.48
8.8,3.36,3.48
8.96,3.34,3.46
9.12,3.36,3.46
9.28,3.77,3.46
9.44,3.34,3.44
9.6,3.75,3.46
9.76,3.34,3.44
9.92,3.77,3.46
10.08,3.34,3.44
10.24,3.75,3.46
10.4,3.75,3.48
10.56,3.34,3.48
10.72,3.34,3.48
10.88,3.77,3.48
11.04,3.34,3.5
11.2,3.36,3.48
11.36,3.77,3.5
11.52,3.34,3.5
11.68,3.75,3.5
11.84,3.34,3.5
12.0,3.77,3.52
12.16,3.34,3.52
12.32,3.34,3.52
12.48,3.77,3.52
12.64,3.34,3.52
12.8,3.34,3.5
12.96,3.36,3.5
13.12,3.36,3.48
13.28,3.36,3.48
13.44,3.34,3.46
13.6,3.36,3.44
13.76,3.34,3.44
13.92,3.77,3.46
14.08,3.34,3.44
14.24,3.36,3.44
14.4,3.75,3.46
14.56,3.34,3.44
14.72,3.55,3.44
14.88,3.43,3.42
15.04,3.36,3.42
15.2,3.36,3.4
15.36,3.36,3.41
15.52,3.43,3.41
15.68,3.84,3.41
15.84,3.36,3.42
16.0,3.43,3.42
16.16,3.43,3.42
16.32,3.36,3.43
16.48,3.36,3.43
16.64,3.84,3.45
16.8,3.34,3.45
16.96,3.34,3.45
17.12,3.36,3.43
17.28,3.36,3.43
17.44,3.75,3.45
17.6,3.36,3.43
17.76,3.34,3.43
17.92,3.75,3.45
18.08,3.36,3.44
