time_operate,raw_speed,filter_speed
0.16,0.41,0.65
0.32,0.58,0.59
0.48,0.0,0.51
0.64,0.0,0.42
0.8,0.0,0.34
0.96,0.0,0.25
1.12,0.0,0.21
1.28,0.0,0.15
1.44,0.0,0.08
1.6,0.0,0.06
1.76,0.0,0.04
1.92,0.0,0.03
2.08,0.0,0.03
2.24,0.0,0.03
2.4,0.0,0.03
2.56,0.0,0.02
2.72,0.0,0.02
2.88,0.0,0.02
3.04,0.42,0.04
3.2,1.25,0.1
3.36,1.25,0.17
3.52,1.25,0.21
3.68,1.72,0.29
3.84,2.12,0.4
4.0,1.67,0.48
4.16,2.08,0.59
4.32,1.72,0.67
4.48,1.67,0.75
4.64,1.67,0.83
4.8,1.72,0.92
4.96,2.08,1.02
5.12,1.72,1.11
5.28,2.12,1.21
5.44,1.72,1.29
5.6,2.08,1.4
5.76,1.72,1.48
5.92,2.12,1.59
6.08,2.12,1.69
6.24,1.72,1.76
6.4,1.72,1.78
6.56,2.12,1.82
6.72,1.72,1.85
6.88,1.85,1.85
7.04,2.12,1.86
7.2,1.72,1.86
7.36,1.85,1.85
7.52,1.85,1.85
7.68,1.72,1.86
7.84,1.85,1.87
8.0,1.85,1.87
8.16,1.72,1.86
8.32,2.24,1.88
8.48,1.85,1.87
8.64,2.12,1.89
8.8,1.85,1.88
8.96,1.72,1.88
9.12,1.85,1.87
9.28,2.12,1.87
9.44,2.24,1.89
9.6,1.72,1.89
9.76,1.85,1.88
9.92,2.08,1.89
10.08,1.72,1.89
10.24,1.72,1.87
10.4,2.95,1.93
10.56,2.53,1.96
10.72,1.72,1.95
10.88,1.85,1.96
11.04,2.12,1.97
11.2,1.72,1.97
11.36,1.72,1.97
11.52,1.72,1.94
11.68,1.67,1.93
11.84,2.12,1.93
12.0,1.31,1.91
12.16,1.31,1.91
12.32,2.08,1.94
12.48,1.67,1.91
12.64,1.72,1.89
12.8,1.67,1.88
12.96,2.08,1.9
13.12,2.08,1.9
13.28,1.67,1.89
13.44,2.08,1.91
13.6,1.72,1.85
13.76,1.67,1.81
13.92,2.08,1.83
14.08,2.08,1.84
14.24,1.67,1.82
14.4,1.67,1.82
14.56,2.08,1.84
14.72,2.12,1.86
14.88,2.08,1.88
15.04,1.67,1.86
15.2,2.12,1.9
15.36,2.12,1.9
15.52,1.67,1.88
15.68,2.08,1.9
15.84,2.08,1.92
16.0,0.93,1.88
16.16,1.25,1.84
16.32,1.72,1.81
16.48,2.08,1.84
16.64,2.08,1.84
16.8,1.67,1.83
16.96,2.08,1.86
17.12,2.08,1.86
17.28,2.12,1.86
17.44,1.67,1.86
17.6,2.5,1.9
17.76,1.67,1.88
17.92,2.08,1.88
18.08,2.12,1.88
18.24,2.08,1.9
18.4,2.08,1.9
18.56,1.72,1.88
18.72,1.67,1.88
18.88,2.08,1.88
19.04,1.72,1.86
19.2,2.12,1.92
19.36,1.67,1.94
19.52,2.08,1.96
19.68,2.08,1.96
19.84,2.12,1.96
20.0,2.12,1.98
20.16,1.67,1.96
20.32,2.5,1.98
20.48,2.12,1.98
20.64,1.67,1.98
20.8,2.12,1.96
20.96,2.08,1.98
21.12,2.12,1.98
21.28,1.67,1.96
21.44,1.72,1.94
21.6,2.08,1.94
21.76,2.08,1.96
21.92,2.12,1.99
22.08,1.67,1.96
22.24,2.08,1.98
22.4,1.72,1.96
22.56,2.08,1.98
22.72,2.12,1.99
22.88,1.72,1.97
23.04,2.12,1.97
23.2,1.72,1.94
23.36,1.72,1.94
23.52,2.12,1.92
23.68,1.67,1.9
23.84,2.08,1.92
24.0,1.67,1.9
24.16,2.24,1.9
24.32,2.08,1.9
24.48,2.08,1.92
24.64,1.67,1.92
24.8,2.08,1.92
24.96,2.08,1.92
25.12,2.53,1.94
25.28,1.72,1.94
25.44,2.08,1.94
25.6,2.12,1.97
25.76,2.12,1.97
25.92,2.08,1.97
26.08,1.72,1.97
26.24,2.08,1.97
26.4,2.08,1.99
26.56,1.67,1.99
26.72,1.72,1.97
26.88,2.08,1.99
27.04,1.72,1.97
27.2,2.08,1.99
27.36,1.72,1.97
27.52,2.08,1.97
27.68,2.08,1.97
27.84,2.12,1.99
28.0,2.12,1.99
28.16,2.08,1.99
28.32,1.72,1.95
28.48,2.08,1.97
28.64,1.72,1.95
28.8,2.53,1.97
28.96,1.67,1.95
29.12,2.53,1.97
29.28,1.67,1.97
29.44,2.08,1.97
29.6,2.12,1.97
29.76,2.08,1.99
29.92,2.12,2.01
30.08,2.12,2.01
30.24,2.08,2.03
30.4,2.12,2.03
30.56,2.92,2.09
30.72,2.5,2.12
30.88,2.5,2.14
31.04,1.72,2.12
31.2,2.12,2.12
31.36,2.12,2.12
31.52,2.08,2.14
31.68,2.08,2.14
31.84,1.72,2.13
32.0,2.08,2.11
32.16,2.53,2.15
32.32,1.72,2.11
32.48,2.08,2.13
32.64,2.12,2.13
32.8,2.5,2.15
32.96,2.12,2.16
33.12,2.12,2.16
33.28,2.08,2.15
33.44,1.67,2.13
33.6,1.67,2.11
33.76,2.12,2.07
33.92,2.12,2.05
34.08,2.53,2.05
34.24,2.12,2.07
34.4,2.12,2.07
34.56,2.12,2.07
34.72,2.12,2.07
34.88,2.08,2.07
35.04,2.08,2.09
35.2,2.08,2.09
35.36,2.12,2.07
35.52,2.08,2.09
35.68,2.08,2.09
35.84,2.08,2.09
36.0,2.08,2.07
36.16,0.42,1.99
36.32,1.72,1.96
36.48,2.12,1.96
36.64,1.67,1.96
36.8,2.5,2.0
36.96,1.72,1.98
37.12,2.08,1.98
37.28,2.08,1.96
37.44,2.12,1.96
37.6,2.12,1.96
37.76,1.67,1.94
37.92,2.08,1.94
38.08,2.08,1.94
38.24,2.08,1.94
38.4,1.67,1.92
38.56,2.08,1.92
38.72,2.08,1.92
38.88,2.08,1.92
39.04,2.12,1.92
39.2,2.08,1.92
39.36,1.72,1.98
39.52,2.95,2.04
39.68,2.53,2.06
39.84,2.08,2.09
40.0,2.12,2.06
