time_operate,raw_speed,filter_speed
0.16,0.58,0.67
0.32,0,0.62
0.48,0.41,0.56
0.64,0,0.51
0.8,0.41,0.46
0.96,0,0.4
1.12,0.41,0.37
1.28,0,0.32
1.44,0.41,0.31
1.6,0,0.28
1.76,0.41,0.26
1.92,0,0.24
2.08,0,0.21
2.24,0.41,0.23
2.4,0,0.2
2.56,0.41,0.22
2.72,0,0.2
2.88,0.41,0.2
3.04,0.42,0.19
3.2,0.58,0.21
3.36,0.83,0.2
3.52,0.83,0.22
3.68,0.83,0.23
3.84,1.25,0.28
4,1.31,0.32
4.16,0.83,0.36
4.32,1.25,0.41
4.48,1.25,0.47
4.64,1.25,0.53
4.8,0.83,0.57
4.96,1.25,0.63
5.12,1.25,0.69
5.28,1.25,0.75
5.44,1.72,0.83
5.6,1.25,0.9
5.76,1.25,0.96
5.92,1.25,1.02
6.08,0.83,1.06
6.24,1.31,1.11
6.4,1.25,1.15
6.56,0.83,1.15
6.72,1.25,1.17
6.88,1.25,1.19
7.04,0.83,1.17
7.2,1.31,1.17
7.36,0.83,1.17
7.52,0.83,1.15
7.68,0.83,1.13
7.84,1.31,1.13
8,1.31,1.15
8.16,0.83,1.13
8.32,1.25,1.13
8.48,1.31,1.13
8.64,0.93,1.09
8.8,1.25,1.09
8.96,1.31,1.09
9.12,1.25,1.09
9.28,1.25,1.11
9.44,1.31,1.11
9.6,1.72,1.14
9.76,1.31,1.16
9.92,1.25,1.16
10.08,1.31,1.16
10.24,1.31,1.19
10.4,1.25,1.18
10.56,1.31,1.21
10.72,1.31,1.23
10.88,1.31,1.26
11.04,0.83,1.23
11.2,1.31,1.23
11.36,1.25,1.25
11.52,1.31,1.26
11.68,1.31,1.26
11.84,0.83,1.25
12,1.31,1.26
12.16,1.25,1.25
12.32,1.31,1.26
12.48,1.25,1.26
12.64,1.31,1.26
12.8,1.31,1.24
12.96,1.31,1.24
13.12,1.25,1.24
13.28,1.31,1.24
13.44,1.31,1.24
13.6,1.31,1.24
13.76,1.25,1.24
13.92,1.72,1.26
14.08,1.31,1.26
14.24,1.25,1.28
14.4,1.72,1.3
14.56,1.31,1.3
14.72,1.31,1.3
14.88,1.72,1.32
15.04,1.31,1.35
15.2,1.31,1.35
15.36,1.25,1.35
15.52,1.31,1.35
15.68,1.25,1.35
15.84,1.72,1.37
16,1.31,1.37
16.16,1.31,1.37
16.32,1.72,1.39
16.48,1.31,1.39
16.64,25.14,1.41
16.8,1.25,1.43
16.96,1.72,1.43
17.12,1.25,1.43
17.28,1.67,1.46
17.44,1.31,1.44
17.6,1.67,1.46
17.76,1.31,1.46
17.92,1.67,1.49
18.08,1.31,1.47
18.24,1.72,1.49
18.4,1.85,1.49
18.56,1.31,1.47
18.72,1.85,1.48
18.88,1.31,1.46
19.04,1.67,1.48
19.2,1.31,1.48
19.36,1.31,1.48
19.52,1.72,1.48
19.68,1.31,1.48
19.84,1.31,1.47
20,1.72,1.5
20.16,1.31,1.48
20.32,1.31,1.48
20.48,1.31,1.47
20.64,1.49,1.47
20.8,1.31,1.46
20.96,1.25,1.45
21.12,1.72,1.46
21.28,1.31,1.46
21.44,1.31,1.44
21.6,1.25,1.41
21.76,1.31,1.41
21.92,1.49,1.39
22.08,2.05,1.41
22.24,1.47,1.39
22.4,1.49,1.4
22.56,1.49,1.4
22.72,0.93,1.37
22.88,1.31,1.37
23.04,1.31,1.37
23.2,1.31,1.35
23.36,1.67,1.36
23.52,1.31,1.36
23.68,1.31,1.36
23.84,1.25,1.34
24,1.31,1.34
24.16,1.31,1.35
24.32,1.49,1.34
24.48,1.31,1.34
24.64,1.25,1.33
24.8,1.25,1.33
24.96,1.31,1.33
25.12,1.31,1.32
25.28,1.31,1.3
25.44,1.31,1.31
25.6,0.83,1.28
25.76,1.31,1.27
25.92,1.25,1.29
26.08,1.25,1.28
26.24,1.31,1.28
26.4,1.72,1.3
26.56,1.25,1.28
26.72,1.31,1.28
26.88,1.31,1.28
27.04,1.31,1.29
27.2,1.25,1.28
27.36,1.25,1.28
27.52,1.25,1.27
27.68,1.25,1.27
27.84,1.67,1.29
28,1.31,1.29
28.16,1.31,1.29
28.32,1.25,1.29
28.48,1.31,1.29
28.64,1.25,1.28
28.8,1.72,1.33
