time_operate,raw_speed,filter_speed
0.16,0.41,0.02
0.32,0.0,0.02
0.48,0.0,0.02
0.64,0.0,0.02
0.8,0.0,0.02
0.96,0.0,0.02
1.12,0.0,0.02
1.28,0.0,0.02
1.44,0.41,0.02
1.6,0.0,0.0
1.76,0.0,0.0
1.92,0.0,0.0
2.08,0.0,0.0
2.24,0.0,0.0
2.4,0.0,0.0
2.56,0.0,0.0
2.72,0.0,0.0
2.88,0.83,0.04
3.04,1.25,0.1
3.2,1.67,0.19
3.36,1.67,0.27
3.52,1.67,0.36
3.68,2.12,0.46
3.84,1.72,0.54
4.0,2.08,0.65
4.16,2.08,0.75
4.32,1.67,0.83
4.48,2.08,0.94
4.64,2.08,1.04
4.8,2.12,1.15
4.96,2.12,1.25
5.12,2.08,1.36
5.28,2.5,1.48
5.44,2.12,1.58
5.6,2.12,1.69
5.76,2.12,1.79
5.92,1.67,1.88
6.08,2.08,1.94
6.24,2.08,1.98
6.4,2.08,2.0
6.56,1.67,2.0
6.72,2.08,2.02
6.88,2.08,2.02
7.04,2.08,2.04
7.2,2.12,2.04
7.36,2.12,2.04
7.52,2.08,2.06
7.68,2.08,2.06
7.84,2.08,2.06
8.0,2.08,2.06
8.16,2.08,2.06
8.32,2.08,2.06
8.48,2.12,2.04
8.64,1.67,2.02
8.8,2.08,2.02
8.96,2.08,2.02
9.12,2.08,2.04
9.28,2.08,2.04
9.44,2.12,2.04
9.6,1.67,2.02
9.76,2.08,2.04
9.92,2.08,2.04
10.08,2.08,2.04
10.24,2.5,2.06
10.4,2.08,2.06
10.56,2.08,2.06
10.72,2.08,2.06
10.88,1.67,2.04
11.04,2.12,2.04
11.2,2.08,2.04
11.36,2.08,2.04
11.52,2.12,2.04
11.68,2.08,2.04
11.84,2.12,2.07
12.0,2.08,2.07
12.16,2.08,2.07
12.32,2.12,2.07
12.48,2.08,2.07
12.64,2.08,2.07
12.8,2.12,2.09
12.96,2.08,2.09
13.12,2.08,2.09
13.28,2.08,2.09
13.44,1.72,2.05
13.6,1.67,2.03
13.76,2.08,2.03
13.92,2.12,2.03
14.08,1.67,2.03
14.24,2.08,2.03
14.4,2.08,2.03
14.56,2.12,2.03
14.72,1.67,2.01
14.88,2.12,2.01
15.04,2.12,2.01
15.2,2.08,2.01
15.36,2.08,2.01
15.52,2.12,2.01
15.68,1.72,1.99
15.84,2.08,1.99
16.0,1.72,1.97
16.16,2.08,1.97
16.32,1.67,1.95
16.48,2.12,1.95
16.64,2.08,1.97
16.8,2.12,1.99
16.96,1.72,1.97
17.12,2.12,1.97
17.28,2.08,1.99
17.44,2.12,1.99
17.6,2.12,2.0
17.76,2.08,1.99
17.92,1.67,1.99
18.08,2.12,1.99
18.24,1.72,1.97
18.4,1.72,1.95
18.56,2.24,1.96
18.72,1.67,1.94
18.88,2.12,1.96
19.04,2.12,1.96
19.2,1.72,1.96
19.36,2.12,1.96
19.52,2.12,1.99
19.68,2.12,1.99
19.84,1.85,1.97
20.0,2.12,1.97
20.16,2.53,2.01
20.32,1.72,1.99
20.48,2.08,1.99
20.64,1.72,1.97
20.8,2.12,1.97
20.96,2.08,1.97
21.12,1.72,1.98
21.28,2.08,1.97
21.44,2.08,1.99
21.6,1.67,1.99
21.76,2.5,2.0
21.92,1.67,2.0
22.08,2.08,2.0
22.24,2.12,2.0
22.4,2.53,2.03
22.56,2.08,2.03
22.72,2.12,2.03
22.88,2.5,2.05
23.04,1.67,2.05
23.2,2.12,2.05
23.36,2.12,2.02
23.52,2.08,2.04
23.68,2.08,2.04
23.84,2.5,2.09
24.0,2.12,2.09
24.16,2.08,2.09
24.32,2.5,2.13
24.48,2.08,2.13
24.64,2.08,2.13
24.8,2.53,2.17
24.96,2.08,2.15
25.12,2.08,2.17
25.28,2.08,2.17
25.44,1.67,2.15
25.6,2.08,2.13
25.76,2.08,2.13
25.92,2.08,2.13
26.08,2.08,2.11
26.24,2.08,2.13
26.4,2.08,2.13
26.56,2.08,2.13
26.72,2.08,2.13
26.88,2.08,2.13
27.04,2.08,2.11
27.2,2.08,2.11
27.36,2.08,2.11
27.52,2.08,2.09
27.68,2.12,2.09
27.84,2.12,2.09
28.0,2.08,2.06
28.16,1.67,2.04
28.32,2.12,2.04
28.48,2.08,2.04
28.64,2.12,2.06
28.8,2.12,2.06
28.96,2.08,2.06
29.12,1.67,2.04
29.28,2.53,2.06
29.44,2.12,2.06
29.6,2.12,2.06
29.76,2.08,2.06
29.92,2.08,2.06
30.08,1.67,2.04
30.24,1.72,2.02
30.4,2.12,2.02
30.56,2.08,2.02
30.72,2.08,2.02
30.88,2.08,2.02
31.04,2.08,2.02
31.2,2.08,2.02
31.36,2.08,2.04
31.52,2.12,2.04
31.68,2.12,2.04
31.84,2.08,2.04
32.0,2.08,2.04
32.16,2.08,2.04
32.32,2.12,2.06
32.48,2.12,2.06
32.64,1.67,2.02
32.8,2.08,2.02
32.96,2.12,2.02
33.12,2.12,2.02
33.28,2.08,2.04
33.44,2.12,2.06
33.6,2.12,2.06
33.76,1.72,2.04
33.92,2.08,2.04
34.08,2.12,2.04
34.24,2.12,2.04
34.4,2.12,2.04
34.56,2.12,2.04
34.72,2.12,2.04
34.88,2.08,2.04
35.04,1.67,2.02
35.2,2.08,2.02
35.36,1.67,2.0
35.52,2.12,2.0
35.68,2.08,2.0
35.84,2.08,2.02
36.0,2.08,2.02
36.16,2.08,2.02
36.32,2.08,2.02
36.48,2.08,2.02
36.64,2.53,2.04
36.8,2.08,2.04
36.96,2.08,2.06
37.12,2.08,2.06
37.28,1.67,2.04
37.44,2.08,2.04
37.6,2.08,2.04
37.76,2.08,2.04
37.92,2.08,2.04
38.08,2.08,2.04
38.24,2.5,2.09
38.4,2.08,2.09
38.56,2.12,2.11
38.72,2.08,2.11
38.88,2.08,2.11
39.04,2.08,2.11
39.2,2.08,2.11
39.36,2.08,2.11
39.52,2.08,2.11
39.68,2.08,2.11
39.84,1.72,2.06
40.0,2.08,2.06
40.16,2.08,2.06
40.32,1.72,2.04
40.48,2.08,2.06
40.64,2.08,2.06
40.8,2.08,2.06
40.96,2.12,2.07
41.12,2.5,2.09
41.28,1.67,2.07
41.44,2.53,2.07
41.6,1.67,2.05
41.76,2.08,2.04
41.92,2.08,2.04
42.08,1.67,2.02
42.24,2.12,2.02
42.4,2.08,2.02
42.56,2.08,2.02
42.72,2.08,2.02
42.88,2.12,2.02
43.04,2.12,2.04
43.2,2.08,2.04
43.36,2.12,2.05
43.52,2.08,2.07
43.68,1.72,2.05
43.84,1.67,2.02
44.0,1.72,2.01
44.16,2.08,2.0
44.32,1.67,1.96
44.48,2.08,1.98
44.64,1.67,1.94
44.8,2.12,1.96
44.96,2.08,1.96
45.12,2.12,1.96
45.28,2.08,1.98
45.44,2.08,1.98
45.6,2.08,1.98
45.76,2.08,1.98
45.92,2.08,1.98
46.08,2.12,1.99
46.24,2.08,1.98
46.4,1.72,1.96
46.56,2.12,1.96
46.72,2.08,1.96
46.88,2.08,1.98
47.04,1.72,1.98
47.2,2.12,2.0
47.36,1.67,1.98
47.52,2.08,2.0
47.68,2.08,2.0
47.84,2.08,2.02
48.0,2.08,2.02
48.16,2.08,2.02
48.32,2.08,2.02
48.48,2.12,2.02
48.64,2.08,2.02
48.8,2.08,2.02
48.96,2.08,2.02
49.12,2.08,2.02
49.28,2.08,2.02
49.44,1.72,2.0
49.6,2.12,2.03
49.76,2.12,2.03
49.92,2.12,2.03
50.08,2.12,2.03
50.24,2.12,2.05
50.4,2.08,2.05
50.56,2.08,2.07
50.72,2.12,2.07
50.88,2.12,2.07
51.04,2.08,2.07
51.2,2.08,2.07
51.36,2.08,2.07
51.52,1.72,2.05
51.68,2.08,2.05
51.84,1.67,2.03
52.0,2.5,2.05
52.16,1.72,2.03
52.32,2.08,2.03
52.48,2.08,2.03
52.64,2.12,2.05
52.8,2.08,2.05
52.96,1.72,2.03
53.12,2.12,2.03
53.28,2.08,2.03
53.44,2.24,2.03
53.6,2.08,2.03
53.76,1.67,2.01
53.92,2.12,2.01
