time_operate,raw_speed,filter_speed
0.16,0.0,0.0
0.32,0.0,0.0
0.48,0.0,0.0
0.64,0.0,0.0
0.8,0.0,0.0
0.96,0.0,0.0
1.12,0.0,0.02
1.28,0.41,0.02
1.44,0.0,0.0
1.6,0.0,0.0
1.76,0.0,0.0
1.92,0.0,0.0
2.08,0.0,0.0
2.24,0.0,0.0
2.4,0.0,0.0
2.56,0.0,0.02
2.72,0.0,0.02
2.88,0.0,0.02
3.04,0.41,0.0
3.2,0.41,0.02
3.36,0.0,0.02
3.52,0.42,0.03
3.68,1.67,0.11
3.84,1.25,0.17
4.0,1.72,0.25
4.16,2.08,0.36
4.32,2.12,0.46
4.48,1.72,0.55
4.64,2.12,0.65
4.8,2.5,0.78
4.96,2.12,0.88
5.12,2.12,0.99
5.28,2.08,1.09
5.44,2.53,1.22
5.6,2.12,1.32
5.76,2.08,1.43
5.92,2.53,1.55
6.08,2.12,1.66
6.24,2.5,1.79
6.4,2.08,1.89
6.56,2.53,2.01
6.72,2.08,2.1
6.88,2.5,2.14
7.04,2.5,2.2
7.2,2.12,2.22
7.36,2.5,2.24
7.52,2.08,2.24
7.68,2.53,2.28
7.84,2.5,2.3
8.0,2.08,2.28
8.16,2.5,2.3
8.32,2.12,2.29
8.48,2.5,2.32
8.64,2.12,2.29
8.8,2.53,2.31
8.96,2.5,2.34
9.12,2.08,2.31
9.28,2.12,2.31
9.44,2.5,2.31
9.6,2.53,2.34
9.76,2.12,2.31
9.92,2.5,2.34
10.08,2.5,2.34
10.24,2.08,2.31
10.4,2.08,2.32
10.56,2.53,2.32
10.72,2.12,2.32
10.88,2.08,2.29
11.04,2.5,2.29
11.2,2.53,2.31
11.36,2.08,2.29
11.52,2.08,2.29
11.68,2.5,2.29
11.84,2.12,2.29
12.0,2.5,2.29
12.16,2.5,2.29
12.32,2.53,2.31
12.48,2.08,2.31
12.64,2.12,2.29
12.8,2.5,2.29
12.96,2.5,2.31
13.12,2.12,2.29
13.28,2.5,2.29
13.44,2.08,2.29
13.6,1.72,2.27
13.76,2.53,2.28
13.92,2.53,2.3
14.08,2.08,2.3
14.24,2.5,2.3
14.4,2.12,2.28
14.56,2.08,2.28
14.72,2.12,2.28
14.88,2.53,2.28
15.04,2.12,2.28
15.2,2.12,2.26
15.36,2.5,2.26
15.52,2.08,2.24
15.68,2.53,2.26
15.84,2.12,2.26
16.0,2.5,2.26
16.16,2.12,2.24
16.32,2.5,2.26
16.48,2.53,2.26
16.64,2.08,2.26
16.8,2.53,2.31
16.96,2.08,2.28
17.12,2.53,2.28
17.28,2.12,2.29
17.44,2.08,2.26
17.6,2.08,2.26
17.76,2.12,2.26
17.92,2.5,2.28
18.08,2.08,2.26
18.24,2.53,2.28
18.4,2.12,2.28
18.56,2.53,2.28
18.72,2.5,2.3
18.88,2.53,2.3
19.04,2.08,2.3
19.2,2.5,2.3
19.36,2.53,2.32
19.52,2.08,2.3
19.68,2.5,2.3
19.84,2.08,2.3
20.0,2.53,2.3
20.16,2.5,2.32
20.32,2.08,2.3
20.48,2.5,2.32
20.64,2.5,2.34
20.8,2.08,2.34
20.96,2.5,2.36
21.12,2.5,2.36
21.28,2.08,2.36
21.44,2.5,2.36
21.6,2.5,2.38
21.76,2.08,2.36
21.92,2.5,2.36
22.08,2.53,2.36
22.24,2.08,2.36
22.4,2.63,2.36
22.56,2.5,2.36
22.72,2.5,2.38
22.88,2.5,2.38
23.04,2.5,2.4
23.2,2.08,2.38
23.36,2.08,2.36
23.52,2.5,2.38
23.68,2.12,2.36
23.84,2.5,2.36
24.0,2.5,2.38
24.16,2.5,2.38
24.32,2.08,2.36
24.48,2.53,2.38
24.64,2.5,2.38
24.8,2.53,2.38
24.96,2.5,2.4
25.12,2.5,2.4
25.28,2.12,2.38
25.44,2.53,2.4
25.6,2.08,2.38
25.76,2.5,2.38
25.92,2.08,2.36
26.08,2.53,2.36
26.24,2.5,2.36
26.4,2.08,2.36
26.56,2.5,2.38
26.72,2.12,2.36
26.88,2.53,2.38
27.04,2.08,2.36
27.2,2.5,2.36
27.36,2.08,2.34
