time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.02,0
0.32,0.0,0,0.02,0
0.48,0.0,0,0.02,0
0.64,0.0,0,0.02,0
0.8,0.0,0,0.02,0
0.96,0.0,0,0.02,0
1.12,0.0,0,0.02,0
1.28,0.0,0,0.02,0
1.44,0.0,0,0.02,0
1.6,0.0,0,0.02,0
1.76,0.0,0,0.02,0
1.92,0.0,0,0.02,0
2.08,0.0,0,0.02,0
2.24,0.0,0,0.02,0
2.4,0.0,0,0.0,0
2.56,0.58,0,0.03,0
2.72,1.49,0,0.1,0
2.88,3.16,0,0.26,0
3.04,4.26,0,0.47,0
3.2,5.94,0,0.77,0
3.36,6.87,1.11,1.11,0.15
3.52,7.64,1.5,1.49,0.22
3.68,9.1,1.95,1.95,0.32
3.84,8.81,2.39,2.39,0.44
4.0,10.0,2.89,2.88,0.58
4.16,10.52,3.42,3.41,0.75
4.32,10.92,3.96,3.95,0.95
4.48,11.61,4.54,4.53,1.17
4.64,12.02,5.15,5.13,1.43
4.8,11.93,5.74,5.72,1.71
4.96,12.67,6.38,6.35,2.03
5.12,13.08,7.03,6.99,2.38
5.28,13.44,7.7,7.66,2.76
5.44,12.98,8.35,8.29,3.17
5.6,13.81,9.04,8.98,3.62
5.76,13.78,9.7,9.63,4.1
5.92,14.27,10.34,10.27,4.61
6.08,14.2,10.89,10.81,5.14
6.24,15.02,11.43,11.35,5.68
6.4,14.6,11.86,11.78,6.23
6.56,15.03,12.27,12.19,6.79
6.72,15.43,12.66,12.59,7.34
6.88,15.02,12.96,12.89,7.89
7.04,15.01,13.27,13.21,8.43
7.2,16.27,13.58,13.52,8.96
7.36,15.43,13.83,13.78,9.48
7.52,15.85,14.07,14.04,9.99
7.68,16.68,14.33,14.3,10.47
7.84,15.85,14.52,14.49,10.94
8.0,16.27,14.73,14.72,11.39
8.16,17.1,14.96,14.94,11.82
8.32,16.26,15.11,15.1,12.23
8.48,17.1,15.3,15.29,12.61
8.64,17.1,15.5,15.49,12.97
8.8,17.1,15.67,15.66,13.3
8.96,17.12,15.84,15.83,13.61
9.12,17.53,16.0,15.99,13.9
9.28,17.1,16.14,16.14,14.17
9.44,17.56,16.27,16.26,14.41
9.6,17.53,16.42,16.41,14.64
9.76,17.97,16.56,16.56,14.86
9.92,17.51,16.67,16.66,15.06
10.24,18.15,16.82,8.86,14.86
10.4,17.93,16.97,17.87,15.1
