time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.0,0
0.32,0.0,0,0.0,0
0.48,0.0,0,0.0,0
0.64,0.0,0,0.0,0
0.8,0.0,0,0.0,0
0.96,0.0,0,0.0,0
1.12,0.0,0,0.0,0
1.28,0.0,0,0.0,0
1.44,0.0,0,0.0,0
1.6,0.0,0,0.0,0
1.76,0.0,0,0.0,0
1.92,0.0,0,0.0,0
2.08,0.0,0,0.0,0
2.24,0.0,0,0.0,0
2.4,0.0,0,0.0,0
2.56,0.58,0,0.03,0
2.72,1.25,0,0.09,0
2.88,2.08,0,0.19,0
3.04,2.08,0,0.29,0
3.2,2.08,0,0.4,0
3.36,2.92,0.55,0.54,0.08
3.52,2.95,0.7,0.69,0.11
3.68,2.92,0.84,0.83,0.15
3.84,3.34,1.01,1.0,0.2
4.0,3.77,1.2,1.19,0.26
4.16,3.75,1.39,1.38,0.33
4.32,3.75,1.57,1.56,0.41
4.48,3.77,1.76,1.75,0.5
4.64,3.75,1.95,1.94,0.59
4.8,4.17,2.16,2.15,0.7
4.96,4.19,2.37,2.36,0.82
5.12,4.17,2.58,2.57,0.95
5.28,4.6,2.81,2.8,1.09
5.44,4.17,3.01,3.0,1.24
5.6,4.59,3.24,3.23,1.4
5.76,4.6,3.45,3.44,1.57
5.92,4.19,3.59,3.59,1.74
6.08,4.6,3.72,3.71,1.92
6.24,5.0,3.86,3.86,2.1
6.4,4.6,3.99,3.98,2.28
6.56,4.59,4.07,4.07,2.46
6.72,5.0,4.18,4.17,2.63
6.88,4.6,4.26,4.25,2.8
7.04,5.0,4.34,4.34,2.97
7.2,4.6,4.38,4.38,3.13
7.36,5.0,4.45,4.44,3.28
7.52,5.02,4.51,4.5,3.43
7.68,5.07,4.58,4.57,3.57
7.84,5.42,4.66,4.65,3.7
8.0,5.02,4.7,4.69,3.83
8.16,5.44,4.76,4.76,3.95
8.32,5.0,4.81,4.8,4.06
8.48,5.07,4.83,4.82,4.16
8.64,5.44,4.89,4.88,4.26
8.8,5.44,4.93,4.93,4.34
8.96,5.44,4.98,4.97,4.42
9.12,5.48,5.04,5.04,4.49
9.28,5.44,5.08,5.08,4.56
9.44,5.48,5.11,5.1,4.62
9.6,5.44,5.15,5.14,4.68
9.76,5.85,5.21,5.21,4.74
9.92,5.48,5.24,5.23,4.79
10.08,5.44,5.28,5.27,4.84
10.24,5.89,5.32,5.32,4.89
10.4,5.44,5.37,5.36,4.94
10.56,5.85,5.41,5.4,4.99
10.72,5.44,5.43,5.42,5.03
10.88,5.85,5.47,5.46,5.08
11.04,5.44,5.47,5.46,5.12
11.2,5.85,5.51,5.5,5.16
11.36,5.44,5.51,5.5,5.19
11.52,5.44,5.53,5.53,5.23
11.68,5.84,5.57,5.57,5.27
11.84,5.44,5.57,5.57,5.3
12.0,5.44,5.57,5.57,5.34
12.16,5.44,5.57,5.57,5.37
12.32,5.85,5.59,5.58,5.39
12.48,5.84,5.61,5.6,5.42
12.64,5.48,5.61,5.6,5.44
12.8,5.84,5.63,5.62,5.47
12.96,5.44,5.61,5.6,5.49
13.12,5.42,5.61,5.6,5.5
13.28,5.84,5.63,5.62,5.52
13.44,5.85,5.62,5.62,5.54
13.6,5.42,5.62,5.61,5.55
13.76,5.42,5.6,5.59,5.56
13.92,5.42,5.6,5.59,5.57
14.08,5.42,5.58,5.57,5.57
14.24,5.84,5.6,5.59,5.58
14.4,5.84,5.6,5.59,5.58
14.56,5.44,5.6,5.59,5.59
14.72,5.44,5.6,5.59,5.59
14.88,5.84,5.6,5.59,5.59
15.04,5.85,5.62,5.61,5.6
15.2,5.48,5.62,5.61,5.6
15.36,5.85,5.64,5.63,5.6
15.52,5.42,5.62,5.61,5.6
15.68,5.44,5.6,5.59,5.6
15.84,5.84,5.62,5.61,5.6
16.0,5.84,5.62,5.61,5.6
16.16,5.44,5.62,5.61,5.6
16.32,5.84,5.64,5.63,5.6
16.48,6.25,5.66,5.65,5.6
16.64,5.84,5.66,5.65,5.61
16.8,5.44,5.66,5.65,5.61
16.96,5.84,5.68,5.67,5.61
17.12,5.85,5.7,5.69,5.62
17.28,5.84,5.72,5.71,5.62
17.44,5.84,5.72,5.71,5.63
17.6,5.85,5.72,5.71,5.64
17.76,6.25,5.76,5.76,5.64
17.92,5.84,5.78,5.78,5.65
18.08,5.84,5.78,5.78,5.66
18.24,6.25,5.8,5.8,5.67
18.4,5.84,5.82,5.82,5.68
18.56,6.25,5.84,5.84,5.69
