time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.09,0
0.32,0.41,0,0.11,0
0.48,0.0,0,0.11,0
0.64,0.58,0,0.16,0
0.8,0.0,0,0.16,0
0.96,0.42,0,0.16,0
1.12,0.58,0,0.18,0
1.28,0.0,0,0.16,0
1.44,0.58,0,0.19,0
1.6,0.0,0,0.18,0
1.76,0.41,0,0.19,0
1.92,0.42,0,0.2,0
2.08,1.47,0,0.12,0
2.24,0.91,0,0.07,0
2.4,0.91,0,0.05,0
2.56,0.81,0,0.07,0
2.72,1.16,0,0.13,0
2.88,2.24,0,0.24,0
3.04,2.98,0,0.38,0
3.2,3.43,0,0.54,0
3.36,3.55,1.04,0.71,0.21
3.52,4.47,1.25,0.95,0.25
3.68,4.47,1.47,1.17,0.3
3.84,4.86,1.68,1.4,0.36
4.0,5.4,1.95,1.67,0.44
4.16,5.4,2.2,1.92,0.53
4.32,5.26,2.44,2.17,0.63
4.48,5.94,2.73,2.47,0.74
4.64,5.79,2.99,2.75,0.87
4.8,6.18,3.3,3.05,1.01
4.96,5.94,3.58,3.36,1.17
5.12,6.68,3.89,3.67,1.34
5.28,6.49,4.14,4.01,1.54
5.44,6.88,4.44,4.35,1.75
5.6,6.32,4.71,4.67,1.98
5.76,6.68,5.01,4.98,2.23
5.92,6.68,5.28,5.26,2.49
6.08,6.88,5.51,5.49,2.75
6.24,7.04,5.72,5.7,3.01
6.4,7.77,5.93,5.91,3.28
6.56,7.37,6.13,6.1,3.55
6.72,7.64,6.28,6.26,3.82
6.88,7.64,6.44,6.42,4.08
7.04,7.49,6.57,6.55,4.34
7.2,7.1,6.66,6.63,4.59
7.36,7.64,6.77,6.74,4.83
7.52,8.02,6.91,6.88,5.06
7.68,7.79,7.0,6.97,5.29
7.84,7.42,7.08,7.06,5.5
8.0,8.18,7.18,7.16,5.71
8.16,8.34,7.3,7.28,5.9
8.32,7.97,7.37,7.34,6.09
8.48,7.6,7.42,7.4,6.26
8.64,7.81,7.47,7.44,6.41
8.8,8.02,7.55,7.53,6.55
8.96,8.17,7.63,7.6,6.69
9.12,8.34,7.71,7.68,6.81
9.28,8.17,7.78,7.75,6.92
9.44,8.17,7.83,7.8,7.03
9.6,8.17,7.85,7.83,7.12
9.76,8.37,7.9,7.88,7.21
9.92,8.53,7.95,7.93,7.29
10.08,7.81,7.96,7.93,7.37
10.24,8.26,7.99,7.97,7.44
10.4,8.17,8.05,8.03,7.51
10.56,8.73,8.1,8.09,7.58
10.72,8.53,8.13,8.12,7.64
10.88,8.37,8.16,8.15,7.7
11.04,8.53,8.21,8.2,7.76
11.2,8.26,8.22,8.21,7.81
11.36,8.53,8.23,8.22,7.86
11.52,8.73,8.26,8.25,7.9
11.68,9.17,8.34,8.33,7.95
11.84,8.37,8.37,8.36,7.99
12.0,8.6,8.4,8.39,8.04
12.16,8.83,8.43,8.42,8.08
12.32,8.73,8.45,8.44,8.12
12.48,8.5,8.47,8.45,8.15
12.64,9.34,8.53,8.51,8.19
12.8,8.5,8.54,8.52,8.22
12.96,8.5,8.55,8.53,8.25
13.12,9.41,8.59,8.57,8.28
13.28,8.83,8.64,8.62,8.32
13.44,9.41,8.7,8.68,8.35
13.6,8.76,8.73,8.71,8.39
13.76,8.83,8.74,8.72,8.42
13.92,9.34,8.78,8.76,8.45
14.08,9.08,8.81,8.79,8.48
14.24,9.03,8.84,8.82,8.51
14.4,9.34,8.89,8.87,8.55
14.56,9.03,8.92,8.9,8.58
14.72,9.01,8.93,8.91,8.61
14.88,9.08,8.93,8.91,8.64
15.04,9.3,8.97,8.96,8.67
15.2,9.01,8.99,8.98,8.7
15.36,9.3,9.02,9.0,8.73
15.52,9.08,9.03,9.02,8.76
15.68,9.61,9.09,9.07,8.79
15.84,9.3,9.09,9.07,8.82
16.0,9.99,9.16,9.13,8.85
16.16,9.03,9.19,9.15,8.88
16.32,9.03,9.17,9.14,8.91
16.48,9.01,9.18,9.15,8.94
16.64,9.01,9.16,9.13,8.96
16.8,9.01,9.17,9.14,8.98
16.96,9.87,9.22,9.18,9.0
17.12,9.08,9.21,9.17,9.02
17.28,9.34,9.22,9.18,9.04
17.44,10.43,9.29,9.24,9.07
17.6,9.3,9.29,9.24,9.08
17.76,9.09,9.29,9.25,9.1
17.92,9.09,9.3,9.25,9.12
18.08,9.34,9.31,9.27,9.14
18.24,9.09,9.3,9.26,9.15
18.4,8.72,9.29,9.24,9.16
18.56,9.42,9.29,9.24,9.18
18.72,9.52,9.31,9.27,9.19
18.88,9.42,9.3,9.26,9.2
19.04,9.52,9.32,9.27,9.21
19.2,9.52,9.29,9.24,9.21
19.36,9.09,9.3,9.25,9.22
19.52,9.42,9.31,9.27,9.23
19.68,9.87,9.36,9.31,9.23
19.84,9.52,9.38,9.34,9.24
20.0,9.67,9.42,9.37,9.26
20.16,9.42,9.39,9.35,9.26
20.32,9.52,9.42,9.39,9.27
20.48,9.87,9.44,9.42,9.29
