time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.02,0
0.32,0.0,0,0.02,0
0.48,0.0,0,0.02,0
0.64,0.0,0,0.02,0
0.8,0.0,0,0.02,0
0.96,0.0,0,0.02,0
1.12,0.41,0,0.03,0
1.28,0.42,0,0.02,0
1.44,0.58,0,0.02,0
1.6,0.0,0,0.02,0
1.76,0.42,0,0.0,0
1.92,0.0,0,0.0,0
2.08,0.0,0,0.0,0
2.24,0.0,0,0.0,0
2.4,0.42,0,0.02,0
2.56,0.0,0,0.02,0
2.72,0.0,0,0.0,0
2.88,0.0,0,0.0,0
3.04,0.42,0,0.02,0
3.2,0.42,0,0.04,0
3.36,0.42,0.18,0.06,0.02
3.52,0.58,0.2,0.09,0.02
3.68,0.42,0.23,0.11,0.03
3.84,0.93,0.27,0.15,0.03
4.0,0.42,0.29,0.17,0.04
4.16,0.93,0.34,0.21,0.05
4.32,0.83,0.36,0.25,0.06
4.48,0.42,0.36,0.25,0.07
4.64,1.25,0.39,0.33,0.09
4.8,0.83,0.44,0.38,0.11
4.96,0.93,0.46,0.4,0.12
5.12,1.25,0.52,0.46,0.15
5.28,1.25,0.59,0.52,0.17
5.44,1.25,0.65,0.58,0.2
5.6,1.31,0.69,0.67,0.24
5.76,1.25,0.76,0.73,0.27
5.92,1.25,0.82,0.79,0.31
6.08,1.67,0.9,0.88,0.35
6.24,1.67,0.96,0.94,0.4
6.4,1.67,1.03,1.0,0.45
6.56,1.72,1.09,1.06,0.5
6.72,1.31,1.13,1.1,0.55
6.88,1.67,1.19,1.17,0.6
7.04,2.08,1.25,1.23,0.66
7.2,1.67,1.31,1.29,0.71
7.36,1.72,1.35,1.33,0.77
7.52,1.67,1.39,1.38,0.82
7.68,1.72,1.46,1.44,0.88
7.84,1.25,1.46,1.44,0.94
8.0,2.08,1.52,1.5,1.0
8.16,1.67,1.56,1.54,1.05
8.32,1.25,1.56,1.54,1.11
8.48,2.08,1.6,1.58,1.16
8.64,1.67,1.62,1.61,1.21
8.8,1.67,1.64,1.63,1.26
8.96,2.08,1.68,1.67,1.31
9.12,1.67,1.7,1.69,1.35
9.28,2.12,1.72,1.71,1.39
9.44,2.08,1.74,1.73,1.43
9.6,2.08,1.76,1.75,1.47
9.76,2.12,1.78,1.77,1.51
9.92,1.67,1.8,1.79,1.54
10.08,2.08,1.82,1.81,1.57
10.24,2.08,1.82,1.81,1.6
