time_operate,x_east,y_north,latitude,longitude
0.0,661406.4355020118,1509516.382699086,13.650015166666668,100.49224983333333
0.16,661406.4355020118,1509516.382699086,13.650015166666668,100.49224983333333
0.32,661406.4355020118,1509516.382699086,13.650015166666668,100.49224983333333
0.48,661406.4355020118,1509516.382699086,13.650015166666668,100.49224983333333
0.64,661406.4355020118,1509516.382699086,13.650015166666668,100.49224983333333
0.8,661406.4355020118,1509516.382699086,13.650015166666668,100.49224983333333
0.96,661406.4355020118,1509516.382699086,13.650015166666668,100.49224983333333
1.12,661406.4355020118,1509516.382699086,13.650015166666668,100.49224983333333
1.28,661406.435464229,1509516.3888449445,13.650015222222223,100.49224983333333
1.44,661406.4414367233,1509516.395027752,13.650015277777777,100.49224988888888
1.6,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
1.76,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
1.92,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
2.08,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
2.24,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
2.4,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
2.56,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
2.72,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
2.88,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
3.04,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
3.2,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
3.36,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
3.52,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
3.68,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
3.84,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
4.0,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
4.16,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
4.32,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
4.48,661406.4413989404,1509516.4011736105,13.650015333333334,100.49224988888888
4.64,661406.435388663,1509516.401136661,13.650015333333334,100.49224983333333
4.8,661406.4413989404,1509516.4011736105,13.650015333333334,100.49224988888888
4.96,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
5.12,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
5.28,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
5.44,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
5.6,661406.4413989404,1509516.4011736105,13.650015333333334,100.49224988888888
5.76,661406.435388663,1509516.401136661,13.650015333333334,100.49224983333333
5.92,661406.4413989404,1509516.4011736105,13.650015333333334,100.49224988888888
6.08,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
6.24,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
6.4,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
6.56,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
6.72,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
6.88,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
7.04,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
7.2,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
7.36,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
7.52,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
7.68,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
7.84,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
8.0,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
8.16,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
8.32,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
8.48,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
8.64,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
8.8,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
8.96,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
9.12,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
9.28,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
9.44,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
9.6,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
9.76,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
9.92,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
10.08,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
10.24,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
10.4,661406.4534195007,1509516.4012475093,13.650015333333334,100.49225
10.56,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
10.72,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
10.88,661406.4413989404,1509516.4011736105,13.650015333333334,100.49224988888888
11.04,661406.4413989404,1509516.4011736105,13.650015333333334,100.49224988888888
11.2,661406.4413989404,1509516.4011736105,13.650015333333334,100.49224988888888
11.36,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
11.52,661406.4533817177,1509516.4073933675,13.650015388888889,100.49225
11.68,661406.4473714376,1509516.4073564182,13.650015388888889,100.49224994444444
11.84,661406.4413611575,1509516.4073194687,13.650015388888889,100.49224988888888
12.0,661406.4413989404,1509516.4011736105,13.650015333333334,100.49224988888888
12.16,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
12.32,661406.4474092205,1509516.4012105598,13.650015333333334,100.49224994444444
