time_operate,x_east,y_north,latitude,longitude
0.0,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
0.16,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
0.32,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
0.48,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
0.64,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
0.8,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
0.96,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
1.12,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
1.28,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
1.44,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
1.6,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
1.76,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
1.92,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
2.08,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
2.24,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
2.4,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
2.56,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
2.72,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
2.88,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
3.04,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
3.2,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
3.36,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
3.52,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
3.68,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
3.84,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
4.0,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
4.16,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
4.32,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
4.48,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
4.64,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
4.8,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
4.96,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
5.12,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
5.28,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
5.44,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
5.6,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
5.76,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
5.92,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
6.08,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
6.24,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
6.4,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
6.56,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
6.72,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
6.88,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
7.04,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
7.2,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
7.36,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
7.52,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
7.68,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
7.84,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
8.0,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
8.16,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
8.32,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
8.48,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
8.64,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
8.8,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
8.96,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
9.12,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
9.28,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
9.44,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
9.6,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
9.76,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
9.92,661409.4048174189,1509520.2729908999,13.650050166666666,100.4922775
