time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.12,0
0.32,0.41,0,0.18,0
0.48,0.0,0,0.18,0
0.64,0.41,0,0.26,0
0.8,0.0,0,0.16,0
0.96,0.42,0,0.18,0
1.12,0.41,0,0.18,0
1.28,0.0,0,0.18,0
1.44,0.41,0,0.18,0
1.6,0.0,0,0.18,0
1.76,0.0,0,0.16,0
1.92,0.0,0,0.08,0
2.08,0.0,0,0.08,0
2.24,0.42,0,0.08,0
2.4,0.0,0,0.08,0
2.56,0.0,0,0.08,0
2.72,0.42,0,0.17,0
2.88,1.25,0,0.42,0
3.04,1.67,0,0.67,0
3.2,1.67,0,1.0,0
3.36,2.5,0.5,1.5,0.3
3.52,2.08,0.58,1.83,0.38
3.68,2.53,0.71,2.09,0.48
3.84,2.5,0.81,2.25,0.58
4.0,2.95,0.96,2.51,0.69
4.16,2.95,1.09,2.6,0.82
4.32,2.92,1.21,2.76,0.94
4.48,3.36,1.38,2.92,1.08
4.64,3.77,1.55,3.17,1.23
4.8,3.34,1.72,3.25,1.39
4.96,3.36,1.88,3.34,1.54
5.12,3.77,2.07,3.5,1.72
5.28,3.77,2.26,3.59,1.89
5.44,3.75,2.43,3.59,2.07
5.6,3.77,2.62,3.67,2.25
5.76,4.17,2.83,3.84,2.43
5.92,3.75,2.99,3.84,2.62
6.08,3.75,3.12,3.84,2.79
6.24,4.17,3.24,3.92,2.95
6.4,4.17,3.37,4.0,3.1
6.56,3.77,3.43,3.92,3.22
6.72,4.59,3.56,4.09,3.33
6.88,4.17,3.64,4.17,3.44
7.04,4.6,3.74,4.25,3.54
7.2,4.17,3.8,4.25,3.63
7.36,4.59,3.89,4.42,3.72
7.52,4.59,3.97,4.42,3.8
7.68,4.59,4.03,4.5,3.88
7.84,4.59,4.07,4.5,3.95
8.0,4.17,4.11,4.5,4.01
8.16,4.17,4.15,4.42,4.06
8.32,4.6,4.2,4.42,4.11
8.48,4.17,4.22,4.34,4.15
8.64,4.59,4.26,4.34,4.18
8.8,4.6,4.3,4.42,4.22
8.96,4.6,4.32,4.51,4.25
9.12,4.6,4.36,4.51,4.29
9.28,5.0,4.42,4.68,4.33
9.44,4.59,4.45,4.68,4.37
9.6,4.66,4.47,4.68,4.4
9.76,4.6,4.51,4.68,4.44
9.92,4.6,4.51,4.68,4.47
10.08,5.02,4.55,4.69,4.49
10.24,5.02,4.58,4.78,4.52
10.4,5.02,4.62,4.85,4.55
10.56,5.02,4.64,4.94,4.58
10.72,5.02,4.66,5.02,4.61
10.88,4.6,4.66,4.94,4.63
11.04,4.6,4.66,4.85,4.65
11.2,5.02,4.7,4.85,4.66
11.36,4.6,4.73,4.77,4.68
11.52,5.02,4.75,4.77,4.7
11.68,5.48,4.81,4.94,4.73
11.84,5.02,4.83,5.03,4.76
12.0,5.02,4.86,5.03,4.79
12.16,5.44,4.9,5.19,4.83
12.32,5.07,4.92,5.2,4.86
12.48,5.02,4.92,5.11,4.88
12.64,5.02,4.94,5.11,4.91
12.8,5.02,4.96,5.11,4.93
12.96,5.44,5.0,5.11,4.95
13.12,5.0,5.02,5.1,4.97
13.28,5.02,5.02,5.1,4.99
13.44,5.0,5.02,5.09,5.01
13.6,5.42,5.04,5.17,5.02
13.76,4.6,5.02,5.01,5.02
13.92,5.0,5.02,5.01,5.02
14.08,5.44,5.06,5.09,5.03
14.24,4.59,5.06,5.01,5.04
14.4,5.0,5.06,4.92,5.04
14.56,5.42,5.1,5.09,5.06
14.72,4.6,5.08,5.01,5.07
14.88,5.0,5.06,4.92,5.07
15.04,5.0,5.06,5.0,5.07
15.2,5.0,5.05,5.0,5.07
15.36,5.44,5.05,5.01,5.06
15.52,5.0,5.05,5.09,5.05
15.68,5.02,5.05,5.09,5.05
15.84,5.0,5.05,5.09,5.05
16.0,5.44,5.07,5.17,5.05
16.16,5.42,5.07,5.17,5.06
16.32,5.44,5.09,5.25,5.06
16.48,5.44,5.11,5.34,5.08
16.64,5.02,5.11,5.34,5.09
16.8,5.0,5.09,5.25,5.09
16.96,5.44,5.14,5.26,5.11
17.12,5.44,5.16,5.26,5.12
17.28,5.02,5.14,5.18,5.12
17.44,5.42,5.18,5.26,5.14
17.6,5.0,5.18,5.26,5.15
17.76,5.42,5.18,5.26,5.16
17.92,5.0,5.2,5.17,5.17
18.08,5.02,5.2,5.17,5.18
18.24,5.42,5.22,5.17,5.19
18.4,5.0,5.22,5.17,5.2
