time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.0,0
0.32,0.0,0,0.0,0
0.48,0.0,0,0.0,0
0.64,0.0,0,0.0,0
0.8,0.0,0,0.0,0
0.96,0.0,0,0.0,0
1.12,0.0,0,0.0,0
1.28,0.0,0,0.0,0
1.44,0.0,0,0.0,0
1.6,0.0,0,0.0,0
1.76,0.0,0,0.0,0
1.92,0.0,0,0.0,0
2.08,0.0,0,0.0,0
2.24,0.0,0,0.0,0
2.4,0.42,0,0.08,0
2.56,0.83,0,0.25,0
2.72,1.67,0,0.58,0
2.88,1.31,0,0.84,0
3.04,1.72,0,1.18,0
3.2,2.08,0,1.51,0
3.36,2.5,0.53,1.84,0.31
3.52,2.5,0.65,2.01,0.41
3.68,2.53,0.78,2.26,0.53
3.84,2.92,0.92,2.5,0.65
4.0,3.34,1.09,2.75,0.79
4.16,2.95,1.24,2.84,0.93
4.32,3.34,1.41,3.01,1.08
4.48,3.34,1.57,3.17,1.24
4.64,3.77,1.76,3.34,1.41
4.8,3.36,1.93,3.34,1.57
4.96,4.17,2.14,3.59,1.75
5.12,4.17,2.35,3.75,1.94
5.28,4.17,2.55,3.92,2.14
5.44,3.75,2.74,3.92,2.33
5.6,4.17,2.93,4.09,2.53
5.76,4.59,3.12,4.17,2.73
5.92,4.19,3.24,4.17,2.91
6.08,4.19,3.39,4.17,3.08
6.24,4.17,3.51,4.25,3.23
6.4,3.75,3.59,4.17,3.36
6.56,4.19,3.68,4.09,3.48
6.72,4.6,3.78,4.17,3.58
6.88,4.17,3.86,4.17,3.68
7.04,4.17,3.93,4.17,3.76
7.2,4.59,3.99,4.34,3.84
7.36,5.0,4.09,4.5,3.92
7.52,4.19,4.13,4.42,4.0
7.68,5.02,4.22,4.59,4.07
7.84,4.59,4.26,4.67,4.13
8.0,4.6,4.32,4.67,4.2
8.16,4.59,4.34,4.59,4.25
8.32,4.59,4.36,4.67,4.3
8.48,4.19,4.36,4.51,4.33
8.64,4.59,4.41,4.51,4.35
8.8,4.6,4.43,4.5,4.38
8.96,4.6,4.43,4.5,4.39
9.12,4.6,4.45,4.5,4.41
9.28,5.0,4.49,4.67,4.43
9.44,4.6,4.51,4.67,4.45
9.6,4.59,4.55,4.67,4.48
9.76,4.59,4.57,4.67,4.51
9.92,4.59,4.57,4.67,4.53
10.08,5.02,4.62,4.67,4.56
10.24,5.0,4.66,4.75,4.59
10.4,4.59,4.66,4.75,4.61
10.56,4.59,4.64,4.75,4.62
10.72,4.59,4.66,4.75,4.64
10.88,4.66,4.64,4.67,4.64
11.04,4.6,4.64,4.59,4.64
11.2,5.02,4.66,4.67,4.64
11.36,4.59,4.66,4.67,4.64
11.52,5.0,4.68,4.76,4.64
11.68,4.59,4.7,4.75,4.66
11.84,5.07,4.72,4.84,4.67
12.0,5.02,4.75,4.84,4.69
12.16,5.02,4.77,4.93,4.71
12.32,5.0,4.79,4.93,4.73
12.48,5.0,4.79,5.01,4.75
12.64,4.59,4.79,4.92,4.76
12.8,4.59,4.79,4.84,4.77
12.96,4.59,4.79,4.75,4.78
13.12,5.02,4.81,4.75,4.78
13.28,5.0,4.81,4.75,4.78
13.44,4.6,4.79,4.76,4.78
13.6,5.0,4.81,4.84,4.79
13.76,5.02,4.83,4.93,4.8
13.92,4.6,4.83,4.84,4.8
14.08,4.17,4.8,4.68,4.8
14.24,5.02,4.83,4.76,4.81
14.4,5.07,4.83,4.77,4.82
14.56,5.02,4.85,4.77,4.82
14.72,4.66,4.83,4.78,4.82
14.88,5.0,4.85,4.94,4.83
15.04,5.0,4.85,4.94,4.84
15.2,4.59,4.83,4.84,4.84
15.36,4.6,4.81,4.76,4.83
15.52,5.56,4.83,4.93,4.83
15.68,5.02,4.84,4.94,4.82
15.84,5.02,4.86,4.94,4.83
16.0,5.02,4.88,5.04,4.84
16.16,4.59,4.88,5.03,4.85
16.32,5.07,4.88,4.94,4.86
16.48,4.59,4.86,4.85,4.86
16.64,4.59,4.86,4.76,4.86
16.8,5.02,4.86,4.76,4.86
16.96,4.59,4.84,4.76,4.85
17.12,5.02,4.86,4.76,4.85
17.28,4.59,4.88,4.76,4.85
17.44,4.59,4.86,4.76,4.85
17.6,4.6,4.84,4.67,4.85
17.76,4.19,4.8,4.59,4.84
17.92,4.59,4.79,4.51,4.82
18.08,4.59,4.77,4.51,4.8
18.24,5.02,4.77,4.59,4.79
18.4,5.02,4.79,4.68,4.78
18.56,4.59,4.79,4.76,4.78
