time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.0,0
0.32,0.0,0,0.0,0
0.48,0.0,0,0.0,0
0.64,0.0,0,0.0,0
0.8,0.0,0,0.0,0
0.96,0.41,0,0.08,0
1.12,0.0,0,0.08,0
1.28,0.0,0,0.08,0
1.44,0.0,0,0.08,0
1.6,0.0,0,0.08,0
1.76,0.0,0,0.0,0
1.92,2.03,0,0.41,0
2.08,0.81,0,0.57,0
2.24,0.41,0,0.65,0
2.4,0.0,0,0.65,0
2.56,0.0,0,0.65,0
2.72,0.0,0,0.24,0
2.88,0.0,0,0.08,0
3.04,0.42,0,0.08,0
3.2,0.41,0,0.12,0
3.36,0.42,0.25,0.19,0.2
3.52,0.58,0.27,0.3,0.22
3.68,0.42,0.3,0.37,0.24
3.84,0.42,0.32,0.37,0.25
4.0,0.83,0.36,0.51,0.28
4.16,0.42,0.36,0.51,0.3
4.32,0.93,0.4,0.59,0.33
4.48,0.42,0.43,0.59,0.35
4.64,0.42,0.45,0.59,0.38
4.8,0.93,0.49,0.58,0.4
4.96,0.42,0.51,0.58,0.43
5.12,0.83,0.45,0.59,0.44
5.28,0.83,0.46,0.67,0.45
5.44,0.83,0.48,0.75,0.45
5.6,0.83,0.52,0.75,0.46
5.76,0.93,0.56,0.84,0.46
5.92,0.83,0.61,0.84,0.49
6.08,0.93,0.65,0.83,0.53
6.24,0.93,0.68,0.84,0.57
6.4,0.83,0.7,0.84,0.61
6.56,0.83,0.72,0.83,0.64
6.72,0.83,0.73,0.83,0.66
6.88,0.58,0.74,0.75,0.68
7.04,0.83,0.76,0.75,0.7
7.2,0.93,0.77,0.75,0.71
7.36,0.83,0.79,0.75,0.73
7.52,0.42,0.76,0.67,0.73
7.68,0.83,0.78,0.75,0.74
7.84,0.83,0.8,0.75,0.75
8.0,0.58,0.78,0.67,0.75
8.16,0.83,0.8,0.67,0.76
8.32,0.42,0.78,0.67,0.76
8.48,0.42,0.76,0.59,0.76
8.64,0.83,0.76,0.59,0.75
8.8,0.93,0.77,0.67,0.74
8.96,0.58,0.75,0.61,0.73
9.12,0.83,0.75,0.69,0.72
9.28,0.83,0.75,0.77,0.72
9.44,0.93,0.75,0.75,0.72
9.6,0.83,0.75,0.75,0.71
9.76,0.42,0.73,0.75,0.71
9.92,0.93,0.73,0.77,0.71
10.08,0.42,0.72,0.69,0.7
10.24,0.93,0.73,0.67,0.7
10.4,0.83,0.72,0.67,0.69
10.56,0.93,0.73,0.75,0.69
10.72,0.93,0.75,0.75,0.7
10.88,0.83,0.75,0.84,0.7
11.04,0.83,0.75,0.85,0.71
11.2,0.83,0.77,0.85,0.72
11.36,0.83,0.77,0.84,0.73
11.52,0.42,0.77,0.75,0.73
11.68,0.83,0.79,0.75,0.74
11.84,0.83,0.79,0.75,0.75
12.0,0.83,0.78,0.75,0.75
12.16,0.93,0.8,0.75,0.76
12.32,0.83,0.8,0.84,0.76
12.48,0.83,0.8,0.84,0.77
12.64,0.83,0.79,0.84,0.77
12.8,0.83,0.79,0.84,0.78
12.96,0.83,0.81,0.83,0.78
13.12,0.93,0.81,0.84,0.78
13.28,0.83,0.83,0.84,0.79
13.44,1.25,0.85,0.92,0.8
13.6,0.83,0.85,0.92,0.82
13.76,0.83,0.85,0.92,0.83
13.92,1.31,0.86,1.0,0.84
14.08,0.42,0.84,0.92,0.84
14.24,0.83,0.84,0.84,0.84
14.4,0.83,0.84,0.84,0.84
14.56,0.58,0.83,0.75,0.84
14.72,0.83,0.85,0.67,0.83
14.88,0.83,0.85,0.75,0.83
15.04,0.83,0.85,0.75,0.83
15.2,0.42,0.83,0.67,0.83
15.36,0.58,0.81,0.67,0.82
15.52,0.83,0.81,0.67,0.82
15.68,0.83,0.81,0.67,0.81
15.84,0.83,0.81,0.67,0.8
16.0,0.83,0.81,0.75,0.79
16.16,1.25,0.83,0.92,0.8
16.32,1.25,0.85,1.0,0.81
16.48,0.83,0.85,1.0,0.82
16.64,1.25,0.85,1.08,0.82
16.8,1.25,0.87,1.17,0.84
16.96,0.83,0.87,1.08,0.84
17.12,1.25,0.87,1.08,0.85
17.28,0.83,0.89,1.08,0.86
17.44,0.93,0.89,1.0,0.86
17.6,0.93,0.9,0.93,0.87
17.76,0.93,0.92,0.95,0.88
17.92,0.83,0.92,0.87,0.89
18.08,0.83,0.92,0.87,0.89
18.24,0.83,0.92,0.85,0.9
18.4,0.83,0.94,0.84,0.91
18.56,0.83,0.95,0.83,0.92
