time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.0,0
0.32,0.42,0,0.12,0
0.48,0.0,0,0.08,0
0.64,0.42,0,0.17,0
0.8,0.0,0,0.17,0
0.96,0.0,0,0.17,0
1.12,0.42,0,0.17,0
1.28,0.0,0,0.17,0
1.44,0.0,0,0.08,0
1.6,0.0,0,0.08,0
1.76,0.0,0,0.08,0
1.92,0.0,0,0.0,0
2.08,0.42,0,0.08,0
2.24,0.41,0,0.12,0
2.4,0.42,0,0.08,0
2.56,0.41,0,0.16,0
2.72,0.42,0,0.18,0
2.88,0.58,0,0.35,0
3.04,0.42,0,0.37,0
3.2,0.58,0,0.41,0
3.36,0.0,0.25,0.37,0.17
3.52,0.42,0.25,0.37,0.18
3.68,0.42,0.27,0.34,0.2
3.84,0.58,0.28,0.37,0.21
4.0,0.42,0.3,0.34,0.21
4.16,0.58,0.33,0.45,0.23
4.32,0.42,0.33,0.45,0.24
4.48,0.41,0.35,0.41,0.25
4.64,0.42,0.37,0.37,0.27
4.8,0.58,0.4,0.41,0.29
4.96,0.42,0.42,0.37,0.3
5.12,0.42,0.44,0.37,0.32
5.28,0.58,0.45,0.45,0.34
5.44,0.42,0.45,0.45,0.35
5.6,0.83,0.47,0.51,0.38
5.76,0.58,0.47,0.53,0.39
5.92,0.83,0.5,0.61,0.42
6.08,0.93,0.51,0.69,0.43
6.24,0.83,0.53,0.77,0.45
6.4,0.83,0.55,0.77,0.47
6.56,0.93,0.59,0.85,0.49
6.72,1.25,0.63,0.93,0.52
6.88,0.83,0.65,0.92,0.55
7.04,0.93,0.67,0.93,0.58
7.2,1.25,0.71,1.01,0.61
7.36,0.93,0.73,1.01,0.64
7.52,0.42,0.73,0.85,0.66
7.68,0.58,0.74,0.75,0.68
7.84,0.42,0.74,0.67,0.69
8.0,0.42,0.73,0.5,0.7
8.16,0.83,0.75,0.51,0.7
8.32,0.42,0.75,0.51,0.71
8.48,0.58,0.75,0.51,0.71
8.64,0.42,0.75,0.51,0.72
8.8,0.93,0.76,0.61,0.72
