raw_x_east,raw_y_north,x_east,y_north
661487.5747,1509584.237,661487.5747,1509584.239
661487.5747,1509584.237,661487.5747,1509584.237
661487.5747,1509584.237,661487.5747,1509584.237
661487.5747,1509584.237,661487.5747,1509584.237
661487.5747,1509584.237,661487.5747,1509584.237
661487.5747,1509584.237,661487.5747,1509584.237
661487.5747,1509584.237,661487.5747,1509584.237
661487.5747,1509584.237,661487.5747,1509584.237
661487.5747,1509584.237,661487.5747,1509584.237
661487.5747,1509584.237,661487.5747,1509584.237
661487.5747,1509584.237,661487.5747,1509584.237
661487.5746,1509584.255,661487.5747,1509584.239
661487.5746,1509584.255,661487.5747,1509584.24
661487.5925,1509584.274,661487.5765,1509584.244
661487.5924,1509584.292,661487.5782,1509584.25
661487.5922,1509584.329,661487.58,1509584.259
661487.592,1509584.366,661487.5817,1509584.272
661487.5917,1509584.403,661487.5834,1509584.288
661487.5914,1509584.458,661487.5851,1509584.31
661487.609,1509584.532,661487.5885,1509584.34
661487.6085,1509584.606,661487.5919,1509584.377
661487.626,1509584.698,661487.597,1509584.421
661487.6254,1509584.79,661487.6021,1509584.475
661487.6428,1509584.901,661487.6071,1509584.537
661487.6421,1509585.011,661487.6121,1509584.609
661487.6412,1509585.159,661487.617,1509584.692
661487.6584,1509585.288,661487.6236,1509584.785
661487.6574,1509585.454,661487.6302,1509584.89
661487.6565,1509585.602,661487.6367,1509585.004
661487.6553,1509585.786,661487.6413,1509585.129
661487.6542,1509585.97,661487.6459,1509585.266
661487.6531,1509586.155,661487.6486,1509585.412
661487.6517,1509586.376,661487.6513,1509585.57
661487.6505,1509586.579,661487.652,1509585.738
661487.6671,1509586.8,661487.6545,1509585.917
661487.6657,1509587.04,661487.657,1509586.105
661487.6642,1509587.28,661487.6576,1509586.304
661487.6627,1509587.519,661487.6581,1509586.511
661487.6611,1509587.777,661487.6586,1509586.728
661487.6595,1509588.035,661487.659,1509586.953
661487.6758,1509588.331,661487.6611,1509587.189
661487.6741,1509588.607,661487.6632,1509587.434
661487.6903,1509588.902,661487.6671,1509587.687
661487.7064,1509589.216,661487.6727,1509587.951
661487.7043,1509589.548,661487.6764,1509588.226
661487.7024,1509589.861,661487.6801,1509588.508
661487.7004,1509590.193,661487.6837,1509588.799
661487.7165,1509590.507,661487.6891,1509589.098
661487.7144,1509590.838,661487.6944,1509589.404
661487.7124,1509591.17,661487.6997,1509589.717
661487.7283,1509591.521,661487.7049,1509590.036
661487.7441,1509591.871,661487.7119,1509590.363
661487.7421,1509592.203,661487.7171,1509590.693
661487.7398,1509592.572,661487.7205,1509591.028
661487.7376,1509592.941,661487.7238,1509591.368
661487.7354,1509593.291,661487.7271,1509591.711
661487.733,1509593.678,661487.7304,1509592.059
661487.7127,1509594.047,661487.73,1509592.413
661487.7103,1509594.434,661487.7296,1509592.773
661487.7081,1509594.803,661487.7291,1509593.136
661487.7059,1509595.153,661487.7269,1509593.499
661487.7036,1509595.522,661487.7229,1509593.864
661487.7014,1509595.89,661487.7188,1509594.233
661487.6811,1509596.259,661487.7129,1509594.602
661487.6788,1509596.628,661487.707,1509594.97
661487.6765,1509596.997,661487.7011,1509595.341
661487.6561,1509597.384,661487.6935,1509595.712
661487.6357,1509597.771,661487.6858,1509596.084
661487.6333,1509598.158,661487.6781,1509596.456
661487.6308,1509598.564,661487.6703,1509596.832
661487.6285,1509598.951,661487.6626,1509597.212
661487.6258,1509599.375,661487.6548,1509597.598
661487.6053,1509599.78,661487.6452,1509597.987
661487.5847,1509600.204,661487.6356,1509598.381
661487.5821,1509600.628,661487.6259,1509598.781
661487.5795,1509601.052,661487.6162,1509599.187
661487.5948,1509601.495,661487.6101,1509599.598
661487.5741,1509601.919,661487.6039,1509600.013
661487.5715,1509602.343,661487.5977,1509600.431
661487.5689,1509602.767,661487.5915,1509600.852
661487.5845,1509603.173,661487.5871,1509601.274
661487.582,1509603.578,661487.5827,1509601.694
661487.5795,1509603.984,661487.5801,1509602.114
661487.577,1509604.39,661487.5794,1509602.533
661487.5564,1509604.795,661487.5768,1509602.95
661487.5721,1509605.183,661487.5761,1509603.363
661487.5876,1509605.588,661487.5754,1509603.772
661487.5852,1509605.975,661487.5765,1509604.178
661487.5828,1509606.381,661487.5776,1509604.581
661487.5804,1509606.768,661487.5787,1509604.982
661487.5779,1509607.174,661487.5781,1509605.382
661487.5753,1509607.598,661487.5774,1509605.784
661487.5909,1509607.985,661487.5786,1509606.184
661487.5884,1509608.391,661487.5797,1509606.584
661487.568,1509608.778,661487.5809,1509606.982
661487.5837,1509609.165,661487.582,1509607.38
661487.5993,1509609.553,661487.5832,1509607.777
661487.615,1509609.94,661487.5862,1509608.173
661487.6487,1509610.309,661487.5928,1509608.566
661487.6465,1509610.678,661487.5994,1509608.957
661487.6442,1509611.046,661487.606,1509609.344
661487.6421,1509611.397,661487.6127,1509609.724
661487.6578,1509611.766,661487.6194,1509610.102
661487.6557,1509612.116,661487.6261,1509610.475
661487.6535,1509612.466,661487.6346,1509610.843
661487.6515,1509612.798,661487.6414,1509611.207
661487.6492,1509613.167,661487.6464,1509611.568
661487.647,1509613.517,661487.6496,1509611.926
661487.6628,1509613.886,661487.651,1509612.284
661487.6605,1509614.255,661487.6524,1509612.641
661487.6763,1509614.624,661487.6556,1509612.999
661487.6739,1509615.011,661487.6588,1509613.36
661487.6715,1509615.398,661487.6602,1509613.724
661487.669,1509615.804,661487.6615,1509614.092
661487.6846,1509616.209,661487.6646,1509614.467
661487.6821,1509616.615,661487.6677,1509614.848
661487.6976,1509617.021,661487.6725,1509615.234
661487.7132,1509617.426,661487.6792,1509615.625
661487.7108,1509617.814,661487.684,1509616.018
661487.7084,1509618.201,661487.6887,1509616.412
661487.724,1509618.588,661487.6935,1509616.809
661487.7217,1509618.975,661487.6983,1509617.205
661487.7194,1509619.344,661487.7031,1509617.6
661487.717,1509619.731,661487.7079,1509617.992
661487.7328,1509620.1,661487.7127,1509618.382
661487.7484,1509620.487,661487.7193,1509618.769
661487.728,1509620.874,661487.7224,1509619.154
661487.7255,1509621.28,661487.7236,1509619.54
661487.7412,1509621.667,661487.7266,1509619.925
661487.7387,1509622.073,661487.7297,1509620.312
661487.7183,1509622.46,661487.7291,1509620.699
661487.716,1509622.829,661487.7285,1509621.085
661487.7136,1509623.216,661487.7279,1509621.472
661487.7113,1509623.585,661487.7274,1509621.857
661487.6912,1509623.935,661487.7232,1509622.241
661487.7069,1509624.304,661487.7191,1509622.622
661487.7046,1509624.673,661487.7167,1509623.002
661487.6843,1509625.041,661487.7126,1509623.378
661487.6821,1509625.41,661487.7067,1509623.753
661487.6797,1509625.797,661487.7008,1509624.125
661487.6773,1509626.184,661487.6967,1509624.497
661487.6748,1509626.59,661487.6926,1509624.874
661487.6724,1509626.977,661487.6885,1509625.25
661487.6699,1509627.383,661487.6843,1509625.629
661487.6493,1509627.807,661487.6801,1509626.017
661487.6466,1509628.249,661487.6741,1509626.411
661487.644,1509628.673,661487.668,1509626.811
661487.6411,1509629.134,661487.6637,1509627.221
661487.6563,1509629.595,661487.6612,1509627.639
661487.6354,1509630.075,661487.6567,1509628.067
661487.6324,1509630.554,661487.6522,1509628.504
661487.6295,1509631.033,661487.6477,1509628.948
661487.6265,1509631.513,661487.6431,1509629.402
661487.6237,1509631.974,661487.6385,1509629.861
661487.6028,1509632.435,661487.6338,1509630.324
661487.5999,1509632.914,661487.6292,1509630.79
661487.5969,1509633.393,661487.6244,1509631.262
661487.594,1509633.873,661487.6197,1509631.736
661487.591,1509634.352,661487.6132,1509632.211
661487.5699,1509634.85,661487.6066,1509632.689
661487.567,1509635.329,661487.6001,1509633.166
661487.5459,1509635.827,661487.5917,1509633.646
661487.5428,1509636.325,661487.5834,1509634.127
661487.5578,1509636.823,661487.5768,1509634.612
661487.5547,1509637.32,661487.572,1509635.1
661487.5517,1509637.818,661487.5672,1509635.591
661487.5485,1509638.334,661487.5623,1509636.085
661487.5454,1509638.832,661487.5575,1509636.581
661487.5422,1509639.348,661487.5526,1509637.081
661487.5391,1509639.865,661487.5495,1509637.582
661487.5359,1509640.381,661487.5464,1509638.087
661487.5326,1509640.916,661487.5451,1509638.596
661487.5293,1509641.45,661487.5437,1509639.109
661487.526,1509641.985,661487.5405,1509639.625
661487.5408,1509642.52,661487.5391,1509640.145
661487.5375,1509643.055,661487.5377,1509640.669
661487.5163,1509643.571,661487.5345,1509641.192
661487.5131,1509644.087,661487.5313,1509641.718
661487.51,1509644.585,661487.5281,1509642.241
661487.5069,1509645.101,661487.5248,1509642.765
