raw_x_east,raw_y_north,x_east,y_north
661487.3603,1509583.922,661487.3603,1509583.922
661487.3603,1509583.922,661487.3603,1509583.922
661487.3603,1509583.922,661487.3603,1509583.922
661487.3603,1509583.922,661487.3603,1509583.922
661487.3603,1509583.922,661487.3603,1509583.922
661487.3603,1509583.922,661487.3603,1509583.922
661487.3603,1509583.922,661487.3603,1509583.922
661487.3603,1509583.922,661487.3603,1509583.922
661487.3603,1509583.922,661487.3603,1509583.922
661487.3603,1509583.922,661487.3603,1509583.922
661487.3603,1509583.922,661487.3603,1509583.922
661487.3603,1509583.922,661487.3603,1509583.922
661487.3602,1509583.94,661487.3603,1509583.923
661487.36,1509583.959,661487.3603,1509583.925
661487.3598,1509583.996,661487.3602,1509583.928
661487.3596,1509584.033,661487.3602,1509583.934
661487.3594,1509584.069,661487.3602,1509583.941
661487.3589,1509584.143,661487.3601,1509583.952
661487.3586,1509584.198,661487.36,1509583.966
661487.3581,1509584.272,661487.3599,1509583.984
661487.3757,1509584.346,661487.3607,1509584.005
661487.3752,1509584.42,661487.3614,1509584.03
661487.3747,1509584.512,661487.3621,1509584.059
661487.3741,1509584.604,661487.3628,1509584.093
661487.3734,1509584.715,661487.3635,1509584.133
661487.3727,1509584.825,661487.3641,1509584.178
661487.3901,1509584.936,661487.3656,1509584.229
661487.3893,1509585.065,661487.367,1509584.286
661487.3885,1509585.194,661487.3685,1509584.35
661487.3877,1509585.323,661487.3698,1509584.42
661487.3869,1509585.452,661487.3712,1509584.496
661487.404,1509585.6,661487.3734,1509584.58
661487.4031,1509585.748,661487.3755,1509584.671
661487.4022,1509585.895,661487.3776,1509584.767
661487.4194,1509586.043,661487.3806,1509584.87
661487.4183,1509586.209,661487.3835,1509584.979
661487.4174,1509586.356,661487.3864,1509585.093
661487.4344,1509586.522,661487.3902,1509585.212
661487.4334,1509586.688,661487.3939,1509585.336
661487.4324,1509586.854,661487.3977,1509585.465
661487.4494,1509587.02,661487.4013,1509585.599
661487.4484,1509587.186,661487.405,1509585.737
661487.4472,1509587.37,661487.4086,1509585.88
661487.4462,1509587.536,661487.4122,1509586.027
661487.4451,1509587.721,661487.4158,1509586.177
661487.444,1509587.905,661487.4194,1509586.331
661487.4609,1509588.09,661487.4229,1509586.489
661487.4597,1509588.274,661487.4264,1509586.649
661487.4765,1509588.477,661487.4308,1509586.813
661487.4753,1509588.68,661487.4352,1509586.981
661487.492,1509588.883,661487.4405,1509587.153
661487.4907,1509589.104,661487.4448,1509587.328
661487.4892,1509589.344,661487.4491,1509587.508
661487.4877,1509589.583,661487.4534,1509587.692
661487.4863,1509589.823,661487.4567,1509587.881
661487.5027,1509590.081,661487.4609,1509588.075
661487.5012,1509590.321,661487.4651,1509588.273
661487.4998,1509590.561,661487.4684,1509588.475
661487.5162,1509590.819,661487.4725,1509588.682
661487.5147,1509591.058,661487.4767,1509588.892
661487.5313,1509591.298,661487.4808,1509589.106
661487.5298,1509591.538,661487.4848,1509589.323
661487.5464,1509591.778,661487.4898,1509589.544
661487.5449,1509592.017,661487.4947,1509589.768
661487.5434,1509592.257,661487.4996,1509589.994
661487.5419,1509592.497,661487.5045,1509590.224
661487.5405,1509592.737,661487.5085,1509590.456
661487.539,1509592.976,661487.5125,1509590.692
661487.5555,1509593.216,661487.5164,1509590.928
661487.554,1509593.474,661487.5204,1509591.168
661487.5526,1509593.695,661487.5234,1509591.409
661487.5511,1509593.935,661487.5264,1509591.65
661487.5677,1509594.175,661487.5303,1509591.892
661487.5482,1509594.414,661487.5334,1509592.134
661487.5467,1509594.654,661487.5364,1509592.375
661487.5631,1509594.912,661487.5394,1509592.617
661487.5617,1509595.152,661487.5424,1509592.858
661487.5601,1509595.41,661487.5454,1509593.101
661487.5584,1509595.687,661487.5475,1509593.344
661487.5567,1509595.963,661487.5496,1509593.589
661487.555,1509596.24,661487.5508,1509593.836
661487.5532,1509596.535,661487.552,1509594.086
661487.5515,1509596.811,661487.5522,1509594.338
661487.5496,1509597.106,661487.5525,1509594.592
661487.5478,1509597.401,661487.5527,1509594.85
661487.5459,1509597.715,661487.5529,1509595.111
661487.544,1509598.028,661487.5531,1509595.375
661487.5422,1509598.323,661487.5532,1509595.642
661487.5401,1509598.655,661487.5525,1509595.914
661487.5383,1509598.95,661487.5517,1509596.188
661487.5363,1509599.282,661487.5509,1509596.468
661487.5163,1509599.595,661487.5491,1509596.751
661487.5323,1509599.927,661487.5474,1509597.038
661487.5303,1509600.259,661487.5465,1509597.33
661487.5103,1509600.573,661487.5446,1509597.626
661487.5264,1509600.886,661487.5428,1509597.925
661487.5425,1509601.2,661487.5418,1509598.227
661487.5227,1509601.495,661487.54,1509598.532
661487.5388,1509601.808,661487.539,1509598.838
661487.5189,1509602.103,661487.5371,1509599.145
661487.5351,1509602.398,661487.5361,1509599.453
661487.5333,1509602.693,661487.5351,1509599.761
661487.5315,1509602.988,661487.5341,1509600.069
661487.5117,1509603.283,661487.5322,1509600.378
661487.5098,1509603.578,661487.5303,1509600.687
661487.508,1509603.873,661487.5284,1509600.995
661487.5062,1509604.168,661487.5265,1509601.302
661487.5224,1509604.463,661487.5256,1509601.609
661487.5206,1509604.758,661487.5246,1509601.914
661487.5009,1509605.035,661487.5227,1509602.218
661487.5351,1509605.33,661487.5227,1509602.521
661487.4974,1509605.606,661487.5217,1509602.821
661487.5136,1509605.901,661487.5208,1509603.12
661487.5119,1509606.178,661487.5199,1509603.416
661487.5101,1509606.473,661487.5198,1509603.711
661487.4904,1509606.731,661487.518,1509604.003
661487.4889,1509606.989,661487.5154,1509604.293
661487.5052,1509607.266,661487.5145,1509604.581
661487.5036,1509607.524,661487.5127,1509604.867
661487.502,1509607.782,661487.5119,1509605.151
661487.5004,1509608.04,661487.5101,1509605.433
661487.5169,1509608.298,661487.5093,1509605.713
661487.5153,1509608.556,661487.5085,1509605.992
661487.5137,1509608.815,661487.5086,1509606.268
661487.5122,1509609.054,661487.5087,1509606.542
661487.5106,1509609.312,661487.5089,1509606.814
661487.527,1509609.589,661487.5099,1509607.085
661487.5433,1509609.866,661487.5109,1509607.355
661487.5236,1509610.142,661487.5111,1509607.624
661487.5398,1509610.437,661487.513,1509607.894
661487.538,1509610.732,661487.5132,1509608.165
661487.5361,1509611.027,661487.5151,1509608.436
661487.5525,1509611.304,661487.5171,1509608.706
661487.5507,1509611.599,661487.519,1509608.977
661487.5308,1509611.894,661487.52,1509609.248
661487.529,1509612.189,661487.522,1509609.521
661487.5271,1509612.502,661487.5239,1509609.796
661487.5071,1509612.816,661487.524,1509610.074
661487.5231,1509613.148,661487.5249,1509610.355
661487.5211,1509613.479,661487.5259,1509610.64
661487.5189,1509613.83,661487.5268,1509610.929
661487.5167,1509614.18,661487.5268,1509611.224
661487.5146,1509614.53,661487.5268,1509611.522
661487.5124,1509614.881,661487.5267,1509611.826
661487.5102,1509615.249,661487.5266,1509612.135
661487.508,1509615.6,661487.5265,1509612.45
661487.5059,1509615.95,661487.5254,1509612.768
661487.4858,1509616.282,661487.5226,1509613.089
661487.4835,1509616.651,661487.5206,1509613.414
661487.4994,1509617.001,661487.5185,1509613.742
661487.4972,1509617.351,661487.5165,1509614.073
661487.4951,1509617.702,661487.5145,1509614.407
661487.4928,1509618.07,661487.5115,1509614.745
661487.4725,1509618.439,661487.5076,1509615.087
661487.4702,1509618.808,661487.5045,1509615.433
661487.4679,1509619.195,661487.5015,1509615.783
661487.4655,1509619.582,661487.4984,1509616.137
661487.463,1509619.988,661487.4962,1509616.496
661487.4606,1509620.375,661487.4931,1509616.857
661487.4581,1509620.781,661487.4899,1509617.222
661487.4376,1509621.186,661487.4859,1509617.59
661487.4352,1509621.573,661487.4818,1509617.96
661487.4509,1509621.961,661487.4786,1509618.331
661487.4303,1509622.366,661487.4745,1509618.706
661487.4281,1509622.735,661487.4704,1509619.08
661487.4256,1509623.141,661487.4663,1509619.457
661487.4232,1509623.528,661487.4621,1509619.836
661487.4028,1509623.915,661487.458,1509620.217
661487.4002,1509624.339,661487.4538,1509620.602
661487.3976,1509624.763,661487.4487,1509620.99
661487.3951,1509625.169,661487.4436,1509621.381
661487.3925,1509625.593,661487.4385,1509621.775
661487.3897,1509626.035,661487.4333,1509622.173
661487.405,1509626.478,661487.4299,1509622.575
661487.4023,1509626.92,661487.4265,1509622.981
661487.3995,1509627.381,661487.4231,1509623.39
661487.4147,1509627.842,661487.4206,1509623.803
661487.412,1509628.285,661487.418,1509624.218
661487.4272,1509628.746,661487.4164,1509624.637
661487.4243,1509629.207,661487.4147,1509625.058
661487.4397,1509629.631,661487.4148,1509625.48
661487.4369,1509630.092,661487.4149,1509625.906
661487.4343,1509630.516,661487.414,1509626.334
661487.4316,1509630.958,661487.4141,1509626.764
661487.447,1509631.383,661487.415,1509627.196
661487.4443,1509631.825,661487.416,1509627.63
661487.4417,1509632.249,661487.4169,1509628.066
661487.4209,1509632.692,661487.4178,1509628.505
661487.4182,1509633.134,661487.4187,1509628.945
661487.4154,1509633.595,661487.4196,1509629.386
661487.4126,1509634.037,661487.4205,1509629.83
661487.3919,1509634.48,661487.4205,1509630.274
661487.3893,1509634.904,661487.4204,1509630.718
661487.3865,1509635.346,661487.4195,1509631.161
661487.3839,1509635.77,661487.4186,1509631.604
661487.3812,1509636.213,661487.4177,1509632.045
661487.3785,1509636.655,661487.4159,1509632.486
661487.3758,1509637.098,661487.4141,1509632.927
661487.3731,1509637.541,661487.4114,1509633.366
661487.3522,1509638.001,661487.4077,1509633.806
661487.3495,1509638.444,661487.4032,1509634.247
661487.3466,1509638.905,661487.3987,1509634.687
661487.3439,1509639.347,661487.3942,1509635.129
661487.3412,1509639.79,661487.3897,1509635.57
661487.3566,1509640.214,661487.3852,1509636.012
661487.354,1509640.638,661487.3806,1509636.453
661487.3514,1509641.062,661487.3761,1509636.893
661487.3668,1509641.486,661487.3734,1509637.333
661487.3642,1509641.91,661487.3707,1509637.772
661487.3796,1509642.334,661487.3689,1509638.209
661487.377,1509642.759,661487.3672,1509638.645
661487.3743,1509643.201,661487.3663,1509639.081
661487.3717,1509643.625,661487.3654,1509639.517
661487.3692,1509644.031,661487.3645,1509639.951
661487.3847,1509644.436,661487.3646,1509640.385
661487.3822,1509644.842,661487.3646,1509640.816
661487.3797,1509645.248,661487.3647,1509641.246
661487.3593,1509645.635,661487.3639,1509641.672
661487.3568,1509646.04,661487.3631,1509642.097
661487.3544,1509646.428,661487.3632,1509642.519
661487.3521,1509646.815,661487.3633,1509642.937
661487.3497,1509647.202,661487.3634,1509643.352
661487.3293,1509647.589,661487.3627,1509643.764
661487.3269,1509647.976,661487.362,1509644.174
661487.3245,1509648.363,661487.3604,1509644.581
661487.3221,1509648.751,661487.3588,1509644.987
661487.3199,1509649.119,661487.3572,1509645.39
661487.3176,1509649.488,661487.3548,1509645.79
661487.2973,1509649.857,661487.3514,1509646.187
661487.2951,1509650.207,661487.3472,1509646.581
661487.3109,1509650.576,661487.3439,1509646.972
661487.2906,1509650.945,661487.3397,1509647.359
661487.2882,1509651.332,661487.3355,1509647.744
661487.2859,1509651.701,661487.3314,1509648.128
661487.2836,1509652.088,661487.3263,1509648.51
661487.2632,1509652.475,661487.3204,1509648.892
661487.2429,1509652.843,661487.3135,1509649.271
661487.2405,1509653.231,661487.3076,1509649.651
661487.2382,1509653.599,661487.3016,1509650.029
661487.2179,1509653.968,661487.2948,1509650.406
661487.2158,1509654.318,661487.288,1509650.781
661487.2135,1509654.687,661487.2812,1509651.156
661487.2112,1509655.056,661487.2753,1509651.529
661487.1909,1509655.425,661487.2685,1509651.901
661487.1886,1509655.793,661487.2617,1509652.273
661487.1683,1509656.162,661487.254,1509652.643
661487.166,1509656.549,661487.2463,1509653.015
661487.1457,1509656.918,661487.2377,1509653.386
661487.1253,1509657.305,661487.2291,1509653.759
661487.1229,1509657.692,661487.2205,1509654.133
661487.1026,1509658.061,661487.2101,1509654.507
661487.0823,1509658.429,661487.1997,1509654.882
