raw_x_east,raw_y_north,x_east,y_north
661495.4798,1509585.982,661493.6766,1509585.993
661495.6781,1509585.983,661493.856,1509585.992
661495.8946,1509585.966,661494.0399,1509585.99
661496.111,1509585.967,661494.2275,1509585.989
661496.3274,1509585.968,661494.4177,1509585.988
661496.5618,1509585.97,661494.6124,1509585.987
661496.7781,1509585.971,661494.809,1509585.987
661496.9765,1509585.972,661495.0073,1509585.986
661497.2109,1509585.974,661495.2093,1509585.985
661497.4272,1509585.975,661495.4131,1509585.983
661497.6616,1509585.977,661495.6195,1509585.982
661497.896,1509585.978,661495.8287,1509585.981
661498.1306,1509585.961,661496.0406,1509585.98
661498.383,1509585.963,661496.2561,1509585.978
661498.6355,1509585.946,661496.4743,1509585.976
661498.906,1509585.947,661496.6961,1509585.973
661499.1584,1509585.949,661496.9206,1509585.971
661499.4469,1509585.951,661497.1496,1509585.969
661499.7175,1509585.934,661497.3822,1509585.966
661499.988,1509585.936,661497.6184,1509585.963
661500.2764,1509585.937,661497.8583,1509585.961
661500.5649,1509585.939,661498.1026,1509585.959
661500.8354,1509585.941,661498.3497,1509585.958
661501.1059,1509585.942,661498.5994,1509585.957
661501.3763,1509585.944,661498.8518,1509585.955
661501.6468,1509585.946,661499.1061,1509585.954
661501.9174,1509585.929,661499.3631,1509585.952
661502.1698,1509585.931,661499.6227,1509585.95
661502.4222,1509585.932,661499.8833,1509585.948
661502.6747,1509585.934,661500.1457,1509585.946
661502.9271,1509585.935,661500.4089,1509585.944
661503.1795,1509585.937,661500.6731,1509585.942
661503.4319,1509585.938,661500.9382,1509585.941
661503.6845,1509585.921,661501.2033,1509585.938
661503.9189,1509585.923,661501.4674,1509585.937
661504.1713,1509585.924,661501.7307,1509585.936
661504.4238,1509585.926,661501.994,1509585.935
661504.6762,1509585.928,661502.2554,1509585.934
661504.9466,1509585.929,661502.5169,1509585.934
661505.2172,1509585.912,661502.7783,1509585.932
661505.5056,1509585.933,661503.0398,1509585.932
661505.7941,1509585.934,661503.3013,1509585.932
661506.0827,1509585.918,661503.5636,1509585.931
661506.3891,1509585.938,661503.8278,1509585.931
661506.6957,1509585.922,661504.0938,1509585.93
661507.0022,1509585.942,661504.3615,1509585.929
661507.3087,1509585.944,661504.6311,1509585.93
661507.6152,1509585.946,661504.9034,1509585.931
661507.9037,1509585.947,661505.1774,1509585.932
661508.1922,1509585.949,661505.4533,1509585.932
661508.4807,1509585.951,661505.731,1509585.933
661508.7692,1509585.953,661506.0105,1509585.934
661509.0577,1509585.955,661506.2918,1509585.935
661509.346,1509585.975,661506.5748,1509585.937
661509.6345,1509585.977,661506.8606,1509585.94
661509.905,1509585.978,661507.1473,1509585.943
661510.1755,1509585.98,661507.4349,1509585.945
661510.464,1509585.982,661507.7243,1509585.948
661510.7525,1509585.983,661508.0146,1509585.951
661511.0409,1509585.985,661508.3058,1509585.955
661511.3474,1509586.005,661508.5978,1509585.958
661511.6358,1509586.007,661508.8899,1509585.962
661511.9604,1509586.009,661509.1838,1509585.966
661512.2669,1509586.011,661509.4777,1509585.97
661512.5734,1509586.013,661509.7716,1509585.975
661512.898,1509586.015,661510.0664,1509585.978
661513.2045,1509586.017,661510.3612,1509585.982
661513.5111,1509586.019,661510.656,1509585.986
661513.8176,1509586.021,661510.9517,1509585.989
661514.124,1509586.041,661511.2483,1509585.994
661514.4125,1509586.043,661511.5448,1509585.998
661514.719,1509586.045,661511.8423,1509586.003
661515.0075,1509586.046,661512.1398,1509586.008
661515.296,1509586.048,661512.4373,1509586.011
661515.5846,1509586.032,661512.7348,1509586.014
661515.8731,1509586.033,661513.0332,1509586.017
661516.1796,1509586.035,661513.3334,1509586.02
661516.486,1509586.056,661513.6345,1509586.023
661516.7925,1509586.057,661513.9365,1509586.027
661517.0991,1509586.059,661514.2394,1509586.031
661517.4236,1509586.061,661514.5433,1509586.033
661517.7301,1509586.063,661514.848,1509586.036
661518.0367,1509586.065,661515.1518,1509586.039
661518.3432,1509586.067,661515.4556,1509586.042
661518.6497,1509586.069,661515.7594,1509586.045
661518.9383,1509586.052,661516.0614,1509586.046
661519.2448,1509586.054,661516.3634,1509586.048
661519.5514,1509586.056,661516.6655,1509586.05
661519.8399,1509586.058,661516.9666,1509586.052
661520.1285,1509586.041,661517.2668,1509586.052
661520.435,1509586.043,661517.5679,1509586.052
661520.7235,1509586.045,661517.8682,1509586.052
661521.0121,1509586.028,661518.1684,1509586.051
661521.3186,1509586.03,661518.4695,1509586.05
661521.6071,1509586.032,661518.7706,1509586.05
661521.9317,1509586.034,661519.0736,1509586.05
661522.2382,1509586.036,661519.3765,1509586.05
661522.5627,1509586.038,661519.6803,1509586.049
661522.8874,1509586.021,661519.9851,1509586.048
661523.212,1509586.023,661520.2907,1509586.046
661523.5545,1509586.025,661520.5973,1509586.044
661523.8792,1509586.009,661520.9047,1509586.041
661524.2038,1509586.011,661521.2131,1509586.039
661524.5103,1509586.013,661521.5214,1509586.036
661524.8348,1509586.015,661521.8307,1509586.033
661525.1415,1509585.998,661522.1408,1509586.03
661525.466,1509586,661522.4519,1509586.028
661525.7726,1509586.002,661522.763,1509586.025
661526.0972,1509585.986,661523.0758,1509586.021
661526.4218,1509585.988,661523.3905,1509586.019
661526.7463,1509585.99,661523.7061,1509586.016
661527.0709,1509585.992,661524.0234,1509586.013
661527.4135,1509585.994,661524.3435,1509586.012
661527.738,1509585.996,661524.6645,1509586.01
661528.0627,1509585.979,661524.9873,1509586.007
661528.3873,1509585.981,661525.31,1509586.005
661528.7118,1509585.983,661525.6337,1509586.002
661529.0183,1509585.985,661525.9565,1509585.999
661529.3249,1509585.987,661526.2784,1509585.998
661529.6314,1509585.989,661526.5993,1509585.996
661529.9379,1509585.991,661526.9185,1509585.994
661530.2444,1509585.993,661527.2368,1509585.994
661530.5329,1509585.994,661527.5532,1509585.993
661530.8394,1509585.996,661527.8697,1509585.992
661531.1279,1509585.998,661528.1843,1509585.991
661531.4164,1509586,661528.4981,1509585.991
661531.7049,1509586.002,661528.81,1509585.991
661531.9934,1509586.003,661529.1211,1509585.991
661532.2999,1509586.005,661529.4312,1509585.992
661532.6065,1509586.007,661529.7404,1509585.993
661532.913,1509586.009,661530.0488,1509585.994
661533.2195,1509586.011,661530.3562,1509585.995
661533.526,1509586.013,661530.6618,1509585.996
661533.8326,1509586.015,661530.9666,1509585.997
661534.1391,1509586.017,661531.2704,1509585.999
661534.4275,1509586.037,661531.5724,1509586.002
661534.716,1509586.039,661531.8726,1509586.005
661535.0226,1509586.022,661532.1728,1509586.006
661535.3111,1509586.024,661532.4721,1509586.008
661535.5996,1509586.026,661532.7705,1509586.01
661535.8881,1509586.027,661533.068,1509586.012
661536.1764,1509586.048,661533.3646,1509586.015
661536.4469,1509586.049,661533.6603,1509586.017
661536.7174,1509586.051,661533.9542,1509586.02
661536.9878,1509586.053,661534.2472,1509586.023
661537.2763,1509586.054,661534.5402,1509586.026
661537.5468,1509586.056,661534.8323,1509586.028
661537.8172,1509586.058,661535.1235,1509586.031
661538.0697,1509586.059,661535.412,1509586.034
661538.3401,1509586.061,661535.6987,1509586.036
661538.6105,1509586.081,661535.9836,1509586.04
661538.8629,1509586.083,661536.2657,1509586.044
661539.1334,1509586.084,661536.5461,1509586.047
661539.4038,1509586.086,661536.8247,1509586.051
661539.6922,1509586.106,661537.1023,1509586.055
661539.9807,1509586.108,661537.38,1509586.059
661540.2511,1509586.128,661537.6567,1509586.063
661540.5397,1509586.111,661537.9326,1509586.068
661540.8282,1509586.113,661538.2084,1509586.072
661541.1165,1509586.133,661538.4843,1509586.077
661541.405,1509586.135,661538.7601,1509586.083
661541.6935,1509586.137,661539.036,1509586.087
661541.982,1509586.139,661539.3127,1509586.092
661542.2525,1509586.14,661539.5895,1509586.096
661542.541,1509586.142,661539.8672,1509586.101
661542.8114,1509586.144,661540.1439,1509586.105
661543.0819,1509586.145,661540.4207,1509586.11
661543.3703,1509586.166,661540.6983,1509586.115
661543.6407,1509586.167,661540.9769,1509586.12
661543.8932,1509586.169,661541.2545,1509586.126
661544.1636,1509586.171,661541.5322,1509586.13
661544.4341,1509586.172,661541.8107,1509586.135
661544.7046,1509586.174,661542.0893,1509586.139
661544.9931,1509586.176,661542.3688,1509586.144
661545.2635,1509586.177,661542.6473,1509586.147
661545.5699,1509586.198,661542.9268,1509586.152
661545.8584,1509586.199,661543.2072,1509586.155
661546.129,1509586.183,661543.4866,1509586.159
661546.4175,1509586.184,661543.7661,1509586.163
661546.7059,1509586.205,661544.0456,1509586.166
661546.9945,1509586.188,661544.325,1509586.169
661547.2649,1509586.19,661544.6036,1509586.171
661547.5174,1509586.191,661544.8804,1509586.174
661547.8059,1509586.193,661545.158,1509586.177
661548.0942,1509586.213,661545.4357,1509586.18
661548.3648,1509586.196,661545.7134,1509586.183
661548.6353,1509586.198,661545.991,1509586.185
661548.8877,1509586.2,661546.2669,1509586.187
661549.1583,1509586.183,661546.5428,1509586.188
661549.4287,1509586.184,661546.8196,1509586.189
661549.6992,1509586.186,661547.0963,1509586.189
661549.9516,1509586.188,661547.3722,1509586.19
661550.2042,1509586.171,661547.6472,1509586.19
661550.4567,1509586.154,661547.9204,1509586.189
661550.6911,1509586.155,661548.1918,1509586.188
661550.9255,1509586.157,661548.4595,1509586.186
661551.16,1509586.14,661548.7246,1509586.183
661551.3764,1509586.141,661548.987,1509586.181
661551.5749,1509586.124,661549.2449,1509586.178
661551.7912,1509586.125,661549.4991,1509586.174
661552.0076,1509586.127,661549.7498,1509586.171
661552.2059,1509586.128,661549.9968,1509586.168
661552.3862,1509586.129,661550.2403,1509586.165
661552.5486,1509586.111,661550.4774,1509586.161
661552.693,1509586.094,661550.7074,1509586.155
661552.8372,1509586.095,661550.931,1509586.149
661552.9995,1509586.096,661551.1492,1509586.144
661553.1257,1509586.097,661551.3611,1509586.139
661553.27,1509586.097,661551.5667,1509586.135
661553.4143,1509586.08,661551.766,1509586.13
661553.5586,1509586.081,661551.9589,1509586.124
661553.7028,1509586.082,661552.1465,1509586.119
661553.8471,1509586.083,661552.3286,1509586.115
661553.9913,1509586.083,661552.5054,1509586.111
661554.1175,1509586.084,661552.6767,1509586.108
661554.2438,1509586.085,661552.8426,1509586.104
661554.3519,1509586.086,661553.0022,1509586.101
661554.4782,1509586.086,661553.1573,1509586.099
661554.5683,1509586.087,661553.307,1509586.097
661554.6585,1509586.088,661553.4503,1509586.095
661554.7306,1509586.088,661553.5865,1509586.093
661554.8028,1509586.07,661553.7163,1509586.09
661554.8389,1509586.07,661553.8389,1509586.087
661554.875,1509586.07,661553.9553,1509586.085
661554.911,1509586.071,661554.0662,1509586.084
661554.911,1509586.071,661554.1698,1509586.083
661554.929,1509586.071,661554.2663,1509586.081
661554.911,1509586.071,661554.3556,1509586.08
661554.929,1509586.071,661554.4385,1509586.079
661554.929,1509586.071,661554.5143,1509586.078
661554.929,1509586.071,661554.5828,1509586.078
661554.929,1509586.071,661554.6441,1509586.077
661554.929,1509586.071,661554.6982,1509586.077
661554.929,1509586.071,661554.7451,1509586.076
661554.929,1509586.071,661554.7857,1509586.075
661554.929,1509586.071,661554.8199,1509586.075
661554.929,1509586.071,661554.8488,1509586.074
661554.929,1509586.071,661554.8713,1509586.073
661554.929,1509586.071,661554.8894,1509586.072
661554.929,1509586.071,661554.9029,1509586.072
