raw_x_east,raw_y_north,x_east,y_north
661487.7015,1509584.145,661487.7015,1509584.143
661487.7015,1509584.145,661487.7015,1509584.143
661487.7015,1509584.145,661487.7015,1509584.143
661487.7015,1509584.145,661487.7015,1509584.143
661487.7015,1509584.145,661487.7015,1509584.143
661487.7015,1509584.145,661487.7015,1509584.143
661487.7015,1509584.145,661487.7015,1509584.143
661487.7015,1509584.145,661487.7015,1509584.144
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7015,1509584.145,661487.7015,1509584.145
661487.7014,1509584.164,661487.7015,1509584.146
661487.7193,1509584.182,661487.7024,1509584.148
661487.7192,1509584.201,661487.7033,1509584.151
661487.719,1509584.238,661487.7041,1509584.155
661487.7186,1509584.293,661487.705,1509584.163
661487.7183,1509584.348,661487.7058,1509584.173
661487.7179,1509584.404,661487.7067,1509584.186
661487.7354,1509584.496,661487.7084,1509584.203
661487.7349,1509584.57,661487.71,1509584.225
661487.7523,1509584.68,661487.7126,1509584.251
661487.7516,1509584.791,661487.7151,1509584.284
661487.7509,1509584.902,661487.7175,1509584.321
661487.7681,1509585.049,661487.7209,1509584.367
661487.7672,1509585.197,661487.7242,1509584.419
661487.7842,1509585.363,661487.7283,1509584.48
661487.783,1509585.547,661487.7324,1509584.55
661487.7998,1509585.75,661487.7373,1509584.63
661487.7986,1509585.953,661487.7421,1509584.721
661487.8152,1509586.174,661487.7478,1509584.822
661487.8139,1509586.395,661487.7534,1509584.935
661487.8124,1509586.635,661487.759,1509585.058
661487.8107,1509586.912,661487.7636,1509585.195
661487.8271,1509587.17,661487.769,1509585.343
661487.8435,1509587.447,661487.7752,1509585.504
661487.8417,1509587.742,661487.7813,1509585.676
661487.8398,1509588.037,661487.7874,1509585.861
661487.8558,1509588.369,661487.7943,1509586.059
661487.8719,1509588.682,661487.8011,1509586.268
661487.8878,1509589.033,661487.8088,1509586.491
661487.8857,1509589.383,661487.8154,1509586.726
661487.8834,1509589.752,661487.822,1509586.974
