raw_x_east,raw_y_north,x_east,y_north
661487.6081,1509584.679,661487.6081,1509584.679
661487.6081,1509584.679,661487.6081,1509584.679
661487.6079,1509584.698,661487.608,1509584.68
661487.6079,1509584.698,661487.608,1509584.681
661487.6079,1509584.698,661487.608,1509584.682
661487.6079,1509584.698,661487.608,1509584.683
661487.6079,1509584.698,661487.608,1509584.684
661487.6079,1509584.698,661487.608,1509584.685
661487.6079,1509584.698,661487.608,1509584.686
661487.6079,1509584.698,661487.608,1509584.687
661487.6079,1509584.698,661487.608,1509584.688
661487.6079,1509584.698,661487.608,1509584.689
661487.6078,1509584.716,661487.608,1509584.69
661487.6076,1509584.753,661487.608,1509584.694
661487.6075,1509584.772,661487.6079,1509584.699
661487.6073,1509584.808,661487.6079,1509584.705
661487.6251,1509584.845,661487.6087,1509584.714
661487.6247,1509584.901,661487.6096,1509584.725
661487.6243,1509584.975,661487.6104,1509584.739
661487.6418,1509585.048,661487.6121,1509584.758
661487.6413,1509585.141,661487.6137,1509584.781
661487.6406,1509585.251,661487.6154,1509584.809
661487.6578,1509585.38,661487.6179,1509584.844
661487.6569,1509585.528,661487.6203,1509584.885
661487.6559,1509585.694,661487.6227,1509584.935
661487.6549,1509585.86,661487.6251,1509584.993
661487.6536,1509586.063,661487.6273,1509585.061
661487.6704,1509586.265,661487.6305,1509585.14
661487.6692,1509586.468,661487.6335,1509585.228
661487.6678,1509586.69,661487.6365,1509585.328
661487.6666,1509586.892,661487.6395,1509585.437
661487.6832,1509587.114,661487.6432,1509585.558
661487.6819,1509587.335,661487.6469,1509585.689
661487.6806,1509587.538,661487.6506,1509585.828
661487.6792,1509587.777,661487.6542,1509585.979
661487.6778,1509587.999,661487.6577,1509586.138
661487.6943,1509588.239,661487.6611,1509586.308
661487.6928,1509588.497,661487.6645,1509586.488
661487.7091,1509588.773,661487.6688,1509586.678
661487.7074,1509589.05,661487.6721,1509586.878
661487.7057,1509589.326,661487.6753,1509587.087
661487.7039,1509589.621,661487.6785,1509587.305
661487.7201,1509589.917,661487.6816,1509587.532
661487.7,1509590.248,661487.6837,1509587.768
661487.6981,1509590.562,661487.6858,1509588.012
661487.696,1509590.894,661487.6879,1509588.263
661487.7119,1509591.244,661487.6908,1509588.522
661487.7099,1509591.576,661487.6928,1509588.788
661487.7259,1509591.908,661487.6956,1509589.06
661487.7419,1509592.24,661487.6993,1509589.337
661487.7398,1509592.572,661487.703,1509589.621
661487.7379,1509592.885,661487.7057,1509589.91
661487.736,1509593.199,661487.7084,1509590.203
661487.734,1509593.512,661487.7111,1509590.502
661487.7501,1509593.826,661487.7146,1509590.804
661487.7482,1509594.139,661487.7182,1509591.111
661487.7463,1509594.453,661487.7207,1509591.422
661487.7445,1509594.748,661487.7233,1509591.735
661487.7606,1509595.061,661487.7259,1509592.049
661487.7588,1509595.356,661487.7285,1509592.364
661487.775,1509595.651,661487.7319,1509592.681
661487.7732,1509595.946,661487.7354,1509592.997
661487.7715,1509596.223,661487.738,1509593.312
661487.7696,1509596.518,661487.7415,1509593.626
661487.7859,1509596.813,661487.7458,1509593.938
661487.7842,1509597.089,661487.7502,1509594.248
661487.7823,1509597.384,661487.7538,1509594.555
661487.7804,1509597.698,661487.7573,1509594.861
661487.7785,1509598.011,661487.7599,1509595.166
661487.7946,1509598.325,661487.7626,1509595.47
661487.7925,1509598.657,661487.7652,1509595.775
661487.7905,1509598.989,661487.7678,1509596.08
661487.7885,1509599.321,661487.7705,1509596.386
661487.8045,1509599.652,661487.774,1509596.693
661487.7845,1509599.966,661487.7757,1509597
661487.8005,1509600.298,661487.7783,1509597.308
661487.7986,1509600.611,661487.7809,1509597.616
661487.7965,1509600.943,661487.7835,1509597.926
661487.7946,1509601.257,661487.7852,1509598.235
661487.8106,1509601.589,661487.7878,1509598.547
661487.8085,1509601.92,661487.7895,1509598.86
661487.8245,1509602.252,661487.7921,1509599.176
661487.8224,1509602.603,661487.7946,1509599.495
661487.8203,1509602.935,661487.7971,1509599.816
661487.8362,1509603.285,661487.7997,1509600.139
661487.8521,1509603.635,661487.8031,1509600.467
661487.8499,1509603.986,661487.8064,1509600.797
661487.8658,1509604.336,661487.8107,1509601.129
661487.8456,1509604.686,661487.8141,1509601.462
661487.8433,1509605.055,661487.8165,1509601.799
661487.841,1509605.442,661487.8189,1509602.138
661487.8566,1509605.83,661487.8222,1509602.48
661487.8543,1509606.198,661487.8255,1509602.824
661487.8338,1509606.604,661487.827,1509603.172
661487.8314,1509606.991,661487.8293,1509603.523
661487.811,1509607.378,661487.8299,1509603.877
661487.8085,1509607.784,661487.8304,1509604.235
661487.8242,1509608.171,661487.8317,1509604.597
661487.8217,1509608.577,661487.8331,1509604.963
661487.8192,1509608.982,661487.8335,1509605.333
661487.7987,1509609.388,661487.833,1509605.706
661487.7783,1509609.775,661487.8307,1509606.082
661487.7759,1509610.162,661487.8284,1509606.46
661487.7735,1509610.549,661487.8261,1509606.841
661487.771,1509610.955,661487.8228,1509607.224
661487.7507,1509611.324,661487.8177,1509607.609
661487.7304,1509611.692,661487.8117,1509607.994
661487.7281,1509612.061,661487.8049,1509608.38
661487.7259,1509612.43,661487.7989,1509608.767
661487.7236,1509612.798,661487.7929,1509609.155
661487.7032,1509613.186,661487.786,1509609.542
661487.6829,1509613.554,661487.7773,1509609.928
661487.6625,1509613.941,661487.7677,1509610.315
661487.6601,1509614.328,661487.759,1509610.701
