661486.0617140691,-1.2235767985245425,85.90732702440813
661486.0617140691,-1.2235767985245425,64.13989577865651
661486.0617140691,-1.2235767985245425,64.39684690634667
661486.0617140691,-1.2235767985245425,64.65379803403683
661486.0617140691,-1.2235767985245425,64.91074916172698
661486.0617140691,-1.2235767985245425,65.16770028941713
661486.0617140691,-1.2235767985245425,65.42465141710728
661486.0617140691,-1.2235767985245425,65.68160254479744
661486.0617140691,-1.2235767985245425,65.93855367248759
661486.0617140691,-1.2235767985245425,66.19550480017774
661486.0436832693,-1.2416079133967632,67.71842050304653
661486.0436832693,-1.2416079133967632,67.65459809715988
661486.0436832693,-1.2416079133967632,67.9153357589732
661486.0436832693,-1.2416079133967632,68.17607342078651
661486.0436832693,-1.2416079133967632,68.43681108259983
661486.0436832693,-1.2416079133967632,68.69754874441315
661486.0436832693,-1.2416079133967632,68.95828640622648
661486.0436832693,-1.2416079133967632,69.2190240680398
661486.0435698594,-1.2416392204260362,69.48195979637836
661486.0430028089,-1.2417957566201288,69.75313091232816
661486.0417552982,-1.2421401359211726,70.035269240451
661486.0403943771,-1.242515822600732,70.31629680334753
661486.0389200457,-1.2429228167752209,70.59903782685247
661486.0374457141,-1.2433298111825384,70.88130080057223
661486.0356311519,-1.2438307277254022,71.17024351206332
661486.0340434096,-1.2442690298604775,71.45320466001776
661486.0325690772,-1.244676025082694,71.7351868524089
661486.0312081547,-1.2450517132756376,72.01561997170296
661486.0300740526,-1.2453647868279643,72.2922993381267
661486.0291667709,-1.2456152456232599,72.56577533143641
661486.028259489,-1.245865704651384,72.84043100306656
661486.0275790275,-1.246053549038891,73.110743092984
661486.0273522069,-1.2461161639123364,73.37342932957161
661486.0271253864,-1.2461787786693672,73.63838283836232
661486.0266717453,-1.2463040081834293,73.90774568043865
661486.0258778735,-1.2465231600658662,74.18260204456995
661486.0247437707,-1.2468362342002637,74.46240810927596
661486.0230426163,-1.2473058456928954,74.75157980693653
661486.0215682823,-1.2477128425449102,75.03363627664463
661486.0202073583,-1.248088532251238,75.31470720452407
661486.0188464341,-1.24846422207398,75.59642056403763
661486.0173720993,-1.2488712196244798,75.88041093188441
661486.0158977644,-1.2492782174078079,76.16392324646401
661486.0145368397,-1.2496539078126205,76.44532293534165
661485.9952585314,-1.268029399657602,77.9911311111318
661485.974505888,-1.286811889635154,79.24537705317417
661485.9552275799,-1.3051873812473067,80.46766599649087
661485.9536398337,-1.305625687456878,80.44176997650804
661485.9519386769,-1.306095301277793,80.74103344546816
661485.9502375197,-1.3065649155643646,81.03983202902022
661485.9302787487,-1.325128253077409,82.60908953092128
661485.9102065673,-1.3437228980853828,83.85875641484259
661485.8902477964,-1.3622862353655987,85.10956652374095
661485.8883198174,-1.3628184658061715,85.09887446135644
661485.8865052484,-1.363319389101057,85.41065601577937
661485.8846906791,-1.363820312512357,85.72310630088998
661485.8829895201,-1.3642899286615553,86.03346369494943
661485.8816285927,-1.3646656216274797,86.33788889242032
661485.880267665,-1.3650413150590608,86.64408363540676
661485.8791335586,-1.3653543928022975,86.94596101815335
661485.8598552507,-1.3837298844144503,88.51719330735283
661485.858380912,-1.3841368859230319,88.50559330997861
661485.8745971312,-1.3666067058706994,87.55814208739373
661485.8726691488,-1.3671389395708688,88.19804086465744
661485.8709679877,-1.3676085576991082,88.50853172414797
661485.8692668262,-1.368078176293004,88.82024831643392
661485.8496482858,-1.386547591786916,90.39582926059285
661485.847833713,-1.3870485186906407,90.38972485388823
661485.8282151727,-1.4055179340681385,91.96872601220034
661485.7905658407,-1.4420184562852794,94.49413696642513
661485.8067820591,-1.4244882769314318,92.90915754990287
661485.8049674855,-1.424989204882884,93.55901346789918
661485.7852355314,-1.4434899311313223,95.1481804877013
661485.7835343683,-1.4439595513550165,95.15127233667255
661485.7819466157,-1.444397863850953,95.47682459877032
661485.7623280751,-1.462867279461279,97.06899619525315
661485.7786576988,-1.445305797734725,95.81075721093279
661485.7949873246,-1.4277443139127162,95.19738632039181
661485.7933995707,-1.4281826276892085,95.84409334535718
661485.7916984055,-1.4286522500083576,96.1690942322225
