1509600.6599040153,661487.1363704087,115
1509600.678341597,661487.1362569969,115
1509600.6599040153,661487.1363704087,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.6599040153,661487.1363704087,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.6599040153,661487.1363704087,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.6599040153,661487.1363704087,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
1509600.678341597,661487.1362569969,115
