1509598.000735898,661492.4720109816
1509598.0924801563,661492.3993207539
1509598.1843353275,661492.3446613115
1509598.2578638298,661492.308146075
1509598.3680456704,661492.2353424305
1509598.4783384239,661492.1805695767
1509598.5518669263,661492.144054341
1509598.6439439238,661492.1254564779
1509598.6991457571,661492.1070854448
1509598.8280979185,661492.0882607515
1509598.9202858284,661492.0876936755
1509599.086113154,661492.0686421492
1509599.1597525694,661492.0501577015
1509599.2518295667,661492.0315598388
1509599.3437956513,661491.9949311864
1509599.3989974847,661491.9765601542
1509599.4356508236,661491.9402717504
1509599.4539774924,661491.9221275486
1509599.4537556667,661491.8860659751
1509599.4166586772,661491.850231229
1509599.361124106,661491.8145099004
1509599.2687143702,661491.7790153989
1509599.1949640424,661491.7794690588
1509599.0842276374,661491.7621187618
1509598.9919288147,661491.7446550495
1509598.8627548278,661491.7274181668
1509598.7520184233,661491.7100678692
1509598.6413929309,661491.7107483585
1509598.530767439,661491.7114288477
1509598.4200310346,661491.6940785496
1509598.3095164548,661491.7127898262
1509598.1803424682,661491.6955529427
1509598.069716976,661491.6962334317
1509597.9590914838,661491.6969139207
1509597.8299174975,661491.6796770365
1509597.7191810934,661491.6623267374
1509597.5901180191,661491.6631206408
1509597.4609440328,661491.6458837561
1509597.3500967158,661491.6105026683
1509597.2210336416,661491.6112965712
1509597.091859656,661491.5940596858
1509596.9811232511,661491.5767093827
1509596.8520601774,661491.5775032854
1509596.7413237728,661491.5601529847
1509596.6120388745,661491.5248853096
1509596.4830867134,661491.5437100007
1509596.372350309,661491.5263596994
1509596.2432872355,661491.5271536014
1509596.0957865797,661491.5280609179
1509595.9666125933,661491.5108240279
1509595.8375495195,661491.5116179297
1509595.6899379515,661491.4944944566
1509595.5607639654,661491.4772575687
1509595.4132633102,661491.4781648846
1509595.2473250725,661491.4791856147
1509595.0998244167,661491.4800929304
1509594.9338861792,661491.4811136604
1509594.7863855239,661491.4820209758
1509594.6389957804,661491.5009590812
1509594.4914951245,661491.5018663966
1509594.3441053808,661491.5208045022
1509594.1967156376,661491.5397426105
1509594.0492149822,661491.5406499259
1509593.9016034142,661491.5235264478
1509593.7726512533,661491.5423511419
1509593.6250396855,661491.5252276635
1509593.495976612,661491.526021564
1509593.3669135384,661491.5268154645
1509593.2561771343,661491.5094651596
1509593.145440731,661491.4921148545
1509593.0162667455,661491.4748779634
1509592.9056412543,661491.4755584492
1509592.7949048504,661491.4582081434
1509592.7393702804,661491.4224868036
1509592.6653981293,661491.3868788776
1509592.6284120535,661491.3690749146
1509592.572877484,661491.3333535743
1509592.5173429144,661491.297632231
1509592.461919257,661491.2799416791
1509592.4248222695,661491.2441069243
1509592.350850118,661491.2084989973
1509592.3138640425,661491.1906950338
1509592.276877967,661491.1728910703
1509592.2766561434,661491.1368294869
1509592.294982814,661491.1186852814
1509592.313309484,661491.100541073
1509592.350073736,661491.0822834534
1509592.386837988,661491.0640258341
1509592.423491329,661491.0277374203
1509592.460255581,661491.009479801
1509592.4971307444,661491.0092529731
1509592.5338949966,661490.9909953539
