time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.49,0
0.32,0.0,0,0.45,0
0.48,0.0,0,0.39,0
0.64,0.0,0,0.35,0
0.8,0.0,0,0.28,0
0.96,0.0,0,0.22,0
1.12,0.0,0,0.16,0
1.28,0.0,0,0.1,0
1.44,0.0,0,0.06,0
1.6,0.42,0,0.03,0
1.76,0.0,0,0.02,0
1.92,0.0,0,0.02,0
2.08,0.42,0,0.0,0
2.24,0.42,0,0.02,0
2.4,0.58,0,0.02,0
2.56,0.0,0,0.02,0
2.72,0.42,0,0.03,0
2.88,0.42,0,0.03,0
3.04,0.41,0,0.0,0
3.2,0.58,0,0.03,0
3.36,0.81,0.22,0.06,0.11
3.52,1.22,0.29,0.12,0.1
3.68,0.81,0.33,0.16,0.09
3.84,1.22,0.39,0.22,0.08
4.0,1.22,0.45,0.28,0.08
4.16,1.29,0.51,0.35,0.09
4.32,1.62,0.59,0.43,0.1
4.48,1.62,0.67,0.51,0.12
4.64,1.67,0.76,0.59,0.15
4.8,1.62,0.82,0.67,0.18
4.96,2.07,0.92,0.77,0.22
5.12,2.03,1.02,0.87,0.26
5.28,2.03,1.1,0.98,0.31
5.44,2.03,1.18,1.08,0.36
5.6,1.67,1.24,1.18,0.42
5.76,2.43,1.36,1.3,0.48
5.92,2.07,1.44,1.4,0.55
6.08,2.03,1.52,1.5,0.63
6.24,2.43,1.62,1.61,0.71
6.4,2.07,1.7,1.69,0.79
6.56,2.03,1.76,1.75,0.87
6.72,2.43,1.82,1.81,0.96
6.88,2.47,1.9,1.89,1.04
7.04,2.03,1.94,1.93,1.13
7.2,2.43,2.0,1.99,1.22
7.36,2.47,2.06,2.05,1.3
7.52,2.43,2.1,2.09,1.38
7.68,2.43,2.14,2.13,1.46
7.84,2.43,2.18,2.17,1.54
8.0,2.43,2.22,2.21,1.62
8.16,2.47,2.24,2.23,1.69
8.32,2.84,2.28,2.27,1.76
8.48,2.43,2.3,2.29,1.83
8.64,2.47,2.32,2.31,1.89
8.8,2.43,2.36,2.35,1.95
8.96,2.43,2.36,2.35,2.0
9.12,2.47,2.38,2.37,2.05
9.28,2.87,2.42,2.41,2.1
9.44,2.47,2.43,2.41,2.14
9.6,2.84,2.46,2.45,2.17
9.76,2.84,2.51,2.49,2.21
9.92,2.87,2.53,2.52,2.25
10.08,2.84,2.55,2.53,2.28
10.24,2.84,2.59,2.58,2.31
10.4,2.84,2.61,2.6,2.34
10.56,2.43,2.6,2.59,2.37
10.72,2.84,2.63,2.61,2.39
