time_operate,raw_speed,raw_speed_filter,filter_speed,filter_speed_filter
0.16,0.0,0,0.26,0
0.32,0.0,0,0.2,0
0.48,0.0,0,0.14,0
0.64,0.0,0,0.1,0
0.8,0.0,0,0.08,0
0.96,0.0,0,0.04,0
1.12,0.0,0,0.02,0
1.28,0.0,0,0.02,0
1.44,0.0,0,0.0,0
1.6,0.0,0,0.0,0
1.76,0.0,0,0.0,0
1.92,0.0,0,0.0,0
2.08,0.0,0,0.0,0
2.24,0.0,0,0.0,0
2.4,0.0,0,0.0,0
2.56,0.0,0,0.0,0
2.72,0.0,0,0.0,0
2.88,0.41,0,0.02,0
3.04,1.22,0,0.08,0
3.2,1.62,0,0.16,0
3.36,1.62,0.24,0.24,0.06
3.52,1.62,0.32,0.32,0.06
3.68,2.03,0.43,0.43,0.08
3.84,2.47,0.55,0.55,0.1
4.0,2.43,0.67,0.67,0.13
4.16,2.43,0.79,0.79,0.17
4.32,2.87,0.94,0.93,0.21
4.48,2.84,1.08,1.07,0.26
4.64,2.84,1.22,1.22,0.32
4.8,3.24,1.38,1.38,0.39
4.96,3.24,1.54,1.54,0.47
5.12,2.87,1.69,1.68,0.55
5.28,3.24,1.85,1.84,0.65
5.44,3.24,2.01,2.01,0.75
5.6,3.65,2.19,2.19,0.86
5.76,3.24,2.36,2.35,0.97
5.92,3.67,2.54,2.53,1.1
6.08,3.65,2.7,2.7,1.23
6.24,3.65,2.82,2.82,1.37
6.4,3.65,2.92,2.92,1.51
6.56,3.24,3.01,3.0,1.65
6.72,4.05,3.13,3.12,1.79
6.88,3.65,3.21,3.2,1.93
7.04,4.05,3.29,3.28,2.06
7.2,3.65,3.35,3.34,2.2
7.36,4.05,3.43,3.42,2.33
7.52,3.65,3.47,3.46,2.45
7.68,4.07,3.53,3.53,2.58
7.84,3.67,3.57,3.57,2.69
8.0,4.07,3.61,3.61,2.81
8.16,4.05,3.65,3.65,2.91
8.32,4.05,3.71,3.71,3.01
8.48,4.05,3.75,3.75,3.11
8.64,4.05,3.79,3.79,3.2
8.8,4.05,3.81,3.81,3.28
8.96,4.46,3.87,3.87,3.35
9.12,4.05,3.89,3.89,3.42
9.28,4.46,3.93,3.93,3.48
9.44,4.05,3.95,3.95,3.54
9.6,4.05,3.97,3.97,3.59
9.76,4.48,4.04,4.03,3.64
9.92,4.46,4.06,4.05,3.69
10.08,4.05,4.08,4.07,3.73
10.24,4.05,4.08,4.07,3.77
10.4,4.46,4.12,4.11,3.81
10.56,4.46,4.14,4.13,3.85
10.72,4.48,4.18,4.17,3.88
10.88,4.05,4.18,4.17,3.92
11.04,4.46,4.22,4.21,3.95
11.2,4.46,4.24,4.23,3.98
11.36,4.05,4.24,4.23,4.01
11.52,4.46,4.26,4.25,4.03
11.68,4.46,4.28,4.28,4.06
11.84,4.46,4.3,4.3,4.09
12.0,4.46,4.32,4.32,4.11
12.16,4.05,4.3,4.3,4.13
12.32,4.46,4.32,4.32,4.15
12.48,4.46,4.32,4.32,4.17
12.64,4.46,4.34,4.34,4.19
12.8,4.46,4.36,4.36,4.21
12.96,4.48,4.36,4.36,4.23
13.12,4.46,4.36,4.36,4.25
13.28,4.88,4.4,4.4,4.26
13.44,4.46,4.42,4.42,4.28
13.6,4.48,4.42,4.42,4.29
13.76,4.88,4.44,4.44,4.31
13.92,4.86,4.46,4.46,4.32
14.08,4.46,4.48,4.48,4.34
14.24,4.86,4.5,4.5,4.35
14.4,4.46,4.5,4.5,4.37
14.56,4.86,4.54,4.54,4.38
14.72,4.86,4.56,4.56,4.4
14.88,4.46,4.56,4.56,4.41
15.04,4.86,4.58,4.58,4.43
15.2,4.88,4.6,4.6,4.44
15.36,4.88,4.65,4.64,4.46
15.52,4.88,4.67,4.66,4.48
15.68,4.86,4.69,4.68,4.49
