time_operate,raw_x_east,raw_y_north,x_east,y_north,latitude,longitude
0.0,661484.3862556587,1509689.2599438615,661484.3862556615,1509689.2599438617,13.651573500000001,100.49298016666668
0.16,661484.3862556587,1509689.2599438615,661484.3862556615,1509689.2599438617,13.651573500000001,100.49298016666668
0.32,661484.3862556587,1509689.2599438615,661484.3862556615,1509689.2599438617,13.651573500000001,100.49298016666668
0.48,661484.3862556587,1509689.2599438615,661484.3862556615,1509689.2599438617,13.651573500000001,100.49298016666668
0.64,661484.3862556587,1509689.2599438615,661484.3862556615,1509689.2599438617,13.651573500000001,100.49298016666668
0.8,661484.3862556587,1509689.2599438615,661484.3862556615,1509689.2599438617,13.651573500000001,100.49298016666668
0.96,661484.3862556587,1509689.2599438615,661484.3862556615,1509689.2599438617,13.651573500000001,100.49298016666668
1.12,661484.3862556587,1509689.2599438615,661484.3862556615,1509689.2599438617,13.651573500000001,100.49298016666668
1.28,661484.3862556587,1509689.2599438615,661484.3862556615,1509689.2599438617,13.651573500000001,100.49298016666668
1.44,661484.3862556587,1509689.2599438615,661484.3862556615,1509689.2599438617,13.651573500000001,100.49298016666668
1.6,661484.3862556587,1509689.2599438615,661484.3862556615,1509689.2599438617,13.651573500000001,100.49298016666668
1.76,661484.3682249341,1509689.259832947,661484.3826495165,1509689.2599216788,13.651573500000001,100.49298013333336
1.92,661484.3682249341,1509689.259832947,661484.3790433716,1509689.2598994959,13.651573500000001,100.49298010000004
2.08,661484.3682249341,1509689.259832947,661484.3754372267,1509689.259877313,13.651573500000001,100.49298006666672
2.24,661484.3682249341,1509689.259832947,661484.3718310846,1509689.2598551302,13.651573500000001,100.4929800333334
2.4,661484.3682249341,1509689.259832947,661484.3682249424,1509689.2598329473,13.651573500000001,100.49298000000007
2.56,661484.3682249341,1509689.259832947,661484.3682249424,1509689.2598329473,13.651573500000001,100.49298000000007
2.72,661484.3682249341,1509689.259832947,661484.3682249424,1509689.2598329473,13.651573500000001,100.49298000000007
2.88,661484.3682249341,1509689.259832947,661484.3682249424,1509689.2598329473,13.651573500000001,100.49298000000007
3.04,661484.3682249341,1509689.259832947,661484.3682249424,1509689.2598329473,13.651573500000001,100.49298000000007
3.2,661484.3682249341,1509689.259832947,661484.3682249424,1509689.2598329473,13.651573500000001,100.49298000000007
3.36,661484.3682249341,1509689.259832947,661484.3682249424,1509689.2598329473,13.651573500000001,100.49298000000007
3.52,661484.3682249341,1509689.259832947,661484.3682249424,1509689.2598329473,13.651573500000001,100.49298000000007
3.68,661484.3682249341,1509689.259832947,661484.3682249424,1509689.2598329473,13.651573500000001,100.49298000000007
3.84,661484.3679980999,1509689.2967081126,661484.3681795755,1509689.2672079802,13.651573566666666,100.49298000000007
4.0,661484.3858019902,1509689.3336941923,661484.3716949867,1509689.281980229,13.6515737,100.49298003333342
4.16,661484.4034924633,1509689.3891178549,661484.3787484926,1509689.3078372108,13.651573933333333,100.4929801000001
4.32,661484.3669773459,1509689.4626463568,661484.378498975,1509689.3483998927,13.651574300000002,100.4929801000001
4.48,661484.3665236775,1509689.5363966876,661484.3781587237,1509689.4037126412,13.651574800000002,100.4929801000001
4.64,661484.3300085575,1509689.6099251898,661484.3705608157,1509689.4663560567,13.651575366666671,100.49298003333342
4.8,661484.3115241649,1509689.6835646066,661484.3557052538,1509689.53633014,13.651576000000006,100.49297990000011
4.96,661484.2932666065,1509689.7203288572,661484.333660083,1509689.6025723403,13.651576600000007,100.49297970000012
5.12,661484.2928129381,1509689.7940791883,661484.3188271993,1509689.668858907,13.651577200000009,100.49297956666678
5.28,661484.2745553798,1509689.830843439,661484.300433543,1509689.7277482569,13.65157773333334,100.49297940000012
5.44,661484.2922458528,1509689.8862671016,661484.292881005,1509689.7830166393,13.651578233333339,100.49297933333347
5.6,661484.2919056014,1509689.9415798497,661484.2889572894,1509689.8346196876,13.651578700000005,100.49297930000013
5.76,661484.237586595,1509689.978122272,661484.2778212845,1509689.8861783706,13.65157916666667,100.49297920000012
5.92,661484.2011848958,1509690.033213192,661484.2594956787,1509689.934005171,13.651579600000002,100.49297903333347
6.08,661484.164783194,1509690.088304111,661484.237541242,1509689.9854973056,13.651580066666668,100.49297883333347
6.24,661484.1643295259,1509690.1620544423,661484.2119579744,1509690.0406547738,13.65158056666667,100.49297860000013
6.4,661484.1639892748,1509690.2173671902,661484.1863747097,1509690.095812242,13.65158106666667,100.49297836666679
6.56,661484.1637624407,1509690.2542423555,661484.1716098795,1509690.1510362588,13.651581566666673,100.49297823333346
6.72,661484.14550488,1509690.2910066068,661484.1604738773,1509690.202594942,13.65158203333334,100.49297813333345
6.88,661484.145278046,1509690.327881772,661484.1565728483,1509690.2505104742,13.651582466666673,100.49297810000013
7.04,661484.145164629,1509690.3463193548,661484.1527398695,1509690.2873634566,13.651582800000005,100.49297806666678
7.2,661484.1449377949,1509690.3831945204,661484.1489295741,1509690.3205289226,13.651583100000005,100.49297803333344
7.36,661484.1086495135,1509690.419847857,661484.1379069892,1509690.353650023,13.651583400000003,100.49297793333345
7.52,661484.0902785386,1509690.475049691,661484.1268617208,1509690.3904586395,13.651583733333336,100.49297783333346
7.68,661484.0897114536,1509690.5672376044,661484.1157484024,1509690.438329806,13.65158416666667,100.49297773333346
7.84,661484.0351656149,1509690.6406551925,661484.0937485995,1509690.4971969733,13.6515847,100.49297753333346
8.0,661483.9987639169,1509690.6957461121,661484.0645138238,1509690.559707292,13.651585266666668,100.4929772666668
