time_operate,raw_speed,filter_speed
0.16,0.0,0.0
0.32,0.0,0.0
0.48,0.0,0.0
0.64,0.0,0.0
0.8,0.0,0.0
0.96,0.0,0.0
1.12,0.0,0.0
1.28,0.0,0.0
1.44,0.0,0.0
1.6,0.0,0.0
1.76,0.0,0.0
1.92,0.0,0.0
2.08,0.0,0.0
2.24,0.0,0.0
2.4,0.0,0.0
2.56,0.0,0.0
2.72,0.0,0.0
2.88,0.0,0.0
3.04,0.42,0.02
3.2,0.42,0.04
3.36,0.83,0.08
3.52,0.93,0.13
3.68,0.83,0.17
3.84,0.93,0.21
4.0,1.25,0.27
4.16,0.93,0.32
4.32,1.25,0.38
4.48,0.93,0.42
4.64,1.25,0.49
4.8,1.31,0.55
4.96,0.83,0.59
5.12,0.93,0.64
5.28,1.31,0.7
5.44,0.83,0.74
5.6,0.93,0.79
5.76,0.93,0.83
5.92,0.93,0.88
6.08,1.25,0.94
6.24,0.83,0.96
6.4,1.31,1.0
6.56,1.31,1.03
6.72,1.25,1.05
6.88,0.83,1.05
7.04,1.25,1.06
7.2,0.83,1.04
7.36,1.25,1.06
7.52,0.83,1.04
7.68,1.31,1.06
7.84,0.83,1.04
8.0,0.83,1.01
8.16,1.31,1.04
8.32,1.25,1.05
8.48,0.83,1.03
8.64,1.25,1.05
8.8,0.93,1.05
8.96,1.25,1.07
9.12,1.25,1.09
9.28,0.93,1.07
9.44,1.31,1.09
9.6,0.83,1.07
9.76,0.93,1.05
9.92,1.31,1.04
10.08,0.83,1.04
10.24,1.25,1.04
10.4,0.83,1.04
10.56,1.25,1.04
10.72,0.93,1.05
10.88,1.25,1.04
11.04,0.83,1.04
11.2,1.25,1.07
11.36,1.25,1.06
11.52,0.83,1.04
11.68,1.31,1.06
11.84,1.25,1.06
12.0,1.25,1.08
12.16,0.93,1.06
12.32,1.25,1.06
12.48,0.93,1.06
12.64,1.25,1.06
12.8,0.83,1.06
12.96,1.25,1.08
13.12,1.25,1.08
13.28,0.93,1.08
13.44,1.25,1.08
13.6,1.25,1.11
13.76,1.31,1.11
13.92,1.25,1.13
14.08,1.31,1.13
14.24,1.25,1.15
14.4,0.83,1.13
14.56,1.25,1.13
14.72,1.31,1.15
14.88,0.83,1.13
15.04,1.25,1.13
15.2,1.31,1.13
15.36,1.25,1.15
15.52,1.31,1.16
15.68,0.93,1.16
15.84,1.25,1.16
16.0,1.72,1.2
16.16,1.31,1.2
16.32,1.31,1.21
16.48,0.93,1.21
16.64,1.25,1.21
16.8,1.31,1.21
16.96,0.83,1.18
17.12,1.49,1.19
17.28,0.83,1.17
17.44,1.49,1.18
17.6,1.25,1.2
17.76,1.31,1.2
17.92,1.25,1.2
18.08,0.93,1.2
18.24,1.25,1.2
18.4,1.31,1.2
18.56,0.83,1.18
18.72,1.31,1.18
18.88,0.93,1.18
19.04,1.25,1.18
19.2,0.93,1.14
19.36,1.25,1.14
19.52,1.31,1.14
19.68,1.31,1.16
19.84,0.83,1.14
20.0,1.31,1.14
20.16,1.25,1.16
20.32,1.31,1.15
20.48,0.83,1.15
20.64,1.25,1.14
20.8,1.31,1.15
20.96,1.31,1.15
21.12,1.25,1.15
21.28,0.83,1.14
21.44,1.31,1.15
21.6,1.31,1.15
21.76,1.31,1.17
21.92,1.25,1.17
22.08,0.93,1.17
22.24,0.83,1.15
22.4,1.25,1.16
22.56,1.25,1.16
22.72,0.93,1.14
22.88,1.25,1.14
23.04,0.83,1.14
23.2,1.25,1.14
23.36,0.83,1.12
23.52,0.83,1.09
23.68,1.25,1.11
23.84,1.25,1.11
24.0,0.93,1.09
24.16,1.25,1.09
24.32,1.25,1.09
24.48,1.31,1.11
24.64,0.83,1.09
24.8,1.25,1.09
24.96,1.25,1.09
25.12,1.25,1.09
25.28,1.25,1.11
25.44,1.31,1.13
25.6,0.83,1.11
25.76,1.31,1.11
25.92,1.25,1.13
26.08,1.31,1.13
26.24,0.83,1.13
26.4,1.31,1.13
26.56,0.93,1.13
26.72,0.83,1.13
26.88,1.25,1.13
27.04,1.25,1.13
27.2,0.83,1.13
27.36,1.25,1.13
