time_operate,raw_speed,filter_speed
0.16,0.0,0.12
0.32,0.0,0.07
0.48,0.0,0.02
0.64,0.0,0.0
0.8,0.0,0.0
0.96,0.0,0.02
1.12,0.0,0.02
1.28,0.0,0.02
1.44,0.0,0.02
1.6,0.0,0.02
1.76,0.0,0.02
1.92,0.0,0.02
2.08,0.42,0.02
2.24,0.42,0.02
2.4,0.0,0.0
2.56,0.0,0.0
2.72,0.0,0.0
2.88,0.42,0.02
3.04,1.25,0.08
3.2,0.93,0.13
3.36,1.67,0.21
3.52,1.25,0.27
3.68,1.67,0.36
3.84,1.72,0.44
4.0,1.67,0.52
4.16,1.67,0.61
4.32,1.67,0.69
4.48,1.67,0.77
4.64,1.67,0.86
4.8,1.72,0.94
4.96,2.08,1.04
5.12,1.67,1.13
5.28,2.12,1.25
5.44,1.67,1.32
5.6,1.67,1.4
5.76,1.72,1.48
5.92,2.12,1.59
6.08,1.31,1.63
6.24,2.08,1.67
6.4,2.08,1.73
6.56,1.67,1.73
6.72,2.12,1.78
6.88,1.25,1.75
7.04,2.08,1.77
7.2,1.67,1.77
7.36,2.08,1.79
7.52,2.08,1.82
7.68,1.67,1.82
7.84,1.67,1.82
8.0,2.12,1.84
8.16,1.67,1.81
8.32,2.08,1.84
8.48,2.08,1.83
8.64,1.67,1.83
8.8,1.67,1.83
8.96,2.12,1.86
9.12,1.67,1.84
9.28,2.08,1.88
9.44,2.12,1.88
9.6,1.72,1.86
9.76,2.08,1.88
9.92,1.72,1.86
10.08,2.08,1.9
10.24,2.08,1.9
10.4,1.67,1.9
10.56,2.08,1.9
10.72,2.08,1.9
10.88,2.08,1.92
11.04,1.67,1.92
11.2,2.08,1.92
11.36,1.67,1.92
11.52,2.12,1.92
11.68,1.67,1.9
11.84,2.08,1.92
12.0,1.67,1.92
12.16,1.67,1.9
12.32,1.67,1.9
12.48,2.08,1.9
12.64,1.67,1.88
12.8,2.08,1.9
12.96,1.67,1.88
13.12,2.08,1.9
13.28,1.67,1.88
13.44,2.08,1.88
13.6,1.67,1.88
13.76,2.08,1.88
13.92,1.67,1.86
14.08,2.08,1.86
14.24,1.67,1.86
14.4,1.67,1.83
14.56,2.08,1.86
14.72,1.72,1.83
14.88,1.67,1.83
15.04,2.08,1.83
15.2,1.67,1.83
15.36,2.12,1.86
15.52,1.67,1.86
15.68,2.12,1.86
15.84,1.67,1.86
16.0,2.08,1.86
16.16,1.67,1.86
16.32,1.67,1.83
16.48,1.67,1.83
16.64,2.08,1.83
16.8,1.72,1.84
16.96,2.08,1.84
17.12,1.67,1.84
17.28,1.67,1.81
17.44,2.08,1.84
17.6,1.67,1.84
17.76,1.72,1.81
17.92,1.67,1.81
18.08,1.67,1.81
18.24,2.08,1.81
18.4,1.67,1.81
18.56,2.08,1.81
18.72,1.72,1.82
18.88,2.08,1.81
19.04,1.67,1.81
19.2,1.67,1.79
19.36,2.08,1.81
19.52,1.67,1.81
19.68,2.08,1.84
19.84,1.67,1.81
20.0,1.72,1.81
20.16,1.67,1.79
20.32,2.08,1.81
20.48,1.67,1.81
20.64,1.67,1.79
20.8,1.72,1.79
20.96,2.08,1.81
21.12,1.67,1.81
21.28,2.12,1.84
21.44,1.67,1.82
21.6,2.12,1.84
21.76,1.67,1.82
21.92,2.08,1.84
22.08,2.12,1.84
22.24,1.72,1.84
22.4,2.08,1.86
22.56,1.67,1.84
22.72,2.08,1.86
22.88,1.72,1.84
23.04,2.08,1.86
23.2,1.67,1.86
23.36,1.72,1.86
23.52,2.08,1.86
23.68,2.08,1.88
23.84,1.67,1.88
24.0,1.72,1.88
24.16,1.67,1.86
24.32,2.12,1.88
24.48,1.67,1.86
24.64,2.08,1.88
24.8,1.72,1.86
24.96,1.67,1.86
25.12,2.08,1.86
25.28,1.72,1.84
25.44,1.67,1.84
25.6,1.67,1.82
25.76,1.72,1.82
25.92,1.67,1.8
26.08,2.08,1.82
26.24,1.72,1.8
26.4,1.72,1.8
26.56,2.12,1.82
26.72,1.67,1.8
26.88,1.67,1.78
27.04,2.08,1.8
27.2,1.72,1.8
27.36,2.12,1.82
27.52,1.31,1.78
27.68,2.12,1.79
27.84,1.67,1.77
28.0,1.72,1.77
28.16,2.12,1.79
28.32,2.08,1.79
28.48,1.72,1.79
28.64,1.72,1.79
28.8,1.85,1.79
28.96,2.08,1.82
29.12,1.72,1.82
29.28,2.12,1.82
29.44,1.72,1.82
29.6,2.12,1.85
29.76,1.72,1.83
29.92,2.12,1.85
30.08,1.72,1.85
30.24,2.24,1.86
30.4,1.67,1.86
30.56,1.85,1.85
30.72,2.12,1.9
30.88,1.85,1.88
31.04,1.72,1.88
31.2,2.12,1.9
31.36,1.85,1.89
31.52,1.85,1.88
31.68,2.24,1.9
31.84,1.85,1.91
32.0,1.67,1.9
32.16,2.24,1.91
32.32,1.72,1.91
32.48,1.72,1.89
32.64,2.12,1.91
32.8,1.72,1.89
32.96,1.72,1.89
33.12,2.12,1.89
33.28,1.72,1.89
33.44,1.67,1.86
33.6,1.72,1.86
33.76,1.72,1.86
33.92,2.12,1.86
34.08,1.67,1.85
34.24,1.72,1.85
34.4,1.67,1.82
34.56,2.12,1.84
34.72,1.72,1.83
34.88,2.08,1.83
35.04,1.67,1.82
35.2,2.08,1.84
35.36,1.72,1.82
35.52,1.67,1.81
35.68,2.12,1.83
35.84,1.67,1.81
36.0,1.67,1.81
36.16,1.72,1.81
36.32,1.67,1.78
36.48,2.12,1.8
36.64,1.67,1.8
36.8,1.72,1.8
36.96,1.67,1.8
37.12,1.67,1.78
37.28,2.12,1.8
37.44,1.67,1.79
37.6,1.72,1.79
37.76,2.08,1.79
37.92,1.67,1.79
38.08,1.72,1.77
38.24,1.67,1.77
38.4,1.85,1.75
38.56,1.67,1.75
38.72,1.67,1.75
38.88,1.72,1.73
39.04,1.72,1.73
39.2,1.72,1.74
39.36,2.12,1.76
39.52,1.25,1.74
39.68,1.72,1.72
39.84,1.85,1.72
40.0,1.72,1.73
40.16,2.08,1.75
40.32,1.85,1.76
40.48,1.72,1.74
40.64,1.72,1.74
40.8,1.72,1.74
40.96,1.85,1.73
41.12,1.72,1.73
41.28,1.72,1.73
41.44,1.72,1.74
41.6,1.72,1.73
41.76,1.72,1.74
41.92,1.72,1.74
42.08,1.85,1.75
42.24,1.72,1.75
42.4,2.12,1.77
42.56,1.31,1.73
42.72,2.24,1.78
42.88,1.72,1.78
43.04,1.72,1.77
43.2,2.24,1.8
43.36,1.72,1.78
43.52,1.85,1.78
43.68,2.12,1.8
43.84,2.12,1.8
44.0,1.72,1.82
44.16,1.85,1.82
44.32,2.12,1.84
44.48,1.72,1.84
44.64,1.72,1.84
44.8,2.12,1.86
44.96,1.85,1.87
45.12,2.12,1.89
45.28,1.72,1.88
45.44,2.12,1.9
45.6,1.72,1.88
45.76,2.12,1.92
45.92,1.72,1.9
46.08,1.72,1.9
46.24,2.08,1.91
46.4,2.12,1.91
46.56,1.72,1.91
46.72,2.12,1.92
46.88,1.72,1.9
47.04,1.72,1.88
47.2,2.24,1.91
47.36,1.72,1.9
47.52,2.08,1.9
47.68,1.72,1.9
47.84,1.72,1.9
48.0,1.67,1.87
48.16,2.24,1.9
48.32,2.08,1.89
48.48,2.12,1.91
48.64,2.12,1.91
48.8,1.72,1.91
48.96,1.67,1.89
49.12,2.12,1.91
49.28,2.08,1.92
49.44,1.72,1.91
49.6,1.72,1.89
49.76,2.08,1.9
49.92,2.08,1.9
50.08,1.72,1.9
50.24,2.63,1.95
50.4,1.67,1.92
50.56,2.08,1.94
50.72,1.72,1.92
50.88,2.08,1.94
51.04,2.12,1.96
51.2,1.67,1.96
51.36,2.08,1.95
51.52,1.72,1.93
51.68,1.67,1.91
51.84,1.72,1.89
52.0,2.08,1.91
52.16,1.67,1.91
52.32,1.67,1.89
52.48,1.67,1.86
52.64,2.08,1.88
52.8,1.31,1.86
52.96,2.08,1.86
53.12,1.67,1.84
53.28,1.67,1.84
53.44,2.08,1.82
53.6,1.72,1.82
53.76,2.08,1.82
53.92,1.67,1.82
54.08,1.67,1.8
54.24,2.12,1.8
54.4,1.72,1.79
54.56,1.67,1.77
54.72,1.67,1.77
54.88,2.08,1.79
55.04,1.67,1.79
55.2,1.67,1.77
55.36,2.12,1.79
55.52,1.31,1.77
55.68,2.08,1.79
55.84,1.67,1.77
56.0,1.67,1.79
56.16,1.67,1.77
56.32,2.12,1.79
56.48,1.67,1.79
56.64,2.08,1.79
56.8,1.72,1.79
56.96,1.67,1.77
57.12,2.08,1.79
57.28,2.08,1.81
57.44,1.67,1.79
57.6,1.72,1.79
57.76,2.08,1.81
57.92,1.72,1.81
58.08,2.12,1.81
58.24,1.72,1.82
58.4,2.08,1.84
58.56,2.08,1.84
58.72,1.72,1.86
58.88,2.12,1.86
59.04,1.67,1.86
59.2,2.12,1.88
59.36,2.08,1.9
59.52,1.72,1.88
59.68,2.08,1.9
59.84,2.12,1.9
60.0,1.67,1.9
