time_operate,raw_speed,filter_speed
0.16,0.0,0.02
0.32,0.0,0.02
0.48,0.0,0.02
0.64,0.41,0.0
0.8,0.0,0.0
0.96,0.41,0.02
1.12,0.41,0.0
1.28,0.41,0.02
1.44,0.0,0.02
1.6,0.0,0.02
1.76,0.0,0.02
1.92,0.0,0.03
2.08,0.41,0.0
2.24,0.41,0.02
2.4,0.0,0.0
2.56,0.0,0.0
2.72,0.0,0.0
2.88,0.0,0.0
3.04,0.0,0.0
3.2,0.0,0.0
3.36,0.0,0.0
3.52,0.83,0.04
3.68,0.83,0.08
3.84,0.83,0.13
4.0,1.31,0.19
4.16,1.31,0.25
4.32,1.31,0.25
4.48,1.25,0.36
4.64,1.25,0.42
4.8,1.25,0.48
4.96,1.25,0.54
5.12,1.31,0.61
5.28,1.31,0.67
5.44,1.25,0.73
5.6,1.31,0.79
5.76,1.25,0.86
5.92,1.31,0.92
6.08,1.31,0.98
6.24,1.67,1.07
6.4,0.83,1.11
6.56,1.72,1.19
6.72,1.25,1.21
6.88,1.25,1.23
7.04,1.31,1.25
7.2,1.67,1.27
7.36,1.31,1.27
7.52,1.25,1.29
7.68,1.25,1.29
7.84,1.72,1.31
8.0,1.25,1.31
8.16,1.25,1.31
8.32,1.31,1.31
8.48,1.25,1.31
8.64,1.25,1.31
8.8,1.25,1.31
8.96,1.31,1.31
9.12,1.67,1.33
9.28,1.25,1.33
9.44,1.31,1.31
9.6,1.25,1.34
9.76,1.25,1.32
9.92,1.67,1.34
10.08,1.31,1.34
10.24,1.25,1.34
10.4,1.31,1.31
10.56,1.67,1.34
10.72,1.25,1.34
10.88,1.25,1.34
11.04,1.67,1.34
11.2,1.25,1.34
11.36,1.25,1.34
11.52,1.72,1.36
11.68,1.25,1.36
11.84,1.25,1.36
12.0,1.25,1.36
12.16,1.31,1.36
12.32,1.67,1.36
12.48,1.25,1.36
12.64,1.25,1.36
12.8,1.31,1.36
12.96,1.25,1.36
13.12,1.31,1.33
13.28,1.25,1.33
13.44,1.25,1.33
13.6,1.25,1.33
13.76,1.25,1.31
13.92,1.31,1.31
14.08,1.67,1.34
14.24,1.31,1.32
14.4,1.31,1.31
14.56,1.67,1.34
14.72,1.25,1.31
14.88,1.25,1.31
15.04,1.25,1.31
15.2,1.31,1.31
15.36,1.72,1.33
15.52,1.25,1.31
15.68,1.31,1.31
15.84,1.25,1.31
16.0,1.31,1.31
16.16,1.31,1.31
16.32,1.31,1.31
16.48,1.25,1.31
16.64,1.72,1.33
16.8,1.25,1.33
16.96,1.25,1.33
17.12,1.25,1.33
17.28,1.25,1.31
17.44,1.25,1.31
17.6,1.67,1.33
17.76,1.25,1.31
17.92,1.31,1.31
18.08,1.25,1.31
18.24,1.25,1.31
18.4,1.31,1.31
18.56,1.67,1.31
18.72,1.31,1.31
18.88,1.72,1.33
19.04,1.25,1.33
19.2,1.72,1.36
19.36,1.25,1.36
19.52,1.25,1.36
19.68,1.25,1.36
19.84,1.31,1.33
20.0,0.83,1.31
20.16,1.25,1.31
20.32,0.83,1.29
20.48,1.25,1.29
20.64,1.25,1.29
20.8,1.25,1.27
20.96,1.25,1.27
21.12,1.67,1.29
21.28,1.25,1.29
21.44,1.31,1.29
21.6,1.25,1.29
21.76,1.25,1.27
21.92,1.72,1.29
22.08,1.31,1.27
22.24,1.25,1.27
22.4,1.67,1.27
22.56,1.31,1.27
22.72,1.72,1.29
22.88,1.25,1.29
