time_operate,raw_speed,filter_speed
0.16,0.0,1.17
0.32,0.0,1.02
0.48,0.41,0.9
0.64,0.0,0.79
0.8,0.0,0.67
0.96,0.0,0.56
1.12,0.0,0.46
1.28,0.0,0.38
1.44,0.0,0.29
1.6,0.0,0.23
1.76,0.0,0.17
1.92,0.0,0.11
2.08,0.0,0.06
2.24,0.0,0.04
2.4,0.0,0.02
2.56,0.0,0.0
2.72,0.0,0.02
2.88,0.0,0.02
3.04,0.42,0.03
3.2,0.83,0.07
3.36,1.72,0.15
3.52,1.72,0.23
3.68,2.12,0.33
3.84,2.08,0.44
4.0,2.53,0.56
4.16,2.08,0.67
4.32,2.5,0.79
4.48,2.5,0.79
4.64,2.95,1.07
4.8,2.95,1.21
4.96,2.53,1.34
5.12,2.5,1.46
5.28,2.63,1.59
5.44,2.95,1.73
5.6,2.95,1.88
5.76,2.53,2.01
5.92,2.92,2.15
6.08,2.92,2.3
6.24,2.5,2.4
6.4,2.53,2.49
6.56,2.53,2.53
6.72,2.5,2.57
6.88,2.95,2.61
7.04,2.92,2.66
7.2,2.63,2.66
7.36,2.92,2.7
7.52,2.53,2.7
7.68,3.03,2.73
7.84,2.5,2.7
8.0,2.53,2.68
8.16,2.53,2.68
8.32,2.5,2.68
8.48,2.92,2.7
8.64,2.63,2.68
8.8,2.5,2.66
8.96,2.92,2.68
9.12,2.53,2.66
9.28,2.5,2.64
9.44,2.95,2.66
9.6,2.5,2.66
9.76,2.92,2.68
9.92,2.5,2.68
10.08,2.53,2.66
10.24,2.5,2.63
10.4,2.95,2.65
10.56,2.63,2.63
10.72,2.5,2.63
10.88,2.5,2.61
11.04,2.95,2.63
11.2,2.5,2.63
11.36,2.53,2.63
11.52,2.5,2.63
11.68,2.5,2.61
11.84,2.5,2.61
12.0,2.5,2.61
12.16,2.95,2.61
12.32,2.53,2.61
12.48,2.53,2.61
12.64,2.92,2.61
12.8,2.5,2.61
12.96,2.5,2.59
13.12,2.92,2.61
13.28,2.5,2.61
13.44,2.5,2.61
13.6,2.95,2.61
13.76,2.5,2.61
13.92,2.95,2.63
14.08,2.08,2.61
14.24,2.92,2.61
14.4,2.95,2.63
14.56,2.92,2.65
14.72,2.53,2.65
14.88,2.53,2.65
15.04,2.53,2.65
15.2,2.95,2.67
15.36,2.5,2.65
15.52,2.53,2.65
15.68,2.53,2.65
15.84,2.53,2.63
16.0,2.63,2.64
16.16,2.53,2.64
16.32,2.53,2.62
16.48,2.92,2.64
16.64,2.12,2.62
16.8,2.5,2.6
16.96,2.95,2.62
17.12,2.53,2.6
17.28,2.5,2.62
17.44,2.5,2.6
17.6,2.5,2.58
17.76,2.5,2.56
17.92,2.53,2.56
18.08,2.5,2.56
18.24,2.5,2.56
18.4,2.12,2.51
18.56,2.95,2.53
18.72,2.5,2.53
18.88,2.12,2.51
19.04,2.53,2.51
19.2,2.92,2.53
19.36,2.12,2.5
19.52,2.95,2.52
