time_operate,raw_speed,filter_speed
0.16,0.41,0.36
0.32,0.41,0.28
0.48,0.0,0.21
0.64,0.0,0.15
0.8,0.0,0.09
0.96,0.0,0.06
1.12,0.0,0.05
1.28,0.0,0.04
1.44,0.0,0.04
1.6,0.0,0.04
1.76,0.0,0.02
1.92,0.0,0.02
2.08,0.0,0.02
2.24,0.0,0.02
2.4,0.0,0.02
2.56,0.0,0.02
2.72,0.58,0.05
2.88,0.0,0.05
3.04,0.0,0.05
3.2,0.0,0.05
3.36,0.42,0.04
3.52,0.83,0.05
3.68,1.25,0.11
3.84,2.08,0.21
4.0,1.72,0.29
4.16,2.5,0.42
4.32,2.08,0.52
4.48,2.08,0.63
4.64,2.53,0.75
4.8,2.12,0.86
4.96,2.53,0.99
5.12,2.08,1.09
5.28,2.53,1.22
5.44,2.12,1.32
5.6,2.53,1.44
5.76,2.5,1.57
5.92,2.5,1.71
6.08,2.08,1.82
6.24,2.53,1.94
6.4,2.08,2.05
6.56,2.5,2.15
6.72,2.5,2.23
6.88,2.53,2.3
7.04,2.08,2.3
7.2,2.5,2.34
7.36,2.53,2.34
7.52,2.12,2.34
7.68,2.5,2.36
7.84,2.5,2.36
8.0,2.5,2.38
8.16,2.5,2.38
8.32,2.08,2.38
8.48,2.5,2.38
8.64,2.95,2.42
8.8,2.08,2.4
8.96,2.5,2.4
9.12,2.12,2.38
9.28,2.53,2.4
9.44,2.12,2.38
9.6,2.5,2.4
9.76,2.5,2.4
9.92,2.53,2.4
10.08,2.5,2.4
10.24,2.5,2.42
10.4,2.5,2.42
10.56,2.53,2.42
10.72,2.5,2.44
10.88,2.5,2.44
11.04,2.5,2.44
11.2,2.08,2.42
11.36,2.5,2.42
11.52,2.5,2.44
11.68,2.53,2.44
11.84,2.5,2.42
12.0,2.53,2.44
12.16,2.63,2.44
12.32,2.5,2.46
12.48,2.63,2.46
12.64,2.53,2.48
12.8,2.5,2.48
12.96,2.12,2.46
13.12,2.53,2.46
13.28,2.53,2.46
13.44,2.53,2.47
13.6,2.53,2.47
13.76,2.53,2.47
13.92,2.5,2.47
14.08,2.08,2.45
14.24,2.5,2.45
14.4,2.5,2.47
14.56,2.5,2.47
14.72,2.5,2.47
14.88,2.53,2.47
15.04,2.5,2.47
15.2,2.53,2.47
15.36,2.53,2.47
15.52,2.53,2.47
15.68,2.5,2.47
15.84,2.53,2.47
16.0,2.5,2.47
16.16,2.53,2.49
16.32,2.53,2.49
16.48,2.5,2.48
16.64,2.5,2.48
16.8,2.08,2.46
16.96,2.5,2.46
17.12,2.5,2.46
17.28,2.53,2.48
17.44,2.08,2.46
17.6,2.5,2.46
17.76,2.5,2.46
17.92,2.53,2.46
18.08,2.08,2.44
18.24,2.5,2.44
18.4,2.5,2.44
18.56,2.5,2.44
18.72,2.5,2.44
18.88,2.53,2.44
19.04,2.5,2.44
19.2,2.53,2.44
19.36,2.08,2.42
19.52,2.5,2.42
19.68,2.5,2.42
19.84,2.53,2.42
20.0,2.08,2.42
20.16,2.5,2.42
20.32,2.5,2.42
20.48,2.12,2.4
20.64,2.53,2.42
20.8,2.92,2.44
20.96,2.12,2.42
21.12,2.5,2.42
21.28,2.92,2.46
21.44,2.12,2.44
21.6,2.92,2.46
21.76,2.12,2.44
21.92,2.53,2.44
22.08,2.5,2.44
22.24,2.5,2.44
22.4,2.5,2.44
22.56,2.53,2.46
22.72,2.5,2.46
22.88,2.53,2.46
23.04,2.08,2.44
23.2,2.92,2.48
23.36,2.08,2.46
23.52,2.92,2.48
23.68,2.08,2.48
23.84,2.5,2.48
24.0,2.5,2.46
24.16,2.53,2.48
24.32,2.5,2.48
24.48,2.5,2.46
24.64,2.08,2.46
24.8,2.53,2.44
24.96,2.5,2.46
25.12,2.08,2.44
25.28,2.5,2.44
25.44,2.5,2.44
25.6,2.63,2.44
25.76,2.08,2.42
25.92,2.5,2.42
26.08,2.08,2.4
26.24,2.5,2.42
26.4,2.53,2.4
26.56,2.5,2.42
26.72,2.53,2.4
26.88,2.08,2.4
27.04,2.53,2.4
27.2,2.5,2.4
27.36,2.24,2.38
27.52,2.53,2.38
27.68,2.5,2.38
27.84,2.53,2.4
28.0,2.12,2.38
28.16,2.5,2.38
28.32,2.12,2.38
28.48,2.53,2.38
28.64,2.5,2.38
28.8,2.53,2.38
28.96,2.08,2.38
29.12,2.5,2.38
29.28,2.53,2.4
29.44,2.08,2.38
29.6,2.53,2.38
29.76,2.08,2.36
29.92,2.5,2.36
30.08,2.08,2.36
30.24,2.53,2.36
30.4,2.5,2.36
30.56,2.5,2.38
30.72,2.53,2.38
30.88,2.5,2.38
31.04,2.53,2.38
31.2,2.5,2.4
31.36,2.5,2.4
31.52,2.5,2.42
31.68,2.5,2.42
31.84,2.53,2.42
32.0,2.08,2.4
32.16,2.5,2.42
32.32,2.53,2.42
32.48,2.08,2.4
32.64,2.5,2.42
32.8,2.5,2.42
32.96,2.24,2.42
33.12,2.53,2.42
33.28,2.5,2.44
33.44,2.12,2.42
33.6,2.5,2.42
33.76,2.08,2.4
33.92,2.5,2.4
34.08,2.08,2.38
34.24,2.08,2.36
34.4,2.53,2.36
34.56,2.12,2.34
34.72,2.5,2.34
34.88,2.08,2.32
35.04,2.53,2.32
35.2,2.12,2.32
35.36,2.08,2.3
35.52,2.63,2.3
35.68,2.08,2.3
35.84,2.53,2.3
36.0,2.08,2.28
36.16,2.12,2.28
36.32,2.5,2.28
36.48,2.12,2.26
36.64,2.08,2.26
36.8,2.5,2.26
36.96,2.12,2.26
37.12,2.5,2.26
37.28,2.12,2.26
37.44,2.08,2.26
37.6,2.12,2.24
37.76,2.5,2.26
37.92,2.08,2.24
38.08,2.53,2.26
38.24,2.08,2.24
38.4,2.5,2.26
38.56,2.12,2.26
38.72,2.53,2.26
38.88,2.08,2.26
39.04,2.53,2.26
39.2,2.08,2.26
39.36,2.5,2.28
39.52,2.08,2.26
39.68,2.5,2.28
39.84,2.5,2.3
40.0,2.12,2.28
40.16,2.5,2.3
40.32,2.12,2.28
40.48,2.53,2.3
40.64,2.53,2.32
40.8,2.53,2.34
40.96,2.53,2.34
41.12,2.5,2.36
41.28,2.08,2.34
41.44,2.5,2.36
41.6,2.5,2.36
41.76,2.53,2.38
41.92,2.53,2.38
42.08,2.5,2.4
42.24,2.5,2.4
42.4,2.5,2.42
42.56,2.53,2.42
42.72,2.12,2.42
42.88,2.53,2.42
43.04,2.53,2.42
43.2,2.53,2.44
43.36,2.53,2.44
43.52,2.5,2.46
43.68,2.12,2.44
43.84,2.53,2.44
44.0,2.12,2.43
44.16,2.5,2.43
44.32,2.12,2.41
44.48,2.53,2.43
44.64,2.12,2.41
44.8,2.08,2.39
44.96,2.53,2.39
45.12,2.08,2.37
45.28,2.53,2.37
45.44,2.12,2.35
45.6,2.53,2.36
45.76,2.5,2.35
45.92,2.5,2.37
46.08,2.12,2.35
46.24,2.5,2.35
46.4,2.5,2.35
46.56,2.08,2.32
46.72,2.08,2.3
46.88,2.53,2.32
47.04,2.5,2.32
47.2,2.5,2.34
47.36,2.12,2.32
47.52,2.5,2.34
47.68,2.08,2.32
47.84,2.5,2.34
48.0,2.53,2.36
48.16,2.5,2.36
48.32,2.08,2.36
48.48,2.53,2.36
48.64,2.53,2.38
48.8,2.5,2.38
48.96,2.12,2.36
49.12,2.53,2.36
49.28,2.53,2.38
49.44,2.5,2.38
49.6,2.53,2.38
49.76,2.53,2.4
49.92,2.95,2.44
50.08,2.5,2.44
50.24,2.08,2.42
50.4,2.5,2.42
50.56,2.5,2.44
50.72,2.5,2.44
50.88,2.08,2.44
51.04,2.5,2.44
51.2,2.5,2.44
51.36,2.08,2.42
51.52,2.08,2.42
51.68,2.53,2.42
51.84,2.53,2.42
52.0,2.5,2.42
52.16,2.5,2.44
52.32,2.53,2.44
52.48,2.53,2.44
52.64,2.12,2.42
52.8,2.5,2.42
52.96,2.08,2.4
53.12,2.5,2.38
53.28,2.5,2.38
53.44,2.53,2.4
53.6,2.12,2.38
53.76,2.53,2.38
53.92,2.5,2.38
54.08,2.08,2.38
54.24,2.5,2.38
54.4,2.12,2.36
54.56,2.5,2.38
54.72,2.5,2.4
54.88,2.08,2.38
55.04,2.5,2.38
55.2,2.5,2.38
55.36,2.08,2.36
55.52,2.5,2.36
55.68,2.08,2.34
55.84,2.5,2.36
56.0,2.5,2.36
56.16,2.5,2.38
56.32,2.08,2.36
56.48,2.53,2.36
56.64,2.08,2.34
56.8,2.5,2.36
56.96,2.5,2.36
57.12,2.5,2.36
57.28,2.08,2.36
57.44,2.5,2.36
57.6,2.08,2.36
57.76,2.5,2.36
57.92,2.08,2.34
58.08,2.53,2.36
58.24,2.08,2.34
58.4,2.5,2.34
58.56,2.5,2.36
58.72,2.08,2.34
58.88,2.5,2.36
59.04,2.5,2.36
59.2,2.08,2.34
59.36,2.53,2.34
59.52,2.5,2.36
59.68,2.08,2.34
59.84,2.53,2.36
60.0,2.53,2.36
