time_operate,raw_speed,filter_speed
0.16,0.0,0.73
0.32,0.0,0.65
0.48,0.0,0.59
0.64,0.0,0.48
0.8,0.0,0.4
0.96,0.0,0.32
1.12,0.0,0.23
1.28,0.0,0.17
1.44,0.0,0.11
1.6,0.0,0.06
1.76,0.0,0.02
1.92,0.0,0.0
2.08,0.0,0.0
2.24,0.0,0.0
2.4,0.0,0.0
2.56,0.0,0.0
2.72,0.0,0.0
2.88,0.0,0.0
3.04,0.0,0.0
3.2,0.0,0.0
3.36,0.0,0.0
3.52,0.42,0.02
3.68,1.25,0.08
3.84,1.67,0.17
4.0,1.25,0.23
4.16,1.67,0.31
4.32,1.25,0.38
4.48,1.67,0.46
4.64,1.67,0.54
4.8,1.25,0.6
4.96,1.67,0.69
5.12,1.72,0.77
5.28,1.67,0.86
5.44,1.72,0.94
5.6,1.67,1.02
5.76,1.67,1.11
5.92,1.72,1.19
6.08,1.72,1.27
6.24,1.72,1.36
6.4,1.72,1.44
6.56,1.72,1.53
6.72,1.67,1.59
6.88,1.72,1.61
7.04,1.67,1.61
7.2,1.72,1.64
7.36,1.67,1.64
7.52,1.85,1.66
7.68,1.72,1.66
7.84,1.25,1.64
8.0,1.85,1.67
8.16,1.85,1.68
8.32,1.72,1.68
8.48,1.85,1.69
8.64,1.31,1.67
8.8,1.85,1.68
8.96,1.72,1.68
9.12,1.67,1.68
9.28,1.49,1.66
9.44,1.85,1.67
9.6,1.72,1.67
9.76,1.85,1.67
9.92,1.31,1.66
10.08,1.85,1.66
10.24,2.06,1.68
10.4,1.72,1.68
10.56,1.85,1.7
10.72,2.06,1.7
10.88,1.85,1.71
11.04,1.72,1.74
11.2,1.49,1.72
11.36,2.06,1.73
11.52,2.06,1.74
11.68,1.72,1.74
11.84,1.72,1.76
12.0,1.49,1.74
12.16,2.06,1.75
12.32,1.85,1.77
12.48,1.85,1.79
12.64,1.49,1.77
12.8,1.72,1.77
12.96,1.85,1.77
13.12,1.85,1.8
13.28,1.49,1.78
13.44,1.85,1.77
13.6,1.85,1.78
13.76,1.49,1.76
13.92,1.72,1.74
14.08,1.49,1.72
14.24,1.72,1.72
14.4,1.85,1.74
14.56,1.72,1.73
14.72,1.85,1.72
14.88,1.31,1.7
15.04,2.12,1.72
15.2,1.31,1.71
15.36,2.12,1.71
15.52,1.67,1.7
15.68,1.67,1.68
15.84,1.67,1.69
16.0,1.85,1.7
16.16,2.12,1.71
16.32,1.67,1.7
16.48,1.67,1.71
16.64,1.67,1.7
16.8,1.72,1.69
16.96,1.72,1.71
17.12,1.67,1.7
17.28,2.12,1.74
17.44,1.67,1.74
17.6,1.67,1.73
17.76,1.67,1.73
17.92,2.08,1.74
18.08,2.08,1.78
18.24,1.67,1.76
18.4,2.08,1.8
18.56,1.72,1.78
18.72,2.12,1.79
18.88,1.67,1.79
19.04,1.67,1.79
19.2,1.67,1.79
19.36,1.72,1.77
19.52,1.67,1.77
19.68,2.08,1.79
19.84,1.67,1.79
20.0,1.72,1.79
20.16,2.12,1.81
20.32,1.72,1.81
20.48,1.72,1.79
20.64,2.12,1.82
20.8,1.67,1.82
20.96,1.72,1.82
21.12,1.67,1.8
21.28,2.08,1.8
21.44,1.72,1.8
21.6,2.08,1.8
21.76,1.67,1.8
21.92,2.08,1.79
22.08,1.67,1.79
22.24,1.67,1.79
22.4,2.08,1.82
22.56,1.67,1.81
22.72,2.08,1.84
22.88,1.67,1.81
23.04,2.12,1.84
23.2,1.67,1.84
23.36,2.08,1.84
23.52,1.72,1.84
23.68,2.08,1.86
23.84,1.67,1.84
24.0,1.67,1.84
24.16,2.08,1.86
24.32,1.67,1.86
24.48,1.67,1.84
24.64,1.67,1.84
24.8,1.67,1.84
24.96,1.67,1.84
25.12,2.12,1.84
25.28,1.72,1.84
25.44,1.67,1.84
25.6,2.08,1.84
25.76,2.12,1.86
25.92,1.72,1.84
26.08,2.12,1.86
26.24,1.67,1.84
26.4,2.08,1.86
26.56,2.08,1.86
26.72,2.08,1.88
26.88,2.08,1.88
27.04,1.67,1.88
27.2,2.08,1.9
27.36,1.67,1.88
27.52,1.67,1.88
27.68,2.08,1.9
27.84,1.67,1.88
28.0,2.12,1.9
28.16,1.67,1.9
28.32,2.08,1.9
28.48,1.67,1.9
28.64,2.08,1.92
28.8,2.08,1.92
28.96,2.12,1.92
29.12,1.67,1.92
29.28,2.08,1.92
29.44,1.67,1.92
29.6,2.12,1.92
29.76,2.08,1.92
29.92,1.72,1.9
30.08,2.08,1.9
30.24,1.67,1.9
30.4,1.67,1.88
30.56,1.67,1.88
30.72,2.08,1.9
30.88,2.08,1.9
31.04,1.72,1.9
31.2,2.08,1.9
31.36,1.67,1.9
31.52,2.08,1.9
31.68,1.67,1.9
31.84,2.12,1.9
32.0,2.08,1.9
32.16,1.67,1.88
32.32,2.08,1.9
32.48,2.12,1.9
32.64,2.08,1.92
32.8,2.12,1.92
32.96,1.67,1.9
33.12,2.08,1.92
33.28,2.12,1.92
33.44,2.08,1.94
33.6,1.67,1.94
33.76,2.12,1.96
33.92,2.08,1.96
34.08,1.67,1.94
34.24,1.72,1.94
34.4,1.67,1.92
34.56,2.08,1.94
34.72,2.08,1.94
34.88,1.67,1.94
35.04,1.72,1.92
35.2,1.67,1.9
35.36,1.67,1.9
35.52,2.12,1.9
35.68,1.67,1.88
35.84,1.67,1.86
36.0,2.12,1.86
36.16,2.12,1.88
36.32,2.12,1.88
36.48,1.67,1.86
36.64,2.08,1.86
36.8,1.67,1.86
36.96,1.67,1.84
37.12,2.08,1.84
37.28,1.67,1.84
37.44,2.08,1.86
37.6,1.67,1.86
37.76,1.67,1.83
37.92,1.67,1.81
38.08,2.12,1.84
38.24,1.72,1.83
38.4,2.08,1.86
38.56,1.67,1.86
38.72,1.72,1.83
38.88,2.08,1.86
39.04,1.67,1.86
39.2,2.08,1.86
39.36,1.67,1.83
39.52,2.12,1.83
39.68,1.67,1.83
39.84,1.67,1.81
40.0,2.08,1.83
40.16,1.67,1.83
40.32,2.08,1.83
40.48,1.67,1.83
40.64,2.08,1.83
40.8,1.72,1.83
40.96,2.08,1.86
41.12,1.67,1.86
41.28,2.08,1.86
41.44,1.67,1.86
41.6,2.08,1.86
41.76,1.67,1.86
41.92,1.67,1.86
42.08,2.08,1.86
42.24,1.67,1.86
42.4,2.08,1.86
42.56,1.72,1.86
42.72,1.67,1.84
42.88,2.08,1.86
43.04,2.12,1.88
43.2,2.12,1.88
43.36,1.67,1.88
43.52,2.08,1.88
43.68,2.12,1.9
43.84,1.72,1.88
44.0,2.12,1.9
44.16,2.08,1.9
44.32,1.67,1.9
44.48,2.08,1.9
44.64,1.72,1.9
44.8,2.08,1.9
44.96,2.12,1.92
45.12,1.67,1.92
45.28,2.08,1.92
45.44,1.67,1.92
45.6,2.08,1.92
45.76,2.08,1.94
45.92,1.67,1.94
46.08,2.12,1.94
46.24,2.08,1.94
46.4,1.67,1.92
46.56,2.12,1.94
46.72,2.08,1.94
46.88,1.72,1.92
47.04,2.12,1.94
47.2,2.08,1.94
47.36,2.12,1.94
47.52,1.72,1.94
47.68,1.67,1.92
47.84,2.24,1.94
48.0,1.72,1.92
48.16,2.12,1.92
48.32,1.67,1.92
48.48,1.72,1.91
48.64,2.12,1.93
48.8,2.08,1.93
48.96,1.85,1.91
49.12,1.72,1.92
49.28,1.67,1.89
49.44,1.72,1.87
49.6,1.72,1.88
49.76,2.12,1.88
49.92,1.67,1.86
50.08,1.67,1.85
50.24,2.12,1.85
50.4,2.08,1.85
50.56,1.72,1.84
50.72,1.67,1.84
50.88,2.12,1.86
51.04,1.67,1.83
51.2,1.67,1.83
51.36,2.08,1.83
51.52,1.67,1.83
51.68,2.08,1.85
51.84,2.08,1.84
52.0,1.72,1.82
52.16,1.72,1.82
52.32,2.12,1.84
52.48,1.67,1.84
52.64,2.08,1.86
52.8,1.72,1.86
52.96,1.72,1.83
53.12,2.08,1.86
53.28,2.12,1.88
53.44,1.67,1.86
53.6,1.72,1.83
53.76,2.12,1.86
53.92,2.08,1.88
54.08,1.67,1.86
54.24,1.72,1.86
54.4,1.72,1.86
54.56,2.08,1.86
54.72,1.72,1.86
54.88,1.67,1.84
55.04,2.08,1.84
55.2,2.12,1.86
55.36,1.72,1.86
55.52,2.08,1.86
55.68,1.67,1.86
55.84,1.72,1.84
56.0,2.08,1.86
56.16,1.67,1.86
56.32,1.67,1.84
56.48,2.12,1.84
56.64,1.67,1.84
56.8,1.72,1.84
56.96,1.67,1.82
57.12,1.67,1.8
57.28,2.12,1.82
57.44,1.72,1.82
57.6,1.67,1.82
57.76,1.72,1.8
57.92,1.72,1.8
58.08,1.31,1.78
58.24,1.67,1.76
58.4,1.72,1.74
58.56,1.67,1.74
58.72,1.67,1.72
58.88,1.72,1.72
59.04,1.25,1.7
59.2,1.72,1.68
59.36,1.72,1.68
59.52,1.72,1.69
59.68,1.67,1.66
59.84,1.72,1.66
60.0,1.67,1.66
